,value,trait_type,collectionTokenId
196,belly: true,Seadragons,160000759
197,theme: classic,Seadragons,160000759
198,parent: false,Seadragons,160000759
199,seaweed: false,Seadragons,160000759
200,seadragon: weedy,Seadragons,160000759
201,variation: bold,Seadragons,160000759
202,background: light,Seadragons,160000759
203,superdragon: true,Seadragons,160000759
204,All Color Studys,Color Study,16000076
205,Rows: 8,Color Study,16000076
206,Layout: Vertical Lines,Color Study,16000076
207,Columns: 60,Color Study,16000076
208,Color Override: None,Color Study,16000076
209,Color Modification: None,Color Study,16000076
210,All Seadragons,Seadragons,160000760
211,dual: false,Seadragons,160000760
212,pose: 1,Seadragons,160000760
213,belly: false,Seadragons,160000760
214,theme: frog,Seadragons,160000760
215,parent: false,Seadragons,160000760
216,seaweed: true,Seadragons,160000760
217,seadragon: ribboned,Seadragons,160000760
218,variation: complimentary,Seadragons,160000760
219,background: white,Seadragons,160000760
220,superdragon: false,Seadragons,160000760
221,All Seadragons,Seadragons,160000761
222,dual: false,Seadragons,160000761
223,pose: 1,Seadragons,160000761
224,belly: false,Seadragons,160000761
225,theme: zebra,Seadragons,160000761
226,parent: false,Seadragons,160000761
227,seaweed: true,Seadragons,160000761
228,seadragon: weedy,Seadragons,160000761
229,variation: zebra-stripes,Seadragons,160000761
230,background: dark,Seadragons,160000761
231,superdragon: false,Seadragons,160000761
232,All Seadragons,Seadragons,160000762
233,dual: true,Seadragons,160000762
234,pose: 0,Seadragons,160000762
235,belly: true,Seadragons,160000762
236,theme: classic,Seadragons,160000762
237,parent: false,Seadragons,160000762
238,seaweed: true,Seadragons,160000762
239,seadragon: leafy,Seadragons,160000762
240,variation: bold,Seadragons,160000762
241,background: light,Seadragons,160000762
242,superdragon: true,Seadragons,160000762
243,All Seadragons,Seadragons,160000763
244,dual: false,Seadragons,160000763
245,pose: 2,Seadragons,160000763
246,belly: false,Seadragons,160000763
247,theme: noir,Seadragons,160000763
248,parent: false,Seadragons,160000763
249,seaweed: true,Seadragons,160000763
250,seadragon: ribboned,Seadragons,160000763
251,variation: mono-color,Seadragons,160000763
252,background: black,Seadragons,160000763
253,superdragon: true,Seadragons,160000763
254,All Seadragons,Seadragons,160000764
255,dual: false,Seadragons,160000764
256,pose: 2,Seadragons,160000764
257,belly: true,Seadragons,160000764
258,theme: noir-color,Seadragons,160000764
259,parent: false,Seadragons,160000764
260,seaweed: true,Seadragons,160000764
261,seadragon: leafy,Seadragons,160000764
262,variation: complimentary,Seadragons,160000764
263,background: white,Seadragons,160000764
264,superdragon: false,Seadragons,160000764
265,All Seadragons,Seadragons,160000765
266,dual: false,Seadragons,160000765
267,pose: 1,Seadragons,160000765
268,belly: false,Seadragons,160000765
269,theme: noir-color,Seadragons,160000765
270,parent: false,Seadragons,160000765
271,seaweed: true,Seadragons,160000765
272,seadragon: ribboned,Seadragons,160000765
273,variation: analogous-saturated,Seadragons,160000765
274,background: white,Seadragons,160000765
275,superdragon: false,Seadragons,160000765
276,All Seadragons,Seadragons,160000766
277,dual: false,Seadragons,160000766
278,pose: 2,Seadragons,160000766
279,belly: false,Seadragons,160000766
280,theme: vintage,Seadragons,160000766
281,parent: false,Seadragons,160000766
282,seaweed: true,Seadragons,160000766
283,seadragon: weedy,Seadragons,160000766
284,variation: vintage-stripes,Seadragons,160000766
285,background: dark,Seadragons,160000766
286,superdragon: true,Seadragons,160000766
287,All Seadragons,Seadragons,160000767
288,dual: true,Seadragons,160000767
289,pose: 1,Seadragons,160000767
290,belly: true,Seadragons,160000767
291,theme: classic,Seadragons,160000767
292,parent: false,Seadragons,160000767
293,seaweed: false,Seadragons,160000767
294,seadragon: leafy,Seadragons,160000767
295,variation: bold,Seadragons,160000767
296,background: light,Seadragons,160000767
297,superdragon: false,Seadragons,160000767
298,All Seadragons,Seadragons,160000768
299,dual: true,Seadragons,160000768
300,pose: 0,Seadragons,160000768
301,belly: true,Seadragons,160000768
302,theme: zebra,Seadragons,160000768
303,parent: false,Seadragons,160000768
304,seaweed: true,Seadragons,160000768
305,seadragon: weedy,Seadragons,160000768
306,variation: zebra-dots,Seadragons,160000768
307,background: dark,Seadragons,160000768
308,superdragon: false,Seadragons,160000768
309,All Seadragons,Seadragons,160000769
310,dual: false,Seadragons,160000769
311,pose: 0,Seadragons,160000769
312,belly: false,Seadragons,160000769
313,theme: vintage,Seadragons,160000769
314,parent: false,Seadragons,160000769
315,seaweed: true,Seadragons,160000769
316,seadragon: leafy,Seadragons,160000769
317,variation: vintage-dots,Seadragons,160000769
318,background: dark,Seadragons,160000769
319,superdragon: true,Seadragons,160000769
320,All Color Studys,Color Study,16000077
321,Rows: 24,Color Study,16000077
322,Layout: Grid Lines,Color Study,16000077
323,Columns: 4,Color Study,16000077
324,Color Override: None,Color Study,16000077
325,Color Modification: None,Color Study,16000077
326,All Seadragons,Seadragons,160000770
327,dual: false,Seadragons,160000770
328,pose: 1,Seadragons,160000770
329,belly: true,Seadragons,160000770
330,theme: zebra,Seadragons,160000770
331,parent: false,Seadragons,160000770
332,seaweed: true,Seadragons,160000770
333,seadragon: leafy,Seadragons,160000770
334,variation: zebra-stripes,Seadragons,160000770
335,background: dark,Seadragons,160000770
336,superdragon: true,Seadragons,160000770
337,All Seadragons,Seadragons,160000771
338,dual: true,Seadragons,160000771
339,pose: 2,Seadragons,160000771
340,belly: true,Seadragons,160000771
341,theme: frog,Seadragons,160000771
342,parent: false,Seadragons,160000771
343,seaweed: true,Seadragons,160000771
344,seadragon: ribboned,Seadragons,160000771
345,variation: analogous,Seadragons,160000771
346,background: white,Seadragons,160000771
347,superdragon: false,Seadragons,160000771
348,All Seadragons,Seadragons,160000772
349,dual: false,Seadragons,160000772
350,pose: 2,Seadragons,160000772
351,belly: true,Seadragons,160000772
352,theme: classic,Seadragons,160000772
353,parent: false,Seadragons,160000772
354,seaweed: true,Seadragons,160000772
355,seadragon: weedy,Seadragons,160000772
356,variation: bold,Seadragons,160000772
357,background: light,Seadragons,160000772
358,superdragon: true,Seadragons,160000772
359,All Seadragons,Seadragons,160000773
360,dual: false,Seadragons,160000773
361,pose: 2,Seadragons,160000773
362,belly: true,Seadragons,160000773
363,theme: noir,Seadragons,160000773
364,parent: false,Seadragons,160000773
365,seaweed: true,Seadragons,160000773
366,seadragon: leafy,Seadragons,160000773
367,variation: mono,Seadragons,160000773
368,background: black,Seadragons,160000773
369,superdragon: true,Seadragons,160000773
370,All Seadragons,Seadragons,160000774
371,dual: false,Seadragons,160000774
372,pose: 2,Seadragons,160000774
373,belly: true,Seadragons,160000774
374,theme: frog,Seadragons,160000774
375,parent: false,Seadragons,160000774
376,seaweed: true,Seadragons,160000774
377,seadragon: ribboned,Seadragons,160000774
378,variation: analogous,Seadragons,160000774
379,background: white,Seadragons,160000774
380,superdragon: true,Seadragons,160000774
381,,,160000775
382,All Seadragons,Seadragons,160000776
383,dual: false,Seadragons,160000776
384,pose: 1,Seadragons,160000776
385,belly: false,Seadragons,160000776
386,theme: classic,Seadragons,160000776
387,parent: false,Seadragons,160000776
388,seaweed: true,Seadragons,160000776
389,seadragon: weedy,Seadragons,160000776
390,variation: calm,Seadragons,160000776
391,background: light,Seadragons,160000776
392,superdragon: false,Seadragons,160000776
393,All Seadragons,Seadragons,160000777
394,dual: false,Seadragons,160000777
395,pose: 0,Seadragons,160000777
396,belly: false,Seadragons,160000777
397,theme: zebra,Seadragons,160000777
398,parent: false,Seadragons,160000777
399,seaweed: true,Seadragons,160000777
400,seadragon: ribboned,Seadragons,160000777
401,variation: zebra-dots,Seadragons,160000777
402,background: dark,Seadragons,160000777
403,superdragon: false,Seadragons,160000777
404,All Seadragons,Seadragons,160000778
405,dual: true,Seadragons,160000778
406,pose: 2,Seadragons,160000778
407,belly: false,Seadragons,160000778
408,theme: noir-color,Seadragons,160000778
409,parent: false,Seadragons,160000778
410,seaweed: true,Seadragons,160000778
411,seadragon: weedy,Seadragons,160000778
412,variation: analogous-saturated,Seadragons,160000778
413,background: light,Seadragons,160000778
414,superdragon: false,Seadragons,160000778
415,All Seadragons,Seadragons,160000779
416,dual: false,Seadragons,160000779
417,pose: 1,Seadragons,160000779
418,belly: true,Seadragons,160000779
419,theme: classic,Seadragons,160000779
420,parent: false,Seadragons,160000779
421,seaweed: true,Seadragons,160000779
422,seadragon: ribboned,Seadragons,160000779
423,variation: bold,Seadragons,160000779
424,background: light,Seadragons,160000779
425,superdragon: false,Seadragons,160000779
426,All Color Studys,Color Study,16000078
427,Rows: 30,Color Study,16000078
428,Layout: Vertical Lines,Color Study,16000078
429,Columns: 20,Color Study,16000078
430,Color Override: None,Color Study,16000078
431,Color Modification: Saturated,Color Study,16000078
432,All Seadragons,Seadragons,160000780
433,dual: false,Seadragons,160000780
434,pose: 0,Seadragons,160000780
435,belly: true,Seadragons,160000780
436,theme: noir-color,Seadragons,160000780
437,parent: false,Seadragons,160000780
438,seaweed: true,Seadragons,160000780
439,seadragon: leafy,Seadragons,160000780
440,variation: analogous,Seadragons,160000780
441,background: white,Seadragons,160000780
442,superdragon: true,Seadragons,160000780
443,All Seadragons,Seadragons,160000781
444,dual: false,Seadragons,160000781
445,pose: 1,Seadragons,160000781
446,belly: false,Seadragons,160000781
447,theme: debug,Seadragons,160000781
448,parent: false,Seadragons,160000781
449,seaweed: false,Seadragons,160000781
450,seadragon: leafy,Seadragons,160000781
451,variation: uvs,Seadragons,160000781
452,background: light,Seadragons,160000781
453,superdragon: true,Seadragons,160000781
454,All Seadragons,Seadragons,160000782
455,dual: true,Seadragons,160000782
456,pose: 0,Seadragons,160000782
457,belly: false,Seadragons,160000782
458,theme: vintage,Seadragons,160000782
459,parent: false,Seadragons,160000782
460,seaweed: true,Seadragons,160000782
461,seadragon: leafy,Seadragons,160000782
462,variation: vintage-stripes,Seadragons,160000782
463,background: dark,Seadragons,160000782
464,superdragon: false,Seadragons,160000782
465,All Seadragons,Seadragons,160000783
466,dual: true,Seadragons,160000783
467,pose: 0,Seadragons,160000783
468,belly: false,Seadragons,160000783
469,theme: noir,Seadragons,160000783
470,parent: false,Seadragons,160000783
471,seaweed: true,Seadragons,160000783
472,seadragon: ribboned,Seadragons,160000783
473,variation: mono-color,Seadragons,160000783
474,background: black,Seadragons,160000783
475,superdragon: false,Seadragons,160000783
476,All Seadragons,Seadragons,160000785
477,dual: false,Seadragons,160000785
478,pose: 0,Seadragons,160000785
479,belly: true,Seadragons,160000785
480,theme: frog,Seadragons,160000785
481,parent: false,Seadragons,160000785
482,seaweed: true,Seadragons,160000785
483,seadragon: ribboned,Seadragons,160000785
484,variation: analogous,Seadragons,160000785
485,background: white,Seadragons,160000785
486,superdragon: false,Seadragons,160000785
487,All Seadragons,Seadragons,160000786
488,dual: false,Seadragons,160000786
489,pose: 1,Seadragons,160000786
490,belly: false,Seadragons,160000786
491,theme: noir,Seadragons,160000786
492,parent: false,Seadragons,160000786
493,seaweed: false,Seadragons,160000786
494,seadragon: leafy,Seadragons,160000786
495,variation: mono-color,Seadragons,160000786
496,background: white,Seadragons,160000786
497,superdragon: true,Seadragons,160000786
498,All Seadragons,Seadragons,160000787
499,dual: false,Seadragons,160000787
500,pose: 2,Seadragons,160000787
501,belly: false,Seadragons,160000787
502,theme: noir,Seadragons,160000787
503,parent: false,Seadragons,160000787
504,seaweed: false,Seadragons,160000787
505,seadragon: leafy,Seadragons,160000787
506,variation: mono-color,Seadragons,160000787
507,background: white,Seadragons,160000787
508,superdragon: false,Seadragons,160000787
509,All Seadragons,Seadragons,160000788
510,dual: true,Seadragons,160000788
511,pose: 1,Seadragons,160000788
512,belly: true,Seadragons,160000788
513,theme: zebra,Seadragons,160000788
514,parent: false,Seadragons,160000788
515,seaweed: true,Seadragons,160000788
516,seadragon: leafy,Seadragons,160000788
517,variation: zebra-dots,Seadragons,160000788
518,background: dark,Seadragons,160000788
519,superdragon: true,Seadragons,160000788
520,All Seadragons,Seadragons,160000789
521,dual: false,Seadragons,160000789
522,pose: 2,Seadragons,160000789
523,belly: true,Seadragons,160000789
524,theme: classic,Seadragons,160000789
525,parent: false,Seadragons,160000789
526,seaweed: true,Seadragons,160000789
527,seadragon: leafy,Seadragons,160000789
528,variation: calm,Seadragons,160000789
529,background: light,Seadragons,160000789
530,superdragon: false,Seadragons,160000789
531,All Color Studys,Color Study,16000079
532,Rows: 6,Color Study,16000079
533,Layout: Adjacent,Color Study,16000079
534,Columns: 6,Color Study,16000079
535,Color Override: None,Color Study,16000079
536,Color Modification: None,Color Study,16000079
537,All Seadragons,Seadragons,160000790
538,dual: false,Seadragons,160000790
539,pose: 0,Seadragons,160000790
540,belly: false,Seadragons,160000790
541,theme: noir-color,Seadragons,160000790
542,parent: false,Seadragons,160000790
543,seaweed: true,Seadragons,160000790
544,seadragon: ribboned,Seadragons,160000790
545,variation: analogous-saturated,Seadragons,160000790
546,background: white,Seadragons,160000790
547,superdragon: true,Seadragons,160000790
548,All Seadragons,Seadragons,160000791
549,dual: false,Seadragons,160000791
550,pose: 0,Seadragons,160000791
551,belly: false,Seadragons,160000791
552,theme: frog,Seadragons,160000791
553,parent: false,Seadragons,160000791
554,seaweed: true,Seadragons,160000791
555,seadragon: ribboned,Seadragons,160000791
556,variation: complimentary,Seadragons,160000791
557,background: white,Seadragons,160000791
558,superdragon: false,Seadragons,160000791
559,All Seadragons,Seadragons,160000793
560,dual: true,Seadragons,160000793
561,pose: 2,Seadragons,160000793
562,belly: true,Seadragons,160000793
563,theme: noir,Seadragons,160000793
564,parent: false,Seadragons,160000793
565,seaweed: true,Seadragons,160000793
566,seadragon: leafy,Seadragons,160000793
567,variation: mono,Seadragons,160000793
568,background: black,Seadragons,160000793
569,superdragon: true,Seadragons,160000793
570,All Seadragons,Seadragons,160000794
571,dual: false,Seadragons,160000794
572,pose: 1,Seadragons,160000794
573,belly: false,Seadragons,160000794
574,theme: noir,Seadragons,160000794
575,parent: false,Seadragons,160000794
576,seaweed: false,Seadragons,160000794
577,seadragon: leafy,Seadragons,160000794
578,variation: mono-color,Seadragons,160000794
579,background: white,Seadragons,160000794
580,superdragon: true,Seadragons,160000794
581,All Seadragons,Seadragons,160000795
582,dual: false,Seadragons,160000795
583,pose: 1,Seadragons,160000795
584,belly: true,Seadragons,160000795
585,theme: zebra,Seadragons,160000795
586,parent: false,Seadragons,160000795
587,seaweed: true,Seadragons,160000795
588,seadragon: weedy,Seadragons,160000795
589,variation: zebra-dots,Seadragons,160000795
590,background: dark,Seadragons,160000795
591,superdragon: false,Seadragons,160000795
592,All Seadragons,Seadragons,160000796
593,dual: false,Seadragons,160000796
594,pose: 0,Seadragons,160000796
595,belly: false,Seadragons,160000796
596,theme: classic,Seadragons,160000796
597,parent: false,Seadragons,160000796
598,seaweed: false,Seadragons,160000796
599,seadragon: weedy,Seadragons,160000796
600,variation: bold,Seadragons,160000796
601,background: light,Seadragons,160000796
602,superdragon: true,Seadragons,160000796
603,All Seadragons,Seadragons,160000797
604,dual: false,Seadragons,160000797
605,pose: 1,Seadragons,160000797
606,belly: true,Seadragons,160000797
607,theme: frog,Seadragons,160000797
608,parent: false,Seadragons,160000797
609,seaweed: true,Seadragons,160000797
610,seadragon: ribboned,Seadragons,160000797
611,variation: analogous,Seadragons,160000797
612,background: white,Seadragons,160000797
613,superdragon: true,Seadragons,160000797
614,All Seadragons,Seadragons,160000798
615,dual: false,Seadragons,160000798
616,pose: 1,Seadragons,160000798
617,belly: false,Seadragons,160000798
618,theme: noir,Seadragons,160000798
619,parent: false,Seadragons,160000798
620,seaweed: true,Seadragons,160000798
621,seadragon: ribboned,Seadragons,160000798
622,variation: mono,Seadragons,160000798
623,background: black,Seadragons,160000798
624,superdragon: false,Seadragons,160000798
625,All Seadragons,Seadragons,160000799
626,dual: true,Seadragons,160000799
627,pose: 1,Seadragons,160000799
628,belly: true,Seadragons,160000799
629,theme: classic,Seadragons,160000799
630,parent: false,Seadragons,160000799
631,seaweed: true,Seadragons,160000799
632,seadragon: leafy,Seadragons,160000799
633,variation: juicy,Seadragons,160000799
634,background: dark,Seadragons,160000799
635,superdragon: false,Seadragons,160000799
636,All Color Studys,Color Study,16000080
637,Rows: 60,Color Study,16000080
638,Layout: Horizontal Lines,Color Study,16000080
639,Columns: 4,Color Study,16000080
640,Color Override: None,Color Study,16000080
641,Color Modification: None,Color Study,16000080
642,,,160000800
643,All Seadragons,Seadragons,160000801
644,dual: false,Seadragons,160000801
645,pose: 0,Seadragons,160000801
646,belly: true,Seadragons,160000801
647,theme: noir,Seadragons,160000801
648,parent: false,Seadragons,160000801
649,seaweed: true,Seadragons,160000801
650,seadragon: leafy,Seadragons,160000801
651,variation: mono,Seadragons,160000801
652,background: black,Seadragons,160000801
653,superdragon: true,Seadragons,160000801
654,All Seadragons,Seadragons,160000802
655,dual: false,Seadragons,160000802
656,pose: 0,Seadragons,160000802
657,belly: false,Seadragons,160000802
658,theme: frog,Seadragons,160000802
659,parent: false,Seadragons,160000802
660,seaweed: true,Seadragons,160000802
661,seadragon: ribboned,Seadragons,160000802
662,variation: analogous,Seadragons,160000802
663,background: white,Seadragons,160000802
664,superdragon: false,Seadragons,160000802
665,All Seadragons,Seadragons,160000803
666,dual: false,Seadragons,160000803
667,pose: 1,Seadragons,160000803
668,belly: false,Seadragons,160000803
669,theme: vintage,Seadragons,160000803
670,parent: false,Seadragons,160000803
671,seaweed: true,Seadragons,160000803
672,seadragon: weedy,Seadragons,160000803
673,variation: vintage-dots,Seadragons,160000803
674,background: dark,Seadragons,160000803
675,superdragon: true,Seadragons,160000803
676,All Seadragons,Seadragons,160000804
677,dual: false,Seadragons,160000804
678,pose: 1,Seadragons,160000804
679,belly: true,Seadragons,160000804
680,theme: zebra,Seadragons,160000804
681,parent: false,Seadragons,160000804
682,seaweed: true,Seadragons,160000804
683,seadragon: leafy,Seadragons,160000804
684,variation: zebra-stripes,Seadragons,160000804
685,background: dark,Seadragons,160000804
686,superdragon: false,Seadragons,160000804
687,All Seadragons,Seadragons,160000805
688,dual: true,Seadragons,160000805
689,pose: 2,Seadragons,160000805
690,belly: true,Seadragons,160000805
691,theme: vintage,Seadragons,160000805
692,parent: false,Seadragons,160000805
693,seaweed: true,Seadragons,160000805
694,seadragon: leafy,Seadragons,160000805
695,variation: vintage-dots,Seadragons,160000805
696,background: dark,Seadragons,160000805
697,superdragon: false,Seadragons,160000805
698,All Seadragons,Seadragons,160000806
699,dual: false,Seadragons,160000806
700,pose: 1,Seadragons,160000806
701,belly: true,Seadragons,160000806
702,theme: noir-color,Seadragons,160000806
703,parent: false,Seadragons,160000806
704,seaweed: true,Seadragons,160000806
705,seadragon: ribboned,Seadragons,160000806
706,variation: analogous-saturated,Seadragons,160000806
707,background: light,Seadragons,160000806
708,superdragon: false,Seadragons,160000806
709,All Seadragons,Seadragons,160000807
710,dual: false,Seadragons,160000807
711,pose: 1,Seadragons,160000807
712,belly: true,Seadragons,160000807
713,theme: noir-color,Seadragons,160000807
714,parent: false,Seadragons,160000807
715,seaweed: true,Seadragons,160000807
716,seadragon: leafy,Seadragons,160000807
717,variation: analogous,Seadragons,160000807
718,background: light,Seadragons,160000807
719,superdragon: false,Seadragons,160000807
720,All Seadragons,Seadragons,160000808
721,dual: false,Seadragons,160000808
722,pose: 0,Seadragons,160000808
723,belly: false,Seadragons,160000808
724,theme: noir-color,Seadragons,160000808
725,parent: false,Seadragons,160000808
726,seaweed: true,Seadragons,160000808
727,seadragon: leafy,Seadragons,160000808
728,variation: analogous,Seadragons,160000808
729,background: white,Seadragons,160000808
730,superdragon: true,Seadragons,160000808
731,All Seadragons,Seadragons,160000809
732,dual: true,Seadragons,160000809
733,pose: 0,Seadragons,160000809
734,belly: false,Seadragons,160000809
735,theme: noir,Seadragons,160000809
736,parent: false,Seadragons,160000809
737,seaweed: false,Seadragons,160000809
738,seadragon: weedy,Seadragons,160000809
739,variation: mono-color,Seadragons,160000809
740,background: white,Seadragons,160000809
741,superdragon: false,Seadragons,160000809
742,All Color Studys,Color Study,16000081
743,Rows: 40,Color Study,16000081
744,Layout: Adjacent,Color Study,16000081
745,Columns: 3,Color Study,16000081
746,Color Override: None,Color Study,16000081
747,Color Modification: Tinted,Color Study,16000081
748,All Seadragons,Seadragons,160000810
749,dual: false,Seadragons,160000810
750,pose: 2,Seadragons,160000810
751,belly: false,Seadragons,160000810
752,theme: vintage,Seadragons,160000810
753,parent: false,Seadragons,160000810
754,seaweed: true,Seadragons,160000810
755,seadragon: leafy,Seadragons,160000810
756,variation: vintage-dots,Seadragons,160000810
757,background: dark,Seadragons,160000810
758,superdragon: true,Seadragons,160000810
