,value,trait_type,collectionTokenId
72,Coordination: Bad,Paper Armada,37002348
73,Coloring strategy: Group,Paper Armada,37002348
74,All Paper Armadas,Paper Armada,37002349
75,Type: Mothership,Paper Armada,37002349
76,Angle: Rotated left,Paper Armada,37002349
77,Palette: Dayspring,Paper Armada,37002349
78,Base color: White,Paper Armada,37002349
79,Unit shape: Ship,Paper Armada,37002349
80,Coloring strategy: Random,Paper Armada,37002349
81,All Paper Armadas,Paper Armada,37002350
82,Type: Cruiser,Paper Armada,37002350
83,Angle: Rotated left,Paper Armada,37002350
84,Palette: Mysore,Paper Armada,37002350
85,Crew size: 2,Paper Armada,37002350
86,Base color: White,Paper Armada,37002350
87,Unit shape: Ship,Paper Armada,37002350
88,Coordination: Good,Paper Armada,37002350
89,Coloring strategy: Random,Paper Armada,37002350
90,All Paper Armadas,Paper Armada,37002351
91,Type: Cruiser,Paper Armada,37002351
92,Angle: Tilted left,Paper Armada,37002351
93,Palette: Tropico,Paper Armada,37002351
94,Crew size: 2,Paper Armada,37002351
95,Base color: White,Paper Armada,37002351
96,Unit shape: Ship,Paper Armada,37002351
97,Coordination: Good,Paper Armada,37002351
98,Coloring strategy: Group,Paper Armada,37002351
99,All Paper Armadas,Paper Armada,37002352
100,Type: Trooper,Paper Armada,37002352
101,Angle: Rotated right,Paper Armada,37002352
102,Width: 16,Paper Armada,37002352
103,Height: 20,Paper Armada,37002352
104,Palette: Jupiter,Paper Armada,37002352
105,Base color: Black,Paper Armada,37002352
106,Unit shape: Satelite,Paper Armada,37002352
107,Coordination: Bad,Paper Armada,37002352
108,Coloring strategy: Random,Paper Armada,37002352
109,All Paper Armadas,Paper Armada,37002353
110,Type: Trooper,Paper Armada,37002353
111,Angle: Tilted right,Paper Armada,37002353
112,Width: 14,Paper Armada,37002353
113,Height: 18,Paper Armada,37002353
114,Palette: Nightlife,Paper Armada,37002353
115,Base color: White,Paper Armada,37002353
116,Unit shape: Ship,Paper Armada,37002353
117,Coordination: Bad,Paper Armada,37002353
118,Coloring strategy: Group,Paper Armada,37002353
119,All Paper Armadas,Paper Armada,37002354
120,Type: Cruiser,Paper Armada,37002354
121,Angle: Straight,Paper Armada,37002354
122,Palette: Woodwork,Paper Armada,37002354
123,Crew size: 3,Paper Armada,37002354
124,Base color: White,Paper Armada,37002354
125,Unit shape: Ship,Paper Armada,37002354
126,Coordination: Good,Paper Armada,37002354
127,Coloring strategy: Group,Paper Armada,37002354
128,All Paper Armadas,Paper Armada,37002355
129,Type: Trooper,Paper Armada,37002355
130,Angle: Rotated left,Paper Armada,37002355
131,Width: 14,Paper Armada,37002355
132,Height: 20,Paper Armada,37002355
133,Palette: Dayspring,Paper Armada,37002355
134,Base color: Black,Paper Armada,37002355
135,Unit shape: Ship,Paper Armada,37002355
136,Coordination: Bad,Paper Armada,37002355
137,Coloring strategy: Group,Paper Armada,37002355
138,All Paper Armadas,Paper Armada,37002356
139,Type: Trooper,Paper Armada,37002356
140,Angle: Tilted right,Paper Armada,37002356
141,Width: 14,Paper Armada,37002356
142,Height: 16,Paper Armada,37002356
143,Palette: Junkyard,Paper Armada,37002356
144,Base color: White,Paper Armada,37002356
145,Unit shape: Ship,Paper Armada,37002356
146,Coordination: Bad,Paper Armada,37002356
147,Coloring strategy: Single,Paper Armada,37002356
148,All Paper Armadas,Paper Armada,37002357
149,Type: Trooper,Paper Armada,37002357
150,Angle: Tilted left,Paper Armada,37002357
151,Width: 12,Paper Armada,37002357
152,Height: 16,Paper Armada,37002357
153,Palette: Winegum,Paper Armada,37002357
154,Base color: Black,Paper Armada,37002357
155,Unit shape: Satelite,Paper Armada,37002357
156,Coordination: Bad,Paper Armada,37002357
157,Coloring strategy: Group,Paper Armada,37002357
158,All Paper Armadas,Paper Armada,37002358
159,Type: Trooper,Paper Armada,37002358
160,Angle: Rotated right,Paper Armada,37002358
161,Width: 12,Paper Armada,37002358
162,Height: 16,Paper Armada,37002358
163,Palette: Tropico,Paper Armada,37002358
164,Base color: White,Paper Armada,37002358
165,Unit shape: Ship,Paper Armada,37002358
166,Coordination: Bad,Paper Armada,37002358
167,Coloring strategy: Group,Paper Armada,37002358
168,All Paper Armadas,Paper Armada,37002359
169,Type: Convoy,Paper Armada,37002359
170,Angle: Tilted left,Paper Armada,37002359
171,Palette: Nowak,Paper Armada,37002359
172,Base color: White,Paper Armada,37002359
173,Unit shape: Ship,Paper Armada,37002359
174,Coordination: Good,Paper Armada,37002359
175,Coloring strategy: Main,Paper Armada,37002359
176,All Paper Armadas,Paper Armada,37002360
177,Type: Trooper,Paper Armada,37002360
178,Angle: Tilted left,Paper Armada,37002360
179,Width: 12,Paper Armada,37002360
180,Height: 22,Paper Armada,37002360
181,Palette: Nightlife,Paper Armada,37002360
182,Base color: White,Paper Armada,37002360
183,Unit shape: Ship,Paper Armada,37002360
184,Coordination: Good,Paper Armada,37002360
185,Coloring strategy: Group,Paper Armada,37002360
186,All Paper Armadas,Paper Armada,37002361
187,Type: Trooper,Paper Armada,37002361
188,Angle: Tilted right,Paper Armada,37002361
189,Width: 14,Paper Armada,37002361
190,Height: 18,Paper Armada,37002361
191,Palette: Dayspring,Paper Armada,37002361
192,Base color: Black,Paper Armada,37002361
193,Unit shape: Ship,Paper Armada,37002361
194,Coordination: Bad,Paper Armada,37002361
195,Coloring strategy: Group,Paper Armada,37002361
196,All Paper Armadas,Paper Armada,37002362
197,Type: Trooper,Paper Armada,37002362
198,Angle: Tilted right,Paper Armada,37002362
199,Width: 12,Paper Armada,37002362
200,Height: 22,Paper Armada,37002362
201,Palette: Magic Hour,Paper Armada,37002362
202,Base color: White,Paper Armada,37002362
203,Unit shape: Ship,Paper Armada,37002362
204,Coordination: Bad,Paper Armada,37002362
205,Coloring strategy: Random,Paper Armada,37002362
206,All Paper Armadas,Paper Armada,37002363
207,Type: Carrier,Paper Armada,37002363
208,Angle: Tilted right,Paper Armada,37002363
209,Palette: Nightlife,Paper Armada,37002363
210,Crew size: 2,Paper Armada,37002363
211,Base color: White,Paper Armada,37002363
212,Unit shape: Ship,Paper Armada,37002363
213,Coordination: Good,Paper Armada,37002363
214,Coloring strategy: Group,Paper Armada,37002363
215,All Paper Armadas,Paper Armada,37002364
216,Type: Trooper,Paper Armada,37002364
217,Angle: Rotated left,Paper Armada,37002364
218,Width: 16,Paper Armada,37002364
219,Height: 22,Paper Armada,37002364
220,Palette: Winegum,Paper Armada,37002364
221,Base color: White,Paper Armada,37002364
222,Unit shape: Ship,Paper Armada,37002364
223,Coordination: Good,Paper Armada,37002364
224,Coloring strategy: Group,Paper Armada,37002364
225,All Paper Armadas,Paper Armada,37002365
226,Type: Trooper,Paper Armada,37002365
227,Angle: Tilted left,Paper Armada,37002365
228,Width: 14,Paper Armada,37002365
229,Height: 22,Paper Armada,37002365
230,Palette: Overgrown,Paper Armada,37002365
231,Base color: White,Paper Armada,37002365
232,Unit shape: Ship,Paper Armada,37002365
233,Coordination: Bad,Paper Armada,37002365
234,Coloring strategy: Group,Paper Armada,37002365
235,All Paper Armadas,Paper Armada,37002366
236,Type: Trooper,Paper Armada,37002366
237,Angle: Tilted left,Paper Armada,37002366
238,Width: 14,Paper Armada,37002366
239,Height: 16,Paper Armada,37002366
240,Palette: Nightlife,Paper Armada,37002366
241,Base color: White,Paper Armada,37002366
242,Unit shape: Ship,Paper Armada,37002366
243,Coordination: Good,Paper Armada,37002366
244,Coloring strategy: Group,Paper Armada,37002366
245,All Paper Armadas,Paper Armada,37002367
246,Type: Trooper,Paper Armada,37002367
247,Angle: Tilted left,Paper Armada,37002367
248,Width: 14,Paper Armada,37002367
249,Height: 20,Paper Armada,37002367
250,Palette: Delphi,Paper Armada,37002367
251,Base color: White,Paper Armada,37002367
252,Unit shape: Ship,Paper Armada,37002367
253,Coordination: Bad,Paper Armada,37002367
254,Coloring strategy: Main,Paper Armada,37002367
255,All Paper Armadas,Paper Armada,37002368
256,Type: Trooper,Paper Armada,37002368
257,Angle: Tilted left,Paper Armada,37002368
258,Width: 16,Paper Armada,37002368
259,Height: 20,Paper Armada,37002368
260,Palette: Giftcard,Paper Armada,37002368
261,Base color: White,Paper Armada,37002368
262,Unit shape: Ship,Paper Armada,37002368
263,Coordination: Bad,Paper Armada,37002368
264,Coloring strategy: Main,Paper Armada,37002368
265,All Paper Armadas,Paper Armada,37002369
266,Type: Trooper,Paper Armada,37002369
267,Angle: Rotated left,Paper Armada,37002369
268,Width: 14,Paper Armada,37002369
269,Height: 16,Paper Armada,37002369
270,Palette: Eventide,Paper Armada,37002369
271,Base color: Black,Paper Armada,37002369
272,Unit shape: Ship,Paper Armada,37002369
273,Coordination: Bad,Paper Armada,37002369
274,Coloring strategy: Group,Paper Armada,37002369
275,,,37002370
276,All Paper Armadas,Paper Armada,37002371
277,Type: Convoy,Paper Armada,37002371
278,Angle: Tilted right,Paper Armada,37002371
279,Palette: Revolucion,Paper Armada,37002371
280,Base color: White,Paper Armada,37002371
281,Unit shape: Satelite,Paper Armada,37002371
282,Coordination: Good,Paper Armada,37002371
283,Coloring strategy: Group,Paper Armada,37002371
284,All Paper Armadas,Paper Armada,37002372
285,Type: Convoy,Paper Armada,37002372
286,Angle: Rotated right,Paper Armada,37002372
287,Palette: Jupiter,Paper Armada,37002372
288,Base color: White,Paper Armada,37002372
289,Unit shape: Ship,Paper Armada,37002372
290,Coordination: Good,Paper Armada,37002372
291,Coloring strategy: Random,Paper Armada,37002372
292,All Paper Armadas,Paper Armada,37002373
293,Type: Trooper,Paper Armada,37002373
294,Angle: Tilted left,Paper Armada,37002373
295,Width: 14,Paper Armada,37002373
296,Height: 18,Paper Armada,37002373
297,Palette: Paddle,Paper Armada,37002373
298,Base color: White,Paper Armada,37002373
299,Unit shape: Ship,Paper Armada,37002373
300,Coordination: Bad,Paper Armada,37002373
301,Coloring strategy: Group,Paper Armada,37002373
302,All Paper Armadas,Paper Armada,37002374
303,Type: Carrier,Paper Armada,37002374
304,Angle: Tilted left,Paper Armada,37002374
305,Palette: Mysore,Paper Armada,37002374
306,Crew size: 2,Paper Armada,37002374
307,Base color: White,Paper Armada,37002374
308,Unit shape: Ship,Paper Armada,37002374
309,Coordination: Good,Paper Armada,37002374
310,Coloring strategy: Group,Paper Armada,37002374
311,All Paper Armadas,Paper Armada,37002375
312,Type: Trooper,Paper Armada,37002375
313,Angle: Tilted left,Paper Armada,37002375
314,Width: 12,Paper Armada,37002375
315,Height: 20,Paper Armada,37002375
316,Palette: Delphi,Paper Armada,37002375
317,Base color: White,Paper Armada,37002375
318,Unit shape: Satelite,Paper Armada,37002375
319,Coordination: Bad,Paper Armada,37002375
320,Coloring strategy: Group,Paper Armada,37002375
321,All Paper Armadas,Paper Armada,37002376
322,Type: Carrier,Paper Armada,37002376
323,Angle: Tilted left,Paper Armada,37002376
324,Palette: Magic Hour,Paper Armada,37002376
325,Crew size: 3,Paper Armada,37002376
326,Base color: White,Paper Armada,37002376
327,Unit shape: Ship,Paper Armada,37002376
328,Coordination: Good,Paper Armada,37002376
329,Coloring strategy: Main,Paper Armada,37002376
330,All Paper Armadas,Paper Armada,37002377
331,Type: Trooper,Paper Armada,37002377
332,Angle: Tilted left,Paper Armada,37002377
333,Width: 14,Paper Armada,37002377
334,Height: 20,Paper Armada,37002377
335,Palette: Docks,Paper Armada,37002377
336,Base color: White,Paper Armada,37002377
337,Unit shape: Ship,Paper Armada,37002377
338,Coordination: Good,Paper Armada,37002377
339,Coloring strategy: Group,Paper Armada,37002377
340,All Paper Armadas,Paper Armada,37002378
341,Type: Convoy,Paper Armada,37002378
342,Angle: Straight,Paper Armada,37002378
343,Palette: Nightlife,Paper Armada,37002378
344,Base color: White,Paper Armada,37002378
345,Unit shape: Ship,Paper Armada,37002378
346,Coordination: Good,Paper Armada,37002378
347,Coloring strategy: Random,Paper Armada,37002378
348,All Paper Armadas,Paper Armada,37002379
349,Type: Carrier,Paper Armada,37002379
350,Angle: Tilted left,Paper Armada,37002379
351,Palette: Mysore,Paper Armada,37002379
352,Crew size: 3,Paper Armada,37002379
353,Base color: White,Paper Armada,37002379
354,Unit shape: Ship,Paper Armada,37002379
355,Coordination: Good,Paper Armada,37002379
356,Coloring strategy: Main,Paper Armada,37002379
357,All Paper Armadas,Paper Armada,37002380
358,Type: Convoy,Paper Armada,37002380
359,Angle: Tilted right,Paper Armada,37002380
360,Palette: Nightlife,Paper Armada,37002380
361,Base color: White,Paper Armada,37002380
362,Unit shape: Ship,Paper Armada,37002380
363,Coordination: Good,Paper Armada,37002380
364,Coloring strategy: Group,Paper Armada,37002380
365,All Paper Armadas,Paper Armada,37002381
366,Type: Trooper,Paper Armada,37002381
367,Angle: Tilted left,Paper Armada,37002381
368,Width: 14,Paper Armada,37002381
369,Height: 22,Paper Armada,37002381
370,Palette: Eventide,Paper Armada,37002381
371,Base color: White,Paper Armada,37002381
372,Unit shape: Ship,Paper Armada,37002381
373,Coordination: Bad,Paper Armada,37002381
374,Coloring strategy: Group,Paper Armada,37002381
375,All Paper Armadas,Paper Armada,37002382
376,Type: Trooper,Paper Armada,37002382
377,Angle: Tilted left,Paper Armada,37002382
378,Width: 16,Paper Armada,37002382
379,Height: 22,Paper Armada,37002382
380,Palette: Junkyard,Paper Armada,37002382
381,Base color: Black,Paper Armada,37002382
382,Unit shape: Ship,Paper Armada,37002382
383,Coordination: Bad,Paper Armada,37002382
384,Coloring strategy: Group,Paper Armada,37002382
385,All Paper Armadas,Paper Armada,37002383
386,Type: Trooper,Paper Armada,37002383
387,Angle: Tilted left,Paper Armada,37002383
388,Width: 12,Paper Armada,37002383
389,Height: 20,Paper Armada,37002383
390,Palette: Ducci,Paper Armada,37002383
391,Base color: White,Paper Armada,37002383
392,Unit shape: Ship,Paper Armada,37002383
393,Coordination: Bad,Paper Armada,37002383
394,Coloring strategy: Single,Paper Armada,37002383
395,All Paper Armadas,Paper Armada,37002384
396,Type: Trooper,Paper Armada,37002384
397,Angle: Tilted right,Paper Armada,37002384
398,Width: 16,Paper Armada,37002384
399,Height: 18,Paper Armada,37002384
400,Palette: Junkyard,Paper Armada,37002384
401,Base color: Black,Paper Armada,37002384
402,Unit shape: Ship,Paper Armada,37002384
403,Coordination: Bad,Paper Armada,37002384
404,Coloring strategy: Random,Paper Armada,37002384
405,All Paper Armadas,Paper Armada,37002385
406,Type: Carrier,Paper Armada,37002385
407,Angle: Tilted left,Paper Armada,37002385
408,Palette: Mono,Paper Armada,37002385
409,Crew size: 2,Paper Armada,37002385
410,Base color: White,Paper Armada,37002385
411,Unit shape: Ship,Paper Armada,37002385
412,Coordination: Good,Paper Armada,37002385
413,Coloring strategy: Group,Paper Armada,37002385
414,All Paper Armadas,Paper Armada,37002386
415,Type: Cruiser,Paper Armada,37002386
416,Angle: Rotated right,Paper Armada,37002386
417,Palette: Magic Hour,Paper Armada,37002386
418,Crew size: 3,Paper Armada,37002386
419,Base color: White,Paper Armada,37002386
420,Unit shape: Ship,Paper Armada,37002386
421,Coordination: Good,Paper Armada,37002386
422,Coloring strategy: Group,Paper Armada,37002386
423,All Paper Armadas,Paper Armada,37002387
424,Type: Trooper,Paper Armada,37002387
425,Angle: Tilted left,Paper Armada,37002387
426,Width: 14,Paper Armada,37002387
427,Height: 16,Paper Armada,37002387
428,Palette: Gold Rush,Paper Armada,37002387
429,Base color: White,Paper Armada,37002387
430,Unit shape: Ship,Paper Armada,37002387
431,Coordination: Bad,Paper Armada,37002387
432,Coloring strategy: Random,Paper Armada,37002387
433,All Paper Armadas,Paper Armada,37002389
434,Type: Convoy,Paper Armada,37002389
435,Angle: Tilted right,Paper Armada,37002389
436,Palette: Nightlife,Paper Armada,37002389
437,Base color: White,Paper Armada,37002389
438,Unit shape: Ship,Paper Armada,37002389
439,Coordination: Good,Paper Armada,37002389
440,Coloring strategy: Random,Paper Armada,37002389
441,All Paper Armadas,Paper Armada,37002390
442,Type: Mothership,Paper Armada,37002390
443,Angle: Rotated right,Paper Armada,37002390
444,Palette: Delphi,Paper Armada,37002390
445,Base color: White,Paper Armada,37002390
446,Unit shape: Satelite,Paper Armada,37002390
447,Coloring strategy: Group,Paper Armada,37002390
448,All Paper Armadas,Paper Armada,37002391
449,Type: Trooper,Paper Armada,37002391
450,Angle: Tilted left,Paper Armada,37002391
451,Width: 14,Paper Armada,37002391
452,Height: 22,Paper Armada,37002391
453,Palette: Spider King,Paper Armada,37002391
454,Base color: Black,Paper Armada,37002391
455,Unit shape: Ship,Paper Armada,37002391
456,Coordination: Bad,Paper Armada,37002391
457,Coloring strategy: Group,Paper Armada,37002391
458,All Paper Armadas,Paper Armada,37002392
459,Type: Trooper,Paper Armada,37002392
460,Angle: Tilted left,Paper Armada,37002392
461,Width: 14,Paper Armada,37002392
462,Height: 18,Paper Armada,37002392
463,Palette: Ducci,Paper Armada,37002392
464,Base color: Black,Paper Armada,37002392
465,Unit shape: Ship,Paper Armada,37002392
466,Coordination: Bad,Paper Armada,37002392
467,Coloring strategy: Single,Paper Armada,37002392
468,All Paper Armadas,Paper Armada,37002393
469,Type: Convoy,Paper Armada,37002393
470,Angle: Tilted left,Paper Armada,37002393
471,Palette: Spider King,Paper Armada,37002393
472,Base color: White,Paper Armada,37002393
473,Unit shape: Ship,Paper Armada,37002393
474,Coordination: Good,Paper Armada,37002393
475,Coloring strategy: Random,Paper Armada,37002393
476,All Paper Armadas,Paper Armada,37002394
477,Type: Trooper,Paper Armada,37002394
478,Angle: Tilted left,Paper Armada,37002394
479,Width: 16,Paper Armada,37002394
480,Height: 16,Paper Armada,37002394
481,Palette: Paddle,Paper Armada,37002394
482,Base color: Black,Paper Armada,37002394
483,Unit shape: Ship,Paper Armada,37002394
484,Coordination: Bad,Paper Armada,37002394
485,Coloring strategy: Random,Paper Armada,37002394
486,All Paper Armadas,Paper Armada,37002395
487,Type: Trooper,Paper Armada,37002395
488,Angle: Rotated left,Paper Armada,37002395
489,Width: 14,Paper Armada,37002395
490,Height: 16,Paper Armada,37002395
491,Palette: Woodwork,Paper Armada,37002395
492,Base color: White,Paper Armada,37002395
493,Unit shape: Ship,Paper Armada,37002395
494,Coordination: Bad,Paper Armada,37002395
495,Coloring strategy: Single,Paper Armada,37002395
496,All Paper Armadas,Paper Armada,37002396
497,Type: Carrier,Paper Armada,37002396
498,Angle: Tilted left,Paper Armada,37002396
499,Palette: Paddle,Paper Armada,37002396
500,Crew size: 3,Paper Armada,37002396
501,Base color: White,Paper Armada,37002396
502,Unit shape: Ship,Paper Armada,37002396
503,Coordination: Good,Paper Armada,37002396
504,Coloring strategy: Group,Paper Armada,37002396
505,,,37002397
506,All Paper Armadas,Paper Armada,37002398
507,Type: Cruiser,Paper Armada,37002398
508,Angle: Tilted left,Paper Armada,37002398
509,Palette: Paddle,Paper Armada,37002398
510,Crew size: 2,Paper Armada,37002398
511,Base color: White,Paper Armada,37002398
512,Unit shape: Ship,Paper Armada,37002398
513,Coordination: Good,Paper Armada,37002398
514,Coloring strategy: Group,Paper Armada,37002398
515,All Paper Armadas,Paper Armada,37002400
516,Type: Mothership,Paper Armada,37002400
517,Angle: Tilted right,Paper Armada,37002400
518,Palette: Tropico,Paper Armada,37002400
519,Base color: White,Paper Armada,37002400
520,Unit shape: Ship,Paper Armada,37002400
521,Coloring strategy: Group,Paper Armada,37002400
522,All Paper Armadas,Paper Armada,37002401
523,Type: Trooper,Paper Armada,37002401
524,Angle: Tilted left,Paper Armada,37002401
525,Width: 16,Paper Armada,37002401
526,Height: 20,Paper Armada,37002401
527,Palette: Revolucion,Paper Armada,37002401
528,Base color: White,Paper Armada,37002401
529,Unit shape: Ship,Paper Armada,37002401
530,Coordination: Bad,Paper Armada,37002401
531,Coloring strategy: Single,Paper Armada,37002401
532,All Paper Armadas,Paper Armada,37002402
533,Type: Convoy,Paper Armada,37002402
534,Angle: Tilted left,Paper Armada,37002402
535,Palette: Overgrown,Paper Armada,37002402
536,Base color: White,Paper Armada,37002402
537,Unit shape: Ship,Paper Armada,37002402
538,Coordination: Bad,Paper Armada,37002402
539,Coloring strategy: Group,Paper Armada,37002402
540,All Paper Armadas,Paper Armada,37002403
541,Type: Carrier,Paper Armada,37002403
542,Angle: Tilted right,Paper Armada,37002403
543,Palette: Tropico,Paper Armada,37002403
544,Crew size: 2,Paper Armada,37002403
545,Base color: White,Paper Armada,37002403
546,Unit shape: Ship,Paper Armada,37002403
547,Coordination: Good,Paper Armada,37002403
548,Coloring strategy: Group,Paper Armada,37002403
549,All Paper Armadas,Paper Armada,37002404
550,Type: Trooper,Paper Armada,37002404
551,Angle: Rotated left,Paper Armada,37002404
552,Width: 14,Paper Armada,37002404
553,Height: 22,Paper Armada,37002404
554,Palette: Spider King,Paper Armada,37002404
555,Base color: White,Paper Armada,37002404
556,Unit shape: Ship,Paper Armada,37002404
557,Coordination: Bad,Paper Armada,37002404
558,Coloring strategy: Group,Paper Armada,37002404
559,All Paper Armadas,Paper Armada,37002405
560,Type: Convoy,Paper Armada,37002405
561,Angle: Rotated right,Paper Armada,37002405
562,Palette: Slapdash,Paper Armada,37002405
563,Base color: White,Paper Armada,37002405
564,Unit shape: Ship,Paper Armada,37002405
565,Coordination: Good,Paper Armada,37002405
566,Coloring strategy: Group,Paper Armada,37002405
567,All Paper Armadas,Paper Armada,37002406
568,Type: Trooper,Paper Armada,37002406
569,Angle: Rotated right,Paper Armada,37002406
570,Width: 14,Paper Armada,37002406
571,Height: 16,Paper Armada,37002406
572,Palette: Giftcard,Paper Armada,37002406
573,Base color: Black,Paper Armada,37002406
574,Unit shape: Ship,Paper Armada,37002406
575,Coordination: Bad,Paper Armada,37002406
576,Coloring strategy: Single,Paper Armada,37002406
577,All Paper Armadas,Paper Armada,37002407
578,Type: Trooper,Paper Armada,37002407
579,Angle: Tilted left,Paper Armada,37002407
580,Width: 16,Paper Armada,37002407
581,Height: 22,Paper Armada,37002407
582,Palette: Slapdash,Paper Armada,37002407
583,Base color: Black,Paper Armada,37002407
584,Unit shape: Ship,Paper Armada,37002407
585,Coordination: Bad,Paper Armada,37002407
586,Coloring strategy: Group,Paper Armada,37002407
587,All Paper Armadas,Paper Armada,37002408
588,Type: Convoy,Paper Armada,37002408
589,Angle: Tilted right,Paper Armada,37002408
590,Palette: Eventide,Paper Armada,37002408
591,Base color: White,Paper Armada,37002408
592,Unit shape: Ship,Paper Armada,37002408
593,Coordination: Good,Paper Armada,37002408
594,Coloring strategy: Group,Paper Armada,37002408
595,All Paper Armadas,Paper Armada,37002409
596,Type: Cruiser,Paper Armada,37002409
597,Angle: Tilted right,Paper Armada,37002409
598,Palette: Junkyard,Paper Armada,37002409
599,Crew size: 3,Paper Armada,37002409
600,Base color: White,Paper Armada,37002409
601,Unit shape: Ship,Paper Armada,37002409
602,Coordination: Good,Paper Armada,37002409
603,Coloring strategy: Group,Paper Armada,37002409
604,All Paper Armadas,Paper Armada,37002410
605,Type: Trooper,Paper Armada,37002410
606,Angle: Tilted left,Paper Armada,37002410
607,Width: 14,Paper Armada,37002410
608,Height: 22,Paper Armada,37002410
609,Palette: Mysore,Paper Armada,37002410
610,Base color: White,Paper Armada,37002410
611,Unit shape: Satelite,Paper Armada,37002410
612,Coordination: Bad,Paper Armada,37002410
613,Coloring strategy: Main,Paper Armada,37002410
614,All Paper Armadas,Paper Armada,37002411
615,Type: Trooper,Paper Armada,37002411
616,Angle: Tilted right,Paper Armada,37002411
617,Width: 16,Paper Armada,37002411
618,Height: 16,Paper Armada,37002411
619,Palette: Delphi,Paper Armada,37002411
620,Base color: White,Paper Armada,37002411
621,Unit shape: Ship,Paper Armada,37002411
622,Coordination: Bad,Paper Armada,37002411
623,Coloring strategy: Group,Paper Armada,37002411
624,All Paper Armadas,Paper Armada,37002412
625,Type: Trooper,Paper Armada,37002412
626,Angle: Tilted right,Paper Armada,37002412
627,Width: 12,Paper Armada,37002412
628,Height: 18,Paper Armada,37002412
629,Palette: Dayspring,Paper Armada,37002412
630,Base color: White,Paper Armada,37002412
631,Unit shape: Ship,Paper Armada,37002412
632,Coordination: Bad,Paper Armada,37002412
633,Coloring strategy: Group,Paper Armada,37002412
634,All Paper Armadas,Paper Armada,37002413
635,Type: Trooper,Paper Armada,37002413
636,Angle: Tilted left,Paper Armada,37002413
637,Width: 14,Paper Armada,37002413
638,Height: 22,Paper Armada,37002413
639,Palette: Hotspot,Paper Armada,37002413
640,Base color: Black,Paper Armada,37002413
641,Unit shape: Satelite,Paper Armada,37002413
642,Coordination: Bad,Paper Armada,37002413
643,Coloring strategy: Main,Paper Armada,37002413
644,All Paper Armadas,Paper Armada,37002414
645,Type: Trooper,Paper Armada,37002414
