,value,trait_type,collectionTokenId
135,Right arm: axe,mecha suits,180000211
136,Background: city,mecha suits,180000211
137,Extra arms: no,mecha suits,180000211
138,Main color: white,mecha suits,180000211
139,Spine shape: round,mecha suits,180000211
140,Inverted palette: no,mecha suits,180000211
141,All mecha suits,mecha suits,180000212
142,Jetpack: no,mecha suits,180000212
143,Controls: 5,mecha suits,180000212
144,Left arm: hand,mecha suits,180000212
145,Right arm: hand,mecha suits,180000212
146,Background: mono,mecha suits,180000212
147,Extra arms: no,mecha suits,180000212
148,Main color: pink,mecha suits,180000212
149,Spine shape: round,mecha suits,180000212
150,Inverted palette: no,mecha suits,180000212
151,All mecha suits,mecha suits,180000213
152,Jetpack: no,mecha suits,180000213
153,Controls: 3,mecha suits,180000213
154,Left arm: hand,mecha suits,180000213
155,Right arm: hand,mecha suits,180000213
156,Background: field,mecha suits,180000213
157,Extra arms: no,mecha suits,180000213
158,Main color: white,mecha suits,180000213
159,Spine shape: round,mecha suits,180000213
160,Inverted palette: yes,mecha suits,180000213
161,All mecha suits,mecha suits,180000214
162,Jetpack: no,mecha suits,180000214
163,Controls: 3,mecha suits,180000214
164,Left arm: hand,mecha suits,180000214
165,Right arm: hand,mecha suits,180000214
166,Background: vaporwave,mecha suits,180000214
167,Extra arms: no,mecha suits,180000214
168,Main color: tomato,mecha suits,180000214
169,Spine shape: round,mecha suits,180000214
170,Inverted palette: no,mecha suits,180000214
171,All mecha suits,mecha suits,180000215
172,Jetpack: no,mecha suits,180000215
173,Controls: 4,mecha suits,180000215
174,Left arm: hand,mecha suits,180000215
175,Right arm: hand,mecha suits,180000215
176,Background: vaporwave,mecha suits,180000215
177,Extra arms: no,mecha suits,180000215
178,Main color: tomato,mecha suits,180000215
179,Spine shape: square,mecha suits,180000215
180,Inverted palette: no,mecha suits,180000215
181,All mecha suits,mecha suits,180000216
182,Jetpack: no,mecha suits,180000216
183,Controls: 3,mecha suits,180000216
184,Left arm: hand,mecha suits,180000216
185,Right arm: hand,mecha suits,180000216
186,Background: field,mecha suits,180000216
187,Extra arms: no,mecha suits,180000216
188,Main color: yellow,mecha suits,180000216
189,Spine shape: round,mecha suits,180000216
190,Inverted palette: no,mecha suits,180000216
191,All mecha suits,mecha suits,180000217
192,Jetpack: yes,mecha suits,180000217
193,Controls: 4,mecha suits,180000217
194,Left arm: axe,mecha suits,180000217
195,Right arm: hand,mecha suits,180000217
196,Background: city,mecha suits,180000217
197,Extra arms: no,mecha suits,180000217
198,Main color: yellow,mecha suits,180000217
199,Spine shape: round,mecha suits,180000217
200,Inverted palette: no,mecha suits,180000217
201,All mecha suits,mecha suits,180000218
202,Jetpack: no,mecha suits,180000218
203,Controls: 5,mecha suits,180000218
204,Left arm: shield,mecha suits,180000218
205,Right arm: photon cannon,mecha suits,180000218
206,Background: city,mecha suits,180000218
207,Extra arms: no,mecha suits,180000218
208,Main color: black,mecha suits,180000218
209,Spine shape: round,mecha suits,180000218
210,Inverted palette: no,mecha suits,180000218
211,All mecha suits,mecha suits,180000219
212,Jetpack: no,mecha suits,180000219
213,Controls: 3,mecha suits,180000219
214,Left arm: hand,mecha suits,180000219
215,Right arm: hand,mecha suits,180000219
216,Background: mono,mecha suits,180000219
217,Extra arms: no,mecha suits,180000219
218,Main color: yellow,mecha suits,180000219
219,Spine shape: square,mecha suits,180000219
220,Inverted palette: yes,mecha suits,180000219
221,All Gen 2s,Gen 2,18000022
222,Gen 2: Rainbow,Gen 2,18000022
223,Bitmap Style: 1,Gen 2,18000022
224,All mecha suits,mecha suits,180000220
225,Jetpack: yes,mecha suits,180000220
226,Controls: 3,mecha suits,180000220
227,Left arm: hand,mecha suits,180000220
228,Right arm: hand,mecha suits,180000220
229,Background: rouge,mecha suits,180000220
230,Extra arms: no,mecha suits,180000220
231,Main color: green,mecha suits,180000220
232,Spine shape: square,mecha suits,180000220
233,Inverted palette: yes,mecha suits,180000220
234,All mecha suits,mecha suits,180000221
235,Jetpack: no,mecha suits,180000221
236,Controls: 5,mecha suits,180000221
237,Left arm: hand,mecha suits,180000221
238,Right arm: shield,mecha suits,180000221
239,Background: rouge,mecha suits,180000221
240,Extra arms: no,mecha suits,180000221
241,Main color: blue,mecha suits,180000221
242,Spine shape: round,mecha suits,180000221
243,Inverted palette: no,mecha suits,180000221
244,All mecha suits,mecha suits,180000222
245,Jetpack: yes,mecha suits,180000222
246,Controls: 5,mecha suits,180000222
247,Left arm: hand,mecha suits,180000222
248,Right arm: hand,mecha suits,180000222
249,Background: sunset,mecha suits,180000222
250,Extra arms: no,mecha suits,180000222
251,Main color: white,mecha suits,180000222
252,Spine shape: square,mecha suits,180000222
253,Inverted palette: no,mecha suits,180000222
254,All mecha suits,mecha suits,180000223
255,Jetpack: yes,mecha suits,180000223
256,Controls: 4,mecha suits,180000223
257,Left arm: hand,mecha suits,180000223
258,Right arm: hand,mecha suits,180000223
259,Background: vaporwave,mecha suits,180000223
260,Extra arms: no,mecha suits,180000223
261,Main color: blue,mecha suits,180000223
262,Spine shape: square,mecha suits,180000223
263,Inverted palette: no,mecha suits,180000223
264,All mecha suits,mecha suits,180000224
265,Jetpack: no,mecha suits,180000224
266,Controls: 4,mecha suits,180000224
267,Left arm: shield,mecha suits,180000224
268,Right arm: photon cannon,mecha suits,180000224
269,Background: rouge,mecha suits,180000224
270,Extra arms: no,mecha suits,180000224
271,Main color: yellow,mecha suits,180000224
272,Spine shape: square,mecha suits,180000224
273,Inverted palette: no,mecha suits,180000224
274,All mecha suits,mecha suits,180000225
275,Jetpack: no,mecha suits,180000225
276,Controls: 3,mecha suits,180000225
277,Left arm: hand,mecha suits,180000225
278,Right arm: hand,mecha suits,180000225
279,Background: field,mecha suits,180000225
280,Extra arms: no,mecha suits,180000225
281,Main color: tomato,mecha suits,180000225
282,Spine shape: square,mecha suits,180000225
283,Inverted palette: yes,mecha suits,180000225
284,All mecha suits,mecha suits,180000226
285,Jetpack: no,mecha suits,180000226
286,Controls: 4,mecha suits,180000226
287,Left arm: hand,mecha suits,180000226
288,Right arm: hand,mecha suits,180000226
289,Background: rouge,mecha suits,180000226
290,Extra arms: no,mecha suits,180000226
291,Main color: green,mecha suits,180000226
292,Spine shape: square,mecha suits,180000226
293,Inverted palette: no,mecha suits,180000226
294,All mecha suits,mecha suits,180000227
295,Jetpack: no,mecha suits,180000227
296,Controls: 4,mecha suits,180000227
297,Left arm: shield,mecha suits,180000227
298,Right arm: photon cannon,mecha suits,180000227
299,Background: mono,mecha suits,180000227
300,Extra arms: no,mecha suits,180000227
301,Main color: black,mecha suits,180000227
302,Spine shape: square,mecha suits,180000227
303,Inverted palette: yes,mecha suits,180000227
304,All mecha suits,mecha suits,180000228
305,Jetpack: no,mecha suits,180000228
306,Controls: 3,mecha suits,180000228
307,Left arm: hand,mecha suits,180000228
308,Right arm: hand,mecha suits,180000228
309,Background: vaporwave,mecha suits,180000228
310,Extra arms: no,mecha suits,180000228
311,Main color: yellow,mecha suits,180000228
312,Spine shape: round,mecha suits,180000228
313,Inverted palette: no,mecha suits,180000228
314,All mecha suits,mecha suits,180000229
315,Jetpack: no,mecha suits,180000229
316,Controls: 5,mecha suits,180000229
317,Left arm: hand,mecha suits,180000229
318,Right arm: hand,mecha suits,180000229
319,Background: city,mecha suits,180000229
320,Extra arms: no,mecha suits,180000229
321,Main color: yellow,mecha suits,180000229
322,Spine shape: square,mecha suits,180000229
323,Inverted palette: no,mecha suits,180000229
324,All Gen 2s,Gen 2,18000023
325,Gen 2: Spectra,Gen 2,18000023
326,Sprite: Plumber,Gen 2,18000023
327,Bitmap Style: 1,Gen 2,18000023
328,All mecha suits,mecha suits,180000230
329,Jetpack: no,mecha suits,180000230
330,Controls: 3,mecha suits,180000230
331,Left arm: utility claw,mecha suits,180000230
332,Right arm: utility claw,mecha suits,180000230
333,Background: mono,mecha suits,180000230
334,Extra arms: no,mecha suits,180000230
335,Main color: blue,mecha suits,180000230
336,Spine shape: square,mecha suits,180000230
337,Inverted palette: no,mecha suits,180000230
338,All mecha suits,mecha suits,180000231
339,Jetpack: no,mecha suits,180000231
340,Controls: 5,mecha suits,180000231
341,Left arm: hand,mecha suits,180000231
342,Right arm: hand,mecha suits,180000231
343,Background: city,mecha suits,180000231
344,Extra arms: no,mecha suits,180000231
345,Main color: green,mecha suits,180000231
346,Spine shape: square,mecha suits,180000231
347,Inverted palette: yes,mecha suits,180000231
348,All mecha suits,mecha suits,180000232
349,Jetpack: yes,mecha suits,180000232
350,Controls: 4,mecha suits,180000232
351,Left arm: hand,mecha suits,180000232
352,Right arm: hand,mecha suits,180000232
353,Background: vaporwave,mecha suits,180000232
354,Extra arms: no,mecha suits,180000232
355,Main color: tomato,mecha suits,180000232
356,Spine shape: square,mecha suits,180000232
357,Inverted palette: no,mecha suits,180000232
358,All mecha suits,mecha suits,180000233
359,Jetpack: no,mecha suits,180000233
360,Controls: 3,mecha suits,180000233
361,Left arm: hand,mecha suits,180000233
362,Right arm: hand,mecha suits,180000233
363,Background: vaporwave,mecha suits,180000233
364,Extra arms: no,mecha suits,180000233
365,Main color: yellow,mecha suits,180000233
366,Spine shape: square,mecha suits,180000233
367,Inverted palette: no,mecha suits,180000233
368,All mecha suits,mecha suits,180000234
369,Jetpack: yes,mecha suits,180000234
370,Controls: 4,mecha suits,180000234
371,Left arm: axe,mecha suits,180000234
372,Right arm: axe,mecha suits,180000234
373,Background: field,mecha suits,180000234
374,Extra arms: no,mecha suits,180000234
375,Main color: pink,mecha suits,180000234
376,Spine shape: square,mecha suits,180000234
377,Inverted palette: no,mecha suits,180000234
378,All mecha suits,mecha suits,180000235
379,Jetpack: no,mecha suits,180000235
380,Controls: 5,mecha suits,180000235
381,Left arm: hand,mecha suits,180000235
382,Right arm: hand,mecha suits,180000235
383,Background: field,mecha suits,180000235
384,Extra arms: no,mecha suits,180000235
385,Main color: blue,mecha suits,180000235
386,Spine shape: square,mecha suits,180000235
387,Inverted palette: no,mecha suits,180000235
388,All mecha suits,mecha suits,180000236
389,Jetpack: yes,mecha suits,180000236
390,Controls: 4,mecha suits,180000236
391,Left arm: hand,mecha suits,180000236
392,Right arm: hand,mecha suits,180000236
393,Background: vaporwave,mecha suits,180000236
394,Extra arms: no,mecha suits,180000236
395,Main color: blue,mecha suits,180000236
396,Spine shape: square,mecha suits,180000236
397,Inverted palette: yes,mecha suits,180000236
398,All mecha suits,mecha suits,180000237
399,Jetpack: no,mecha suits,180000237
400,Controls: 4,mecha suits,180000237
401,Left arm: hand,mecha suits,180000237
402,Right arm: shield,mecha suits,180000237
403,Background: sunset,mecha suits,180000237
404,Extra arms: no,mecha suits,180000237
405,Main color: green,mecha suits,180000237
406,Spine shape: square,mecha suits,180000237
407,Inverted palette: no,mecha suits,180000237
408,All mecha suits,mecha suits,180000238
409,Jetpack: no,mecha suits,180000238
410,Controls: 3,mecha suits,180000238
411,Left arm: photon cannon,mecha suits,180000238
412,Right arm: axe,mecha suits,180000238
413,Background: rouge,mecha suits,180000238
414,Extra arms: no,mecha suits,180000238
415,Main color: blue,mecha suits,180000238
416,Spine shape: square,mecha suits,180000238
417,Inverted palette: no,mecha suits,180000238
418,All mecha suits,mecha suits,180000239
419,Jetpack: yes,mecha suits,180000239
420,Controls: 3,mecha suits,180000239
421,Left arm: hand,mecha suits,180000239
422,Right arm: hand,mecha suits,180000239
423,Background: sunset,mecha suits,180000239
424,Extra arms: no,mecha suits,180000239
425,Main color: tomato,mecha suits,180000239
426,Spine shape: square,mecha suits,180000239
427,Inverted palette: no,mecha suits,180000239
428,All Gen 2s,Gen 2,18000024
429,Gen 2: Standard,Gen 2,18000024
430,Bitmap Style: 5,Gen 2,18000024
431,Color Accent: Dark,Gen 2,18000024
432,Color Variant: 2,Gen 2,18000024
433,All mecha suits,mecha suits,180000241
434,Jetpack: no,mecha suits,180000241
435,Controls: 3,mecha suits,180000241
436,Left arm: utility claw,mecha suits,180000241
437,Right arm: utility claw,mecha suits,180000241
438,Background: field,mecha suits,180000241
439,Extra arms: no,mecha suits,180000241
440,Main color: yellow,mecha suits,180000241
441,Spine shape: square,mecha suits,180000241
442,Inverted palette: yes,mecha suits,180000241
443,All mecha suits,mecha suits,180000242
444,Jetpack: yes,mecha suits,180000242
445,Controls: 3,mecha suits,180000242
446,Left arm: hand,mecha suits,180000242
447,Right arm: hand,mecha suits,180000242
448,Background: rouge,mecha suits,180000242
449,Extra arms: no,mecha suits,180000242
450,Main color: tomato,mecha suits,180000242
451,Spine shape: square,mecha suits,180000242
452,Inverted palette: no,mecha suits,180000242
453,All mecha suits,mecha suits,180000243
454,Jetpack: yes,mecha suits,180000243
455,Controls: 4,mecha suits,180000243
456,Left arm: hand,mecha suits,180000243
457,Right arm: hand,mecha suits,180000243
458,Background: rouge,mecha suits,180000243
459,Extra arms: no,mecha suits,180000243
460,Main color: tomato,mecha suits,180000243
461,Spine shape: square,mecha suits,180000243
462,Inverted palette: yes,mecha suits,180000243
463,All mecha suits,mecha suits,180000244
464,Jetpack: no,mecha suits,180000244
465,Controls: 4,mecha suits,180000244
466,Left arm: hand,mecha suits,180000244
467,Right arm: hand,mecha suits,180000244
468,Background: sunset,mecha suits,180000244
469,Extra arms: no,mecha suits,180000244
470,Main color: blue,mecha suits,180000244
471,Spine shape: square,mecha suits,180000244
472,Inverted palette: no,mecha suits,180000244
473,All mecha suits,mecha suits,180000245
474,Jetpack: no,mecha suits,180000245
475,Controls: 4,mecha suits,180000245
476,Left arm: shield,mecha suits,180000245
477,Right arm: hand,mecha suits,180000245
478,Background: vaporwave,mecha suits,180000245
479,Extra arms: no,mecha suits,180000245
480,Main color: tomato,mecha suits,180000245
481,Spine shape: square,mecha suits,180000245
482,Inverted palette: yes,mecha suits,180000245
483,All mecha suits,mecha suits,180000246
484,Jetpack: no,mecha suits,180000246
485,Controls: 5,mecha suits,180000246
486,Left arm: hand,mecha suits,180000246
487,Right arm: hand,mecha suits,180000246
488,Background: vaporwave,mecha suits,180000246
489,Extra arms: no,mecha suits,180000246
490,Main color: green,mecha suits,180000246
491,Spine shape: square,mecha suits,180000246
492,Inverted palette: no,mecha suits,180000246
493,All mecha suits,mecha suits,180000248
494,Jetpack: no,mecha suits,180000248
495,Controls: 5,mecha suits,180000248
496,Left arm: shield,mecha suits,180000248
497,Right arm: photon cannon,mecha suits,180000248
498,Background: sunset,mecha suits,180000248
499,Extra arms: no,mecha suits,180000248
500,Main color: yellow,mecha suits,180000248
501,Spine shape: round,mecha suits,180000248
502,Inverted palette: no,mecha suits,180000248
503,All mecha suits,mecha suits,180000249
504,Jetpack: no,mecha suits,180000249
505,Controls: 5,mecha suits,180000249
506,Left arm: hand,mecha suits,180000249
507,Right arm: hand,mecha suits,180000249
508,Background: city,mecha suits,180000249
509,Extra arms: no,mecha suits,180000249
510,Main color: yellow,mecha suits,180000249
511,Spine shape: square,mecha suits,180000249
512,Inverted palette: no,mecha suits,180000249
513,All Gen 2s,Gen 2,18000025
514,Gen 2: Standard,Gen 2,18000025
515,Bitmap Style: 1,Gen 2,18000025
516,Color Accent: Dark,Gen 2,18000025
517,Color Variant: 2,Gen 2,18000025
518,All mecha suits,mecha suits,180000250
519,Jetpack: no,mecha suits,180000250
520,Controls: 3,mecha suits,180000250
521,Left arm: hand,mecha suits,180000250
522,Right arm: hand,mecha suits,180000250
523,Background: city,mecha suits,180000250
524,Extra arms: no,mecha suits,180000250
525,Main color: black,mecha suits,180000250
526,Spine shape: round,mecha suits,180000250
527,Inverted palette: no,mecha suits,180000250
528,All mecha suits,mecha suits,180000251
529,Jetpack: no,mecha suits,180000251
530,Controls: 3,mecha suits,180000251
531,Left arm: shield,mecha suits,180000251
532,Right arm: hand,mecha suits,180000251
533,Background: vaporwave,mecha suits,180000251
534,Extra arms: no,mecha suits,180000251
535,Main color: blue,mecha suits,180000251
536,Spine shape: square,mecha suits,180000251
537,Inverted palette: no,mecha suits,180000251
538,,,180000252
539,All mecha suits,mecha suits,180000254
540,Jetpack: no,mecha suits,180000254
541,Controls: 5,mecha suits,180000254
542,Left arm: hand,mecha suits,180000254
543,Right arm: hand,mecha suits,180000254
544,Background: city,mecha suits,180000254
545,Extra arms: no,mecha suits,180000254
546,Main color: green,mecha suits,180000254
547,Spine shape: round,mecha suits,180000254
548,Inverted palette: no,mecha suits,180000254
549,All mecha suits,mecha suits,180000255
550,Jetpack: no,mecha suits,180000255
551,Controls: 3,mecha suits,180000255
552,Left arm: hand,mecha suits,180000255
553,Right arm: hand,mecha suits,180000255
554,Background: vaporwave,mecha suits,180000255
555,Extra arms: no,mecha suits,180000255
556,Main color: white,mecha suits,180000255
557,Spine shape: round,mecha suits,180000255
558,Inverted palette: no,mecha suits,180000255
559,All Gen 2s,Gen 2,18000026
560,Gen 2: Rainbow,Gen 2,18000026
561,Bitmap Style: 10,Gen 2,18000026
562,All Gen 2s,Gen 2,18000027
563,Gen 2: Standard,Gen 2,18000027
564,Bitmap Style: 3,Gen 2,18000027
565,Color Accent: Dark,Gen 2,18000027
566,Color Variant: 2,Gen 2,18000027
567,All Gen 2s,Gen 2,18000028
568,Gen 2: Standard,Gen 2,18000028
569,Bitmap Style: 1,Gen 2,18000028
570,Color Accent: Dark,Gen 2,18000028
571,Color Variant: 1,Gen 2,18000028
572,All Gen 2s,Gen 2,18000029
573,Gen 2: Standard,Gen 2,18000029
574,Bitmap Style: 1,Gen 2,18000029
575,Color Accent: Dark,Gen 2,18000029
576,Color Variant: Ghost,Gen 2,18000029
577,All Gen 2s,Gen 2,18000030
578,Gen 2: Rainbow,Gen 2,18000030
579,Bitmap Style: 2,Gen 2,18000030
580,All Gen 2s,Gen 2,18000031
581,Gen 2: Standard,Gen 2,18000031
582,Bitmap Style: 9,Gen 2,18000031
583,Color Accent: Dark,Gen 2,18000031
584,Color Variant: 2,Gen 2,18000031
585,All Gen 2s,Gen 2,18000032
586,Gen 2: Standard,Gen 2,18000032
587,Bitmap Style: 9,Gen 2,18000032
588,Color Accent: Dark,Gen 2,18000032
589,Color Variant: Ghost,Gen 2,18000032
590,All Gen 2s,Gen 2,18000033
591,Gen 2: Monochrome,Gen 2,18000033
592,Bitmap Style: 1,Gen 2,18000033
593,Color Variant: Ghost,Gen 2,18000033
594,All Gen 2s,Gen 2,18000034
595,Gen 2: Standard,Gen 2,18000034
596,Bitmap Style: 1,Gen 2,18000034
597,Color Accent: Light,Gen 2,18000034
598,Color Variant: 3,Gen 2,18000034
599,All Gen 2s,Gen 2,18000035
600,Gen 2: Standard,Gen 2,18000035
601,Bitmap Style: 1,Gen 2,18000035
602,Color Accent: Light,Gen 2,18000035
603,Color Variant: 3,Gen 2,18000035
604,All Gen 2s,Gen 2,18000036
605,Gen 2: Rainbow,Gen 2,18000036
606,Bitmap Style: 9,Gen 2,18000036
607,All Gen 2s,Gen 2,18000037
608,Gen 2: Standard,Gen 2,18000037
609,Bitmap Style: 9,Gen 2,18000037
610,Color Accent: Dark,Gen 2,18000037
611,Color Variant: 1,Gen 2,18000037
612,All Gen 2s,Gen 2,18000038
613,Gen 2: Standard,Gen 2,18000038
614,Bitmap Style: 10,Gen 2,18000038
615,Color Accent: Dark,Gen 2,18000038
616,Color Variant: 1,Gen 2,18000038
617,All Gen 2s,Gen 2,18000039
618,Gen 2: Standard,Gen 2,18000039
619,Bitmap Style: 9,Gen 2,18000039
620,Color Accent: Dark,Gen 2,18000039
621,Color Variant: 2,Gen 2,18000039
622,All Gen 2s,Gen 2,18000040
623,Gen 2: Spectra,Gen 2,18000040
624,Sprite: Cherry,Gen 2,18000040
625,Bitmap Style: 1,Gen 2,18000040
626,All Gen 2s,Gen 2,18000041
627,Gen 2: Monochrome,Gen 2,18000041
628,Bitmap Style: 4,Gen 2,18000041
629,All Gen 2s,Gen 2,18000042
630,Gen 2: Standard,Gen 2,18000042
631,Bitmap Style: 1,Gen 2,18000042
632,Color Accent: Dark,Gen 2,18000042
633,Color Variant: 1,Gen 2,18000042
634,All Gen 2s,Gen 2,18000043
635,Gen 2: Standard,Gen 2,18000043
636,Bitmap Style: 1,Gen 2,18000043
637,Color Accent: Light,Gen 2,18000043
638,Color Variant: 3,Gen 2,18000043
639,All Gen 2s,Gen 2,18000044
640,Gen 2: Standard,Gen 2,18000044
641,Bitmap Style: 10,Gen 2,18000044
642,Color Accent: Dark,Gen 2,18000044
643,Color Variant: 1,Gen 2,18000044
644,All Gen 2s,Gen 2,18000045
645,Gen 2: Standard,Gen 2,18000045
646,Bitmap Style: 1,Gen 2,18000045
647,Color Accent: Dark,Gen 2,18000045
648,Color Variant: 1,Gen 2,18000045
649,All Gen 2s,Gen 2,18000046
650,Gen 2: Standard,Gen 2,18000046
651,Bitmap Style: 2,Gen 2,18000046
652,Color Accent: Dark,Gen 2,18000046
653,Color Variant: 3,Gen 2,18000046
654,All Gen 2s,Gen 2,18000047
655,Gen 2: Standard,Gen 2,18000047
656,Bitmap Style: 9,Gen 2,18000047
657,Color Accent: Dark,Gen 2,18000047
658,Color Variant: 1,Gen 2,18000047
659,All Gen 2s,Gen 2,18000048
660,Gen 2: Standard,Gen 2,18000048
661,Bitmap Style: 1,Gen 2,18000048
662,Color Accent: Dark,Gen 2,18000048
663,Color Variant: 1,Gen 2,18000048
664,All Gen 2s,Gen 2,18000049
665,Gen 2: Standard,Gen 2,18000049
666,Bitmap Style: 1,Gen 2,18000049
667,Color Accent: Dark,Gen 2,18000049
668,Color Variant: 2,Gen 2,18000049
669,All Gen 2s,Gen 2,18000050
670,Gen 2: Standard,Gen 2,18000050
671,Bitmap Style: 4,Gen 2,18000050
672,Color Accent: Dark,Gen 2,18000050
673,Color Variant: 1,Gen 2,18000050
674,All Gen 2s,Gen 2,18000051
675,Gen 2: Standard,Gen 2,18000051
676,Bitmap Style: 1,Gen 2,18000051
677,Color Accent: Light,Gen 2,18000051
678,Color Variant: 3,Gen 2,18000051
679,All Gen 2s,Gen 2,18000052
680,Gen 2: Standard,Gen 2,18000052
681,Bitmap Style: 3,Gen 2,18000052
682,Color Accent: Dark,Gen 2,18000052
683,Color Variant: 1,Gen 2,18000052
684,All Gen 2s,Gen 2,18000053
685,Gen 2: Spectra,Gen 2,18000053
686,Sprite: Heart,Gen 2,18000053
687,Bitmap Style: 1,Gen 2,18000053
688,All Gen 2s,Gen 2,18000054
689,Gen 2: Monochrome,Gen 2,18000054
