,value,trait_type,collectionTokenId
413,Entropy: High,Frammenti,72000415
414,Genesis: Square,Frammenti,72000415
415,Palette: Feelings,Frammenti,72000415
416,Prismic: No,Frammenti,72000415
417,Stability: Very high,Frammenti,72000415
418,Background: Freedom,Frammenti,72000415
419,Fragmentation: Low,Frammenti,72000415
420,All Frammentis,Frammenti,72000416
421,Fill: No,Frammenti,72000416
422,Rows: 4,Frammenti,72000416
423,Type: Group,Frammenti,72000416
424,Color: Black,Frammenti,72000416
425,Decay: High,Frammenti,72000416
426,Split: Clean,Frammenti,72000416
427,Width: Narrow,Frammenti,72000416
428,Height: Tall,Frammenti,72000416
429,Shapes: 4,Frammenti,72000416
430,Square: No,Frammenti,72000416
431,Stroke: Regular,Frammenti,72000416
432,Columns: 1,Frammenti,72000416
433,Entropy: No entropy,Frammenti,72000416
434,Genesis: Exagon,Frammenti,72000416
435,Palette: Elemental,Frammenti,72000416
436,Prismic: No,Frammenti,72000416
437,Stability: Very low,Frammenti,72000416
438,Background: Red,Frammenti,72000416
439,Fragmentation: Low,Frammenti,72000416
440,All Frammentis,Frammenti,72000417
441,Fill: Yes,Frammenti,72000417
442,Rows: 3,Frammenti,72000417
443,Type: Group,Frammenti,72000417
444,Color: Multicolor,Frammenti,72000417
445,Decay: No decay,Frammenti,72000417
446,Split: Diverging,Frammenti,72000417
447,Width: Average,Frammenti,72000417
448,Height: Tall,Frammenti,72000417
449,Shapes: 9,Frammenti,72000417
450,Square: Yes,Frammenti,72000417
451,Stroke: Light,Frammenti,72000417
452,Columns: 3,Frammenti,72000417
453,Entropy: Average,Frammenti,72000417
454,Genesis: Exagon,Frammenti,72000417
455,Palette: Feelings,Frammenti,72000417
456,Prismic: No,Frammenti,72000417
457,Stability: Maximum,Frammenti,72000417
458,Background: Melon,Frammenti,72000417
459,Fragmentation: Average,Frammenti,72000417
460,All Frammentis,Frammenti,72000418
461,Fill: Yes,Frammenti,72000418
462,Rows: 5,Frammenti,72000418
463,Type: Group,Frammenti,72000418
464,Color: Multicolor,Frammenti,72000418
465,Decay: Low,Frammenti,72000418
466,Split: Similar,Frammenti,72000418
467,Width: Narrow,Frammenti,72000418
468,Height: Short,Frammenti,72000418
469,Shapes: 10,Frammenti,72000418
470,Square: No,Frammenti,72000418
471,Stroke: Bold,Frammenti,72000418
472,Columns: 2,Frammenti,72000418
473,Entropy: No entropy,Frammenti,72000418
474,Genesis: Square,Frammenti,72000418
475,Palette: Elemental,Frammenti,72000418
476,Prismic: No,Frammenti,72000418
477,Stability: Average,Frammenti,72000418
478,Background: White,Frammenti,72000418
479,Fragmentation: Low,Frammenti,72000418
480,All Frammentis,Frammenti,72000419
481,Fill: Yes,Frammenti,72000419
482,Rows: 4,Frammenti,72000419
483,Type: Group,Frammenti,72000419
484,Color: Multicolor,Frammenti,72000419
485,Decay: No decay,Frammenti,72000419
486,Split: Diverging,Frammenti,72000419
487,Width: Wide,Frammenti,72000419
488,Height: Tall,Frammenti,72000419
489,Shapes: 8,Frammenti,72000419
490,Square: No,Frammenti,72000419
491,Stroke: Bold,Frammenti,72000419
492,Columns: 2,Frammenti,72000419
493,Entropy: High,Frammenti,72000419
494,Genesis: Exagon,Frammenti,72000419
495,Palette: Arctica,Frammenti,72000419
496,Prismic: No,Frammenti,72000419
497,Stability: Very low,Frammenti,72000419
498,Background: Buoy,Frammenti,72000419
499,Fragmentation: Low,Frammenti,72000419
500,All Frammentis,Frammenti,72000420
501,Fill: Yes,Frammenti,72000420
502,Rows: 1,Frammenti,72000420
503,Type: Duo,Frammenti,72000420
504,Color: Multicolor,Frammenti,72000420
505,Decay: Low,Frammenti,72000420
506,Split: Diverging,Frammenti,72000420
507,Width: Wide,Frammenti,72000420
508,Height: Tall,Frammenti,72000420
509,Shapes: 2,Frammenti,72000420
510,Square: No,Frammenti,72000420
511,Stroke: Light,Frammenti,72000420
512,Columns: 2,Frammenti,72000420
513,Entropy: Low,Frammenti,72000420
514,Genesis: Circle,Frammenti,72000420
515,Palette: Tropicana,Frammenti,72000420
516,Prismic: No,Frammenti,72000420
517,Stability: Very low,Frammenti,72000420
518,Background: Hibiscus,Frammenti,72000420
519,Fragmentation: Maximum,Frammenti,72000420
520,All Frammentis,Frammenti,72000421
521,Fill: No,Frammenti,72000421
522,Rows: 4,Frammenti,72000421
523,Type: Group,Frammenti,72000421
524,Color: Pacific,Frammenti,72000421
525,Decay: High,Frammenti,72000421
526,Split: Clean,Frammenti,72000421
527,Width: Average,Frammenti,72000421
528,Height: Average,Frammenti,72000421
529,Shapes: 16,Frammenti,72000421
530,Square: Yes,Frammenti,72000421
531,Stroke: Bold,Frammenti,72000421
532,Columns: 4,Frammenti,72000421
533,Entropy: Low,Frammenti,72000421
534,Genesis: Exagon,Frammenti,72000421
535,Palette: Arctica,Frammenti,72000421
536,Prismic: No,Frammenti,72000421
537,Stability: Very low,Frammenti,72000421
538,Background: Whale,Frammenti,72000421
539,Fragmentation: Low,Frammenti,72000421
540,All Frammentis,Frammenti,72000422
541,Fill: Yes,Frammenti,72000422
542,Rows: 2,Frammenti,72000422
543,Type: Group,Frammenti,72000422
544,Color: Multicolor,Frammenti,72000422
545,Decay: No decay,Frammenti,72000422
546,Split: Diverging,Frammenti,72000422
547,Width: Narrow,Frammenti,72000422
548,Height: Average,Frammenti,72000422
549,Shapes: 6,Frammenti,72000422
550,Square: No,Frammenti,72000422
551,Stroke: None,Frammenti,72000422
552,Columns: 3,Frammenti,72000422
553,Entropy: No entropy,Frammenti,72000422
554,Genesis: Pentagon,Frammenti,72000422
555,Palette: Honey,Frammenti,72000422
556,Prismic: Yes,Frammenti,72000422
557,Stability: Average,Frammenti,72000422
558,Background: Blueberry,Frammenti,72000422
559,Fragmentation: Average,Frammenti,72000422
560,All Frammentis,Frammenti,72000423
561,Fill: Yes,Frammenti,72000423
562,Rows: 5,Frammenti,72000423
563,Type: Army,Frammenti,72000423
564,Color: Multicolor,Frammenti,72000423
565,Decay: No decay,Frammenti,72000423
566,Split: Diverging,Frammenti,72000423
567,Width: Wide,Frammenti,72000423
568,Height: Tall,Frammenti,72000423
569,Shapes: 25,Frammenti,72000423
570,Square: Yes,Frammenti,72000423
571,Stroke: None,Frammenti,72000423
572,Columns: 5,Frammenti,72000423
573,Entropy: No entropy,Frammenti,72000423
574,Genesis: Pentagon,Frammenti,72000423
575,Palette: Elemental,Frammenti,72000423
576,Prismic: Yes,Frammenti,72000423
577,Stability: Low,Frammenti,72000423
578,Background: Ivory,Frammenti,72000423
579,Fragmentation: Low,Frammenti,72000423
580,All Frammentis,Frammenti,72000424
581,Fill: Yes,Frammenti,72000424
582,Rows: 3,Frammenti,72000424
583,Type: Group,Frammenti,72000424
584,Color: Multicolor,Frammenti,72000424
585,Decay: No decay,Frammenti,72000424
586,Split: Similar,Frammenti,72000424
587,Width: Wide,Frammenti,72000424
588,Height: Average,Frammenti,72000424
589,Shapes: 9,Frammenti,72000424
590,Square: Yes,Frammenti,72000424
591,Stroke: None,Frammenti,72000424
592,Columns: 3,Frammenti,72000424
593,Entropy: No entropy,Frammenti,72000424
594,Genesis: Heptagon,Frammenti,72000424
595,Palette: Tropicana,Frammenti,72000424
596,Prismic: Yes,Frammenti,72000424
597,Stability: High,Frammenti,72000424
598,Background: Monstera,Frammenti,72000424
599,Fragmentation: Average,Frammenti,72000424
600,All Frammentis,Frammenti,72000425
601,Fill: No,Frammenti,72000425
602,Rows: 3,Frammenti,72000425
603,Type: Trio,Frammenti,72000425
604,Color: Multicolor,Frammenti,72000425
605,Decay: No decay,Frammenti,72000425
606,Split: Diverging,Frammenti,72000425
607,Width: Narrow,Frammenti,72000425
608,Height: Short,Frammenti,72000425
609,Shapes: 3,Frammenti,72000425
610,Square: No,Frammenti,72000425
611,Stroke: Extra,Frammenti,72000425
612,Columns: 1,Frammenti,72000425
613,Entropy: Low,Frammenti,72000425
614,Genesis: Square,Frammenti,72000425
615,Palette: Honey,Frammenti,72000425
616,Prismic: No,Frammenti,72000425
617,Stability: Average,Frammenti,72000425
618,Background: Daisy,Frammenti,72000425
619,Fragmentation: Average,Frammenti,72000425
620,All Frammentis,Frammenti,72000426
621,Fill: Yes,Frammenti,72000426
622,Rows: 5,Frammenti,72000426
623,Type: Group,Frammenti,72000426
624,Color: Multicolor,Frammenti,72000426
625,Decay: High,Frammenti,72000426
626,Split: Clean,Frammenti,72000426
627,Width: Narrow,Frammenti,72000426
628,Height: Short,Frammenti,72000426
629,Shapes: 20,Frammenti,72000426
630,Square: No,Frammenti,72000426
631,Stroke: Bold,Frammenti,72000426
632,Columns: 4,Frammenti,72000426
633,Entropy: Low,Frammenti,72000426
634,Genesis: Exagon,Frammenti,72000426
635,Palette: Terracotta,Frammenti,72000426
636,Prismic: No,Frammenti,72000426
637,Stability: Very high,Frammenti,72000426
638,Background: Charcoal,Frammenti,72000426
639,Fragmentation: Average,Frammenti,72000426
640,All Frammentis,Frammenti,72000427
641,Fill: Yes,Frammenti,72000427
642,Rows: 4,Frammenti,72000427
643,Type: Group,Frammenti,72000427
644,Color: Multicolor,Frammenti,72000427
645,Decay: No decay,Frammenti,72000427
646,Split: Four,Frammenti,72000427
647,Width: Average,Frammenti,72000427
648,Height: Short,Frammenti,72000427
649,Shapes: 20,Frammenti,72000427
650,Square: No,Frammenti,72000427
651,Stroke: None,Frammenti,72000427
652,Columns: 5,Frammenti,72000427
653,Entropy: No entropy,Frammenti,72000427
654,Genesis: Circle,Frammenti,72000427
655,Palette: Terracotta,Frammenti,72000427
656,Prismic: Yes,Frammenti,72000427
657,Stability: Very low,Frammenti,72000427
658,Background: Terra,Frammenti,72000427
659,Fragmentation: Low,Frammenti,72000427
660,All Frammentis,Frammenti,72000428
661,Fill: Yes,Frammenti,72000428
662,Rows: 2,Frammenti,72000428
663,Type: Group,Frammenti,72000428
664,Color: Multicolor,Frammenti,72000428
665,Decay: No decay,Frammenti,72000428
666,Split: Diverging,Frammenti,72000428
667,Width: Narrow,Frammenti,72000428
668,Height: Short,Frammenti,72000428
669,Shapes: 10,Frammenti,72000428
670,Square: No,Frammenti,72000428
671,Stroke: Bold,Frammenti,72000428
672,Columns: 5,Frammenti,72000428
673,Entropy: Average,Frammenti,72000428
674,Genesis: Triangle,Frammenti,72000428
675,Palette: Honey,Frammenti,72000428
676,Prismic: No,Frammenti,72000428
677,Stability: Average,Frammenti,72000428
678,Background: Queen,Frammenti,72000428
679,Fragmentation: Average,Frammenti,72000428
680,All Frammentis,Frammenti,72000429
681,Fill: Yes,Frammenti,72000429
682,Rows: 4,Frammenti,72000429
683,Type: Group,Frammenti,72000429
684,Color: Multicolor,Frammenti,72000429
685,Decay: Low,Frammenti,72000429
686,Split: Similar,Frammenti,72000429
687,Width: Average,Frammenti,72000429
688,Height: Short,Frammenti,72000429
689,Shapes: 12,Frammenti,72000429
690,Square: No,Frammenti,72000429
691,Stroke: Bold,Frammenti,72000429
692,Columns: 3,Frammenti,72000429
693,Entropy: Average,Frammenti,72000429
694,Genesis: Exagon,Frammenti,72000429
695,Palette: Tropicana,Frammenti,72000429
696,Prismic: No,Frammenti,72000429
697,Stability: Maximum,Frammenti,72000429
698,Background: Lily,Frammenti,72000429
699,Fragmentation: High,Frammenti,72000429
700,All Frammentis,Frammenti,72000430
701,Fill: Yes,Frammenti,72000430
702,Rows: 1,Frammenti,72000430
703,Type: Group,Frammenti,72000430
704,Color: Multicolor,Frammenti,72000430
705,Decay: No decay,Frammenti,72000430
706,Split: Clean,Frammenti,72000430
707,Width: Wide,Frammenti,72000430
708,Height: Average,Frammenti,72000430
