,value,trait_type,collectionTokenId
60,Spin: Counterclockwise,PrimiLife,150000685
61,Tail: Nope,PrimiLife,150000685
62,Mouth: Tire Stack,PrimiLife,150000685
63,Speed: Out of Control,PrimiLife,150000685
64,Colors: Duotone,PrimiLife,150000685
65,Debris: Few,PrimiLife,150000685
66,Extras: Stick Arms,PrimiLife,150000685
67,Palette: Berry Gala,PrimiLife,150000685
68,Children: Single,PrimiLife,150000685
69,PartyTime: Nope,PrimiLife,150000685
70,Wireframe: Nope,PrimiLife,150000685
71,Background: Secondary,PrimiLife,150000685
72,All PrimiLifes,PrimiLife,150000686
73,Baby: Nope,PrimiLife,150000686
74,Body: Fat Spike,PrimiLife,150000686
75,Core: Diamond,PrimiLife,150000686
76,Eyes: Megaphone,PrimiLife,150000686
77,Hair: Eth,PrimiLife,150000686
78,Spin: Clockwise,PrimiLife,150000686
79,Tail: Maybe,PrimiLife,150000686
80,Mouth: Round Teeth,PrimiLife,150000686
81,Speed: Normal,PrimiLife,150000686
82,Colors: Tritone,PrimiLife,150000686
83,Debris: Nope,PrimiLife,150000686
84,Extras: Sword,PrimiLife,150000686
85,Palette: Pastel Cream,PrimiLife,150000686
86,Children: Single,PrimiLife,150000686
87,PartyTime: Nope,PrimiLife,150000686
88,Wireframe: Nope,PrimiLife,150000686
89,Background: Primary,PrimiLife,150000686
90,All PrimiLifes,PrimiLife,150000687
91,Baby: Yep,PrimiLife,150000687
92,Body: Pyramid,PrimiLife,150000687
93,Core: Nuclear,PrimiLife,150000687
94,Eyes: Huge,PrimiLife,150000687
95,Hair: Nope,PrimiLife,150000687
96,Spin: Clockwise,PrimiLife,150000687
97,Tail: Nope,PrimiLife,150000687
98,Mouth: Nope,PrimiLife,150000687
99,Speed: Quick,PrimiLife,150000687
100,Colors: Duotone,PrimiLife,150000687
101,Debris: Nope,PrimiLife,150000687
102,Extras: Nope,PrimiLife,150000687
103,Palette: Calm Meteor,PrimiLife,150000687
104,Children: Single,PrimiLife,150000687
105,PartyTime: Nope,PrimiLife,150000687
106,Wireframe: Nope,PrimiLife,150000687
107,Background: Primary,PrimiLife,150000687
108,All PrimiLifes,PrimiLife,150000688
109,Baby: Nope,PrimiLife,150000688
110,Body: Double Plate,PrimiLife,150000688
111,Core: Wires,PrimiLife,150000688
112,Eyes: Boxy,PrimiLife,150000688
113,Hair: Spikes,PrimiLife,150000688
114,Spin: Clockwise,PrimiLife,150000688
115,Tail: Reverse Resistor,PrimiLife,150000688
116,Mouth: Tongue,PrimiLife,150000688
117,Speed: Quick,PrimiLife,150000688
118,Colors: Tritone,PrimiLife,150000688
119,Debris: Nope,PrimiLife,150000688
120,Extras: Nope,PrimiLife,150000688
121,Palette: Alien Powder,PrimiLife,150000688
122,Children: Single,PrimiLife,150000688
123,PartyTime: Nope,PrimiLife,150000688
124,Wireframe: Nope,PrimiLife,150000688
125,Background: Tertiary,PrimiLife,150000688
126,All PrimiLifes,PrimiLife,150000689
127,Baby: Nope,PrimiLife,150000689
128,Body: Disco Ball,PrimiLife,150000689
129,Core: Diamond,PrimiLife,150000689
130,Eyes: Piercing,PrimiLife,150000689
131,Hair: Periscope,PrimiLife,150000689
132,Spin: Counterclockwise,PrimiLife,150000689
133,Tail: Nope,PrimiLife,150000689
134,Mouth: Tire Stack,PrimiLife,150000689
135,Speed: Quick,PrimiLife,150000689
136,Colors: Tritone,PrimiLife,150000689
137,Debris: Nope,PrimiLife,150000689
138,Extras: Pinocchio,PrimiLife,150000689
139,Palette: Summer Night,PrimiLife,150000689
140,Children: Single,PrimiLife,150000689
141,PartyTime: Nope,PrimiLife,150000689
142,Wireframe: Nope,PrimiLife,150000689
143,Background: Primary,PrimiLife,150000689
144,All Utopias,Utopia,15000069
145,Time: Night,Utopia,15000069
146,Sky color: Grey,Utopia,15000069
147,Structure: Ether,Utopia,15000069
148,,,150000690
149,All PrimiLifes,PrimiLife,150000691
150,Baby: Nope,PrimiLife,150000691
151,Body: Double Plate,PrimiLife,150000691
152,Core: Wires,PrimiLife,150000691
153,Eyes: Huge,PrimiLife,150000691
154,Hair: Antenna,PrimiLife,150000691
155,Spin: Counterclockwise,PrimiLife,150000691
156,Tail: Reverse Resistor,PrimiLife,150000691
157,Mouth: Hot Dogs,PrimiLife,150000691
158,Speed: Quick,PrimiLife,150000691
159,Colors: Tritone,PrimiLife,150000691
160,Debris: Few,PrimiLife,150000691
161,Extras: Nope,PrimiLife,150000691
162,Palette: Swiss Miss,PrimiLife,150000691
163,Children: Single,PrimiLife,150000691
164,PartyTime: Nope,PrimiLife,150000691
165,Wireframe: Nope,PrimiLife,150000691
166,Background: Secondary,PrimiLife,150000691
167,All PrimiLifes,PrimiLife,150000692
168,Baby: Nope,PrimiLife,150000692
169,Body: Fat Spike,PrimiLife,150000692
170,Core: Diamond,PrimiLife,150000692
171,Eyes: Monitors,PrimiLife,150000692
172,Hair: Clouds,PrimiLife,150000692
173,Spin: Clockwise,PrimiLife,150000692
174,Tail: Maybe,PrimiLife,150000692
175,Mouth: Boxy Teeth,PrimiLife,150000692
176,Speed: Quick,PrimiLife,150000692
177,Colors: Tritone,PrimiLife,150000692
178,Debris: Few,PrimiLife,150000692
179,Extras: Nope,PrimiLife,150000692
180,Palette: Pizza Crush,PrimiLife,150000692
181,Children: Single,PrimiLife,150000692
182,PartyTime: Nope,PrimiLife,150000692
183,Wireframe: Nope,PrimiLife,150000692
184,Background: Tertiary,PrimiLife,150000692
185,,,150000693
186,All PrimiLifes,PrimiLife,150000694
187,Baby: Nope,PrimiLife,150000694
188,Body: Fat Stick,PrimiLife,150000694
189,Core: Diamond,PrimiLife,150000694
190,Eyes: Piercing,PrimiLife,150000694
191,Hair: Antenna,PrimiLife,150000694
192,Spin: Clockwise,PrimiLife,150000694
193,Tail: Nope,PrimiLife,150000694
194,Mouth: Round Teeth,PrimiLife,150000694
195,Speed: Normal,PrimiLife,150000694
196,Colors: Tritone,PrimiLife,150000694
197,Debris: Nope,PrimiLife,150000694
198,Extras: Nope,PrimiLife,150000694
199,Palette: Atomic Sun,PrimiLife,150000694
200,Children: Single,PrimiLife,150000694
201,PartyTime: Nope,PrimiLife,150000694
202,Wireframe: Nope,PrimiLife,150000694
203,Background: Secondary,PrimiLife,150000694
204,All PrimiLifes,PrimiLife,150000695
205,Baby: Nope,PrimiLife,150000695
206,Body: Fat Stick,PrimiLife,150000695
207,Core: Double Ball,PrimiLife,150000695
208,Eyes: Monitors,PrimiLife,150000695
209,Hair: Resistor,PrimiLife,150000695
210,Spin: Clockwise,PrimiLife,150000695
211,Tail: Nope,PrimiLife,150000695
212,Mouth: Bagel,PrimiLife,150000695
213,Speed: Normal,PrimiLife,150000695
214,Colors: Tritone,PrimiLife,150000695
215,Debris: Nope,PrimiLife,150000695
216,Extras: Pinocchio,PrimiLife,150000695
217,Palette: Flamingo Festival,PrimiLife,150000695
218,Children: Single,PrimiLife,150000695
219,PartyTime: Nope,PrimiLife,150000695
220,Wireframe: Nope,PrimiLife,150000695
221,Background: Tertiary,PrimiLife,150000695
222,All PrimiLifes,PrimiLife,150000696
223,Baby: Nope,PrimiLife,150000696
224,Body: Fat Spike,PrimiLife,150000696
225,Core: Diamond,PrimiLife,150000696
226,Eyes: Daft Punk,PrimiLife,150000696
227,Hair: Antenna,PrimiLife,150000696
228,Spin: Counterclockwise,PrimiLife,150000696
229,Tail: Maybe,PrimiLife,150000696
230,Mouth: Tire Stack,PrimiLife,150000696
231,Speed: Quick,PrimiLife,150000696
232,Colors: Tritone,PrimiLife,150000696
233,Debris: Nope,PrimiLife,150000696
234,Extras: Nope,PrimiLife,150000696
235,Palette: Weak Coffee,PrimiLife,150000696
236,Children: Single,PrimiLife,150000696
237,PartyTime: Nope,PrimiLife,150000696
238,Wireframe: Nope,PrimiLife,150000696
239,Background: Primary,PrimiLife,150000696
240,All PrimiLifes,PrimiLife,150000697
241,Baby: Nope,PrimiLife,150000697
242,Body: Tilted Box,PrimiLife,150000697
243,Core: Double Ball,PrimiLife,150000697
244,Eyes: Seesaw,PrimiLife,150000697
245,Hair: Cross,PrimiLife,150000697
246,Spin: Clockwise,PrimiLife,150000697
247,Tail: Cone,PrimiLife,150000697
248,Mouth: Tongue,PrimiLife,150000697
249,Speed: Quick,PrimiLife,150000697
250,Colors: Tritone,PrimiLife,150000697
251,Debris: Few,PrimiLife,150000697
252,Extras: Nope,PrimiLife,150000697
253,Palette: Circus Time,PrimiLife,150000697
254,Children: Single,PrimiLife,150000697
255,PartyTime: Nope,PrimiLife,150000697
256,Wireframe: Nope,PrimiLife,150000697
257,Background: Tertiary,PrimiLife,150000697
258,All PrimiLifes,PrimiLife,150000698
259,Baby: Nope,PrimiLife,150000698
260,Body: Fat Stick,PrimiLife,150000698
261,Core: Wires,PrimiLife,150000698
262,Eyes: On Spikes,PrimiLife,150000698
263,Hair: Fan,PrimiLife,150000698
264,Spin: Counterclockwise,PrimiLife,150000698
265,Tail: Nope,PrimiLife,150000698
266,Mouth: Tire Stack,PrimiLife,150000698
267,Speed: Quick,PrimiLife,150000698
268,Colors: Duotone,PrimiLife,150000698
269,Debris: Nope,PrimiLife,150000698
270,Extras: Nope,PrimiLife,150000698
271,Palette: Gamma Ray,PrimiLife,150000698
272,Children: Single,PrimiLife,150000698
273,PartyTime: Nope,PrimiLife,150000698
274,Wireframe: Nope,PrimiLife,150000698
275,Background: Primary,PrimiLife,150000698
276,All PrimiLifes,PrimiLife,150000699
277,Baby: Nope,PrimiLife,150000699
278,Body: Three Bagels,PrimiLife,150000699
279,Core: Nuclear,PrimiLife,150000699
280,Eyes: Megaphone,PrimiLife,150000699
281,Hair: Fan,PrimiLife,150000699
282,Spin: Counterclockwise,PrimiLife,150000699
283,Tail: Demon,PrimiLife,150000699
284,Mouth: Tongue,PrimiLife,150000699
285,Speed: Normal,PrimiLife,150000699
286,Colors: Tritone,PrimiLife,150000699
287,Debris: Nope,PrimiLife,150000699
288,Extras: Nope,PrimiLife,150000699
289,Palette: Silly Scent,PrimiLife,150000699
290,Children: Single,PrimiLife,150000699
291,PartyTime: Excellent,PrimiLife,150000699
292,Wireframe: Nope,PrimiLife,150000699
293,Background: Primary,PrimiLife,150000699
294,All Utopias,Utopia,15000070
295,Time: Day,Utopia,15000070
296,Sky color: Purple,Utopia,15000070
297,Structure: Ether,Utopia,15000070
298,All PrimiLifes,PrimiLife,150000700
299,Baby: Nope,PrimiLife,150000700
300,Body: Fat Spike,PrimiLife,150000700
301,Core: Wires,PrimiLife,150000700
302,Eyes: Seesaw,PrimiLife,150000700
303,Hair: Spinner,PrimiLife,150000700
304,Spin: Counterclockwise,PrimiLife,150000700
305,Tail: Maybe,PrimiLife,150000700
306,Mouth: Tire Stack,PrimiLife,150000700
307,Speed: Quick,PrimiLife,150000700
308,Colors: Tritone,PrimiLife,150000700
309,Debris: Nope,PrimiLife,150000700
310,Extras: Peacock,PrimiLife,150000700
311,Palette: Chestnut Pearl,PrimiLife,150000700
312,Children: Single,PrimiLife,150000700
313,PartyTime: Nope,PrimiLife,150000700
314,Wireframe: Nope,PrimiLife,150000700
315,Background: Tertiary,PrimiLife,150000700
316,All PrimiLifes,PrimiLife,150000701
317,Baby: Nope,PrimiLife,150000701
318,Body: Fat Stick,PrimiLife,150000701
319,Core: Double Ball,PrimiLife,150000701
320,Eyes: Piercing,PrimiLife,150000701
321,Hair: Spinner,PrimiLife,150000701
322,Spin: Counterclockwise,PrimiLife,150000701
323,Tail: Nope,PrimiLife,150000701
324,Mouth: Bagel,PrimiLife,150000701
325,Speed: Normal,PrimiLife,150000701
326,Colors: Duotone,PrimiLife,150000701
327,Debris: Nope,PrimiLife,150000701
328,Extras: Stick Arms,PrimiLife,150000701
329,Palette: Calm Meteor,PrimiLife,150000701
330,Children: Single,PrimiLife,150000701
331,PartyTime: Nope,PrimiLife,150000701
332,Wireframe: Nope,PrimiLife,150000701
333,Background: Primary,PrimiLife,150000701
334,All PrimiLifes,PrimiLife,150000702
335,Baby: Nope,PrimiLife,150000702
336,Body: Fat Spike,PrimiLife,150000702
337,Core: Wires,PrimiLife,150000702
338,Eyes: Seesaw,PrimiLife,150000702
339,Hair: Clouds,PrimiLife,150000702
340,Spin: Counterclockwise,PrimiLife,150000702
341,Tail: Maybe,PrimiLife,150000702
342,Mouth: Tire Stack,PrimiLife,150000702
343,Speed: Quick,PrimiLife,150000702
344,Colors: Tritone,PrimiLife,150000702
345,Debris: Nope,PrimiLife,150000702
346,Extras: Nope,PrimiLife,150000702
347,Palette: Pastel Cream,PrimiLife,150000702
348,Children: Single,PrimiLife,150000702
349,PartyTime: Nope,PrimiLife,150000702
350,Wireframe: Nope,PrimiLife,150000702
351,Background: Tertiary,PrimiLife,150000702
352,All PrimiLifes,PrimiLife,150000703
353,Baby: Nope,PrimiLife,150000703
354,Body: Fat Spike,PrimiLife,150000703
355,Core: Diamond,PrimiLife,150000703
356,Eyes: Huge,PrimiLife,150000703
357,Hair: Cross,PrimiLife,150000703
358,Spin: Counterclockwise,PrimiLife,150000703
359,Tail: Maybe,PrimiLife,150000703
360,Mouth: Boxy Teeth,PrimiLife,150000703
361,Speed: Quick,PrimiLife,150000703
362,Colors: Tritone,PrimiLife,150000703
363,Debris: Nope,PrimiLife,150000703
364,Extras: Nope,PrimiLife,150000703
365,Palette: Pool Resort,PrimiLife,150000703
366,Children: Single,PrimiLife,150000703
367,PartyTime: Nope,PrimiLife,150000703
368,Wireframe: Nope,PrimiLife,150000703
369,Background: Primary,PrimiLife,150000703
370,All PrimiLifes,PrimiLife,150000704
371,Baby: Nope,PrimiLife,150000704
372,Body: Double Plate,PrimiLife,150000704
373,Core: Wires,PrimiLife,150000704
374,Eyes: Megaphone,PrimiLife,150000704
375,Hair: Eth,PrimiLife,150000704
376,Spin: Clockwise,PrimiLife,150000704
377,Tail: Cone,PrimiLife,150000704
378,Mouth: Boxy Teeth,PrimiLife,150000704
379,Speed: Normal,PrimiLife,150000704
380,Colors: Tritone,PrimiLife,150000704
381,Debris: Few,PrimiLife,150000704
382,Extras: Peacock,PrimiLife,150000704
383,Palette: Pizza Crush,PrimiLife,150000704
384,Children: Single,PrimiLife,150000704
385,PartyTime: Nope,PrimiLife,150000704
386,Wireframe: Nope,PrimiLife,150000704
387,Background: Secondary,PrimiLife,150000704
388,All PrimiLifes,PrimiLife,150000705
389,Baby: Nope,PrimiLife,150000705
390,Body: Fat Spike,PrimiLife,150000705
391,Core: Double Ball,PrimiLife,150000705
392,Eyes: On Spikes,PrimiLife,150000705
393,Hair: Clouds,PrimiLife,150000705
394,Spin: Counterclockwise,PrimiLife,150000705
395,Tail: Maybe,PrimiLife,150000705
396,Mouth: Hot Dogs,PrimiLife,150000705
397,Speed: Normal,PrimiLife,150000705
398,Colors: Tritone,PrimiLife,150000705
399,Debris: Nope,PrimiLife,150000705
400,Extras: Wheel,PrimiLife,150000705
401,Palette: Weak Coffee,PrimiLife,150000705
402,Children: Single,PrimiLife,150000705
403,PartyTime: Nope,PrimiLife,150000705
404,Wireframe: Nope,PrimiLife,150000705
405,Background: Secondary,PrimiLife,150000705
406,All PrimiLifes,PrimiLife,150000706
407,Baby: Nope,PrimiLife,150000706
408,Body: Disco Ball,PrimiLife,150000706
409,Core: Wires,PrimiLife,150000706
410,Eyes: Piercing,PrimiLife,150000706
411,Hair: Resistor,PrimiLife,150000706
412,Spin: Clockwise,PrimiLife,150000706
413,Tail: Nope,PrimiLife,150000706
414,Mouth: Boxy Teeth,PrimiLife,150000706
415,Speed: Quick,PrimiLife,150000706
416,Colors: Duotone,PrimiLife,150000706
417,Debris: Nope,PrimiLife,150000706
418,Extras: Hula Hoop,PrimiLife,150000706
419,Palette: Calm Meteor,PrimiLife,150000706
420,Children: Single,PrimiLife,150000706
421,PartyTime: Excellent,PrimiLife,150000706
422,Wireframe: Nope,PrimiLife,150000706
423,Background: Tertiary,PrimiLife,150000706
424,All PrimiLifes,PrimiLife,150000707
425,Baby: Nope,PrimiLife,150000707
426,Body: Puffy,PrimiLife,150000707
427,Core: Diamond,PrimiLife,150000707
428,Eyes: Jittering Along,PrimiLife,150000707
429,Hair: Eth,PrimiLife,150000707
430,Spin: Counterclockwise,PrimiLife,150000707
431,Tail: Box Stand,PrimiLife,150000707
432,Mouth: Tire Stack,PrimiLife,150000707
433,Speed: Quick,PrimiLife,150000707
434,Colors: Duotone,PrimiLife,150000707
435,Debris: Nope,PrimiLife,150000707
436,Extras: Nope,PrimiLife,150000707
437,Palette: Berry Gala,PrimiLife,150000707
438,Children: Single,PrimiLife,150000707
439,PartyTime: Nope,PrimiLife,150000707
440,Wireframe: Nope,PrimiLife,150000707
441,Background: Primary,PrimiLife,150000707
442,All PrimiLifes,PrimiLife,150000708
443,Baby: Nope,PrimiLife,150000708
444,Body: Disco Ball,PrimiLife,150000708
445,Core: Wires,PrimiLife,150000708
446,Eyes: On Spikes,PrimiLife,150000708
447,Hair: Rings,PrimiLife,150000708
448,Spin: Clockwise,PrimiLife,150000708
449,Tail: Nope,PrimiLife,150000708
450,Mouth: Hot Dogs,PrimiLife,150000708
451,Speed: Normal,PrimiLife,150000708
452,Colors: Monotone,PrimiLife,150000708
453,Debris: Nope,PrimiLife,150000708
454,Extras: Fluffy,PrimiLife,150000708
455,Palette: Light,PrimiLife,150000708
456,Children: Single,PrimiLife,150000708
457,PartyTime: Nope,PrimiLife,150000708
458,Wireframe: Nope,PrimiLife,150000708
459,Background: Secondary,PrimiLife,150000708
460,All PrimiLifes,PrimiLife,150000709
461,Baby: Nope,PrimiLife,150000709
462,Body: Tilted Box,PrimiLife,150000709
463,Core: Double Ball,PrimiLife,150000709
464,Eyes: Huge,PrimiLife,150000709
465,Hair: Spikes,PrimiLife,150000709
466,Spin: Clockwise,PrimiLife,150000709
467,Tail: Cone,PrimiLife,150000709
468,Mouth: Tire Stack,PrimiLife,150000709
469,Speed: Normal,PrimiLife,150000709
470,Colors: Tritone,PrimiLife,150000709
471,Debris: Few,PrimiLife,150000709
472,Extras: Eyebrows,PrimiLife,150000709
473,Palette: Mermaid Cupcake,PrimiLife,150000709
474,Children: Single,PrimiLife,150000709
475,PartyTime: Nope,PrimiLife,150000709
476,Wireframe: Nope,PrimiLife,150000709
477,Background: Tertiary,PrimiLife,150000709
478,All Utopias,Utopia,15000071
479,Time: Night,Utopia,15000071
480,Sky color: Purple,Utopia,15000071
481,Structure: Laser tower,Utopia,15000071
482,All PrimiLifes,PrimiLife,150000710
483,Baby: Nope,PrimiLife,150000710
484,Body: Double Plate,PrimiLife,150000710
485,Core: Wires,PrimiLife,150000710
486,Eyes: Megaphone,PrimiLife,150000710
487,Hair: Resistor,PrimiLife,150000710
488,Spin: Clockwise,PrimiLife,150000710
489,Tail: Reverse Resistor,PrimiLife,150000710
490,Mouth: Round Teeth,PrimiLife,150000710
491,Speed: Quick,PrimiLife,150000710
492,Colors: Tritone,PrimiLife,150000710
493,Debris: Bunch,PrimiLife,150000710
494,Extras: Stick Arms,PrimiLife,150000710
495,Palette: Atomic Sun,PrimiLife,150000710
496,Children: Single,PrimiLife,150000710
497,PartyTime: Nope,PrimiLife,150000710
498,Wireframe: Nope,PrimiLife,150000710
499,Background: Primary,PrimiLife,150000710
500,All PrimiLifes,PrimiLife,150000711
501,Baby: Nope,PrimiLife,150000711
502,Body: Double Plate,PrimiLife,150000711
503,Core: Nuclear,PrimiLife,150000711
504,Eyes: Jittering Along,PrimiLife,150000711
505,Hair: Resistor,PrimiLife,150000711
506,Spin: Counterclockwise,PrimiLife,150000711
507,Tail: Screw,PrimiLife,150000711
508,Mouth: Hot Dogs,PrimiLife,150000711
509,Speed: Quick,PrimiLife,150000711
510,Colors: Tritone,PrimiLife,150000711
511,Debris: Nope,PrimiLife,150000711
512,Extras: Nope,PrimiLife,150000711
513,Palette: Fading Garden,PrimiLife,150000711
514,Children: Single,PrimiLife,150000711
515,PartyTime: Nope,PrimiLife,150000711
516,Wireframe: Nope,PrimiLife,150000711
517,Background: Primary,PrimiLife,150000711
518,All PrimiLifes,PrimiLife,150000712
519,Baby: Nope,PrimiLife,150000712
520,Body: Double Plate,PrimiLife,150000712
521,Core: Nuclear,PrimiLife,150000712
522,Eyes: Boxy,PrimiLife,150000712
523,Hair: Clouds,PrimiLife,150000712
524,Spin: Counterclockwise,PrimiLife,150000712
525,Tail: Cone,PrimiLife,150000712
526,Mouth: Round Teeth,PrimiLife,150000712
527,Speed: Quick,PrimiLife,150000712
528,Colors: Tritone,PrimiLife,150000712
529,Debris: Nope,PrimiLife,150000712
530,Extras: Nope,PrimiLife,150000712
531,Palette: Silly Scent,PrimiLife,150000712
532,Children: Single,PrimiLife,150000712
533,PartyTime: Nope,PrimiLife,150000712
534,Wireframe: Nope,PrimiLife,150000712
535,Background: Secondary,PrimiLife,150000712
536,All PrimiLifes,PrimiLife,150000713
537,Baby: Nope,PrimiLife,150000713
538,Body: Fat Spike,PrimiLife,150000713
539,Core: Double Ball,PrimiLife,150000713
540,Eyes: Monitors,PrimiLife,150000713
541,Hair: Rings,PrimiLife,150000713
542,Spin: Clockwise,PrimiLife,150000713
543,Tail: Maybe,PrimiLife,150000713
544,Mouth: Bagel,PrimiLife,150000713
545,Speed: Quick,PrimiLife,150000713
546,Colors: Tritone,PrimiLife,150000713
547,Debris: Nope,PrimiLife,150000713
548,Extras: Pinocchio,PrimiLife,150000713
549,Palette: Swiss Miss,PrimiLife,150000713
550,Children: Single,PrimiLife,150000713
551,PartyTime: Nope,PrimiLife,150000713
552,Wireframe: Nope,PrimiLife,150000713
553,Background: Secondary,PrimiLife,150000713
554,All PrimiLifes,PrimiLife,150000714
555,Baby: Nope,PrimiLife,150000714
556,Body: Fat Stick,PrimiLife,150000714
557,Core: Diamond,PrimiLife,150000714
558,Eyes: Seesaw,PrimiLife,150000714
559,Hair: Rings,PrimiLife,150000714
560,Spin: Counterclockwise,PrimiLife,150000714
561,Tail: Nope,PrimiLife,150000714
562,Mouth: Hot Dogs,PrimiLife,150000714
563,Speed: Normal,PrimiLife,150000714
564,Colors: Tritone,PrimiLife,150000714
565,Debris: Nope,PrimiLife,150000714
566,Extras: Hula Hoop,PrimiLife,150000714
567,Palette: Campfire Cream,PrimiLife,150000714
568,Children: Single,PrimiLife,150000714
569,PartyTime: Nope,PrimiLife,150000714
570,Wireframe: Nope,PrimiLife,150000714
571,Background: Tertiary,PrimiLife,150000714
572,All PrimiLifes,PrimiLife,150000715
573,Baby: Nope,PrimiLife,150000715
574,Body: Puffy,PrimiLife,150000715
575,Core: Diamond,PrimiLife,150000715
576,Eyes: Piercing,PrimiLife,150000715
577,Hair: Periscope,PrimiLife,150000715
578,Spin: Clockwise,PrimiLife,150000715
579,Tail: Screw,PrimiLife,150000715
580,Mouth: Hot Dogs,PrimiLife,150000715
581,Speed: Normal,PrimiLife,150000715
582,Colors: Monotone,PrimiLife,150000715
583,Debris: Bunch,PrimiLife,150000715
584,Extras: Eyebrows,PrimiLife,150000715
585,Palette: Dark,PrimiLife,150000715
586,Children: Single,PrimiLife,150000715
587,PartyTime: Nope,PrimiLife,150000715
588,Wireframe: Nope,PrimiLife,150000715
589,Background: Secondary,PrimiLife,150000715
590,All PrimiLifes,PrimiLife,150000716
591,Baby: Nope,PrimiLife,150000716
592,Body: Fat Stick,PrimiLife,150000716
593,Core: Nuclear,PrimiLife,150000716
594,Eyes: Boxy,PrimiLife,150000716
595,Hair: Covid,PrimiLife,150000716
596,Spin: Clockwise,PrimiLife,150000716
597,Tail: Nope,PrimiLife,150000716
598,Mouth: Tire Stack,PrimiLife,150000716
599,Speed: Quick,PrimiLife,150000716
600,Colors: Tritone,PrimiLife,150000716
601,Debris: Nope,PrimiLife,150000716
602,Extras: Nope,PrimiLife,150000716
603,Palette: Magic Potion,PrimiLife,150000716
604,Children: Single,PrimiLife,150000716
605,PartyTime: Nope,PrimiLife,150000716
606,Wireframe: Nope,PrimiLife,150000716
607,Background: Primary,PrimiLife,150000716
608,All PrimiLifes,PrimiLife,150000717
609,Baby: Nope,PrimiLife,150000717
610,Body: Puffy,PrimiLife,150000717
611,Core: Diamond,PrimiLife,150000717
612,Eyes: Daft Punk,PrimiLife,150000717
613,Hair: Periscope,PrimiLife,150000717
614,Spin: Clockwise,PrimiLife,150000717
615,Tail: Box Stand,PrimiLife,150000717
616,Mouth: Tongue,PrimiLife,150000717
617,Speed: Normal,PrimiLife,150000717
618,Colors: Tritone,PrimiLife,150000717
619,Debris: Nope,PrimiLife,150000717
620,Extras: Wheel,PrimiLife,150000717
621,Palette: Silly Scent,PrimiLife,150000717
622,Children: Single,PrimiLife,150000717
623,PartyTime: Nope,PrimiLife,150000717
624,Wireframe: Nope,PrimiLife,150000717
625,Background: Secondary,PrimiLife,150000717
626,All PrimiLifes,PrimiLife,150000718
627,Baby: Nope,PrimiLife,150000718
628,Body: Double Plate,PrimiLife,150000718
629,Core: Nuclear,PrimiLife,150000718
630,Eyes: Huge,PrimiLife,150000718
631,Hair: Covid,PrimiLife,150000718
632,Spin: Clockwise,PrimiLife,150000718
