,value,trait_type,collectionTokenId
65,All Stratas,Strata,276000578
66,View: Cross section,Strata,276000578
67,Density: Low,Strata,276000578
68,No fill: No,Strata,276000578
69,Palette: Gneiss,Strata,276000578
70,Surface: Standard,Strata,276000578
71,Outlined: No,Strata,276000578
72,Direction: Right to left,Strata,276000578
73,Symmetric: No,Strata,276000578
74,Color change: Blend,Strata,276000578
75,Coloring strategy: Group,Strata,276000578
76,Overhanging cliff: No,Strata,276000578
77,Palette composition: Full,Strata,276000578
78,All Stratas,Strata,276000580
79,View: Mountainside,Strata,276000580
80,Density: Medium,Strata,276000580
81,No fill: No,Strata,276000580
82,Palette: Magma,Strata,276000580
83,Surface: Uneven,Strata,276000580
84,Outlined: No,Strata,276000580
85,Direction: Left to right,Strata,276000580
86,Symmetric: No,Strata,276000580
87,Color change: Discrete,Strata,276000580
88,Coloring strategy: Sequential,Strata,276000580
89,Overhanging cliff: No,Strata,276000580
90,Palette composition: Full,Strata,276000580
91,All Stratas,Strata,276000581
92,View: Cross section,Strata,276000581
93,Density: Very low,Strata,276000581
94,No fill: No,Strata,276000581
95,Palette: Lava,Strata,276000581
96,Surface: Uneven,Strata,276000581
97,Outlined: No,Strata,276000581
98,Direction: Left to right,Strata,276000581
99,Symmetric: No,Strata,276000581
100,Color change: Discrete,Strata,276000581
101,Coloring strategy: Sequential,Strata,276000581
102,Overhanging cliff: Yes,Strata,276000581
103,Palette composition: Full,Strata,276000581
104,All Stratas,Strata,276000582
105,View: Cross section,Strata,276000582
106,Density: Low,Strata,276000582
107,No fill: No,Strata,276000582
108,Palette: Magma,Strata,276000582
109,Surface: Standard,Strata,276000582
110,Outlined: Yes,Strata,276000582
111,Direction: Right to left,Strata,276000582
112,Symmetric: No,Strata,276000582
113,Color change: Blend,Strata,276000582
114,Coloring strategy: Group,Strata,276000582
115,Overhanging cliff: No,Strata,276000582
116,Palette composition: Derived (duo),Strata,276000582
117,All Stratas,Strata,276000583
118,View: Mountainside,Strata,276000583
119,Density: Low,Strata,276000583
120,No fill: No,Strata,276000583
121,Palette: Gneiss,Strata,276000583
122,Surface: Standard,Strata,276000583
123,Outlined: No,Strata,276000583
124,Direction: Left to right,Strata,276000583
125,Symmetric: No,Strata,276000583
126,Color change: Discrete,Strata,276000583
127,Coloring strategy: Sequential,Strata,276000583
128,Overhanging cliff: No,Strata,276000583
129,Palette composition: Derived (single),Strata,276000583
130,All Stratas,Strata,276000584
131,View: Mountainside,Strata,276000584
132,Density: Low,Strata,276000584
133,No fill: No,Strata,276000584
134,Palette: Magma,Strata,276000584
135,Surface: Standard,Strata,276000584
136,Outlined: Yes,Strata,276000584
137,Direction: Left to right,Strata,276000584
138,Symmetric: No,Strata,276000584
139,Color change: Discrete,Strata,276000584
140,Coloring strategy: Sequential,Strata,276000584
141,Overhanging cliff: No,Strata,276000584
142,Palette composition: Full,Strata,276000584
143,All Stratas,Strata,276000585
144,View: Cross section 2,Strata,276000585
145,Density: Medium,Strata,276000585
146,No fill: No,Strata,276000585
147,Palette: Redwall,Strata,276000585
148,Surface: Even,Strata,276000585
149,Outlined: No,Strata,276000585
150,Direction: Right to left,Strata,276000585
151,Symmetric: No,Strata,276000585
152,Color change: Blend,Strata,276000585
153,Coloring strategy: Group,Strata,276000585
154,Overhanging cliff: No,Strata,276000585
155,Palette composition: Derived (duo),Strata,276000585
156,All Stratas,Strata,276000586
157,View: Mountainside 2,Strata,276000586
158,Density: Low,Strata,276000586
159,No fill: No,Strata,276000586
160,Palette: Magma,Strata,276000586
161,Surface: Standard,Strata,276000586
162,Outlined: No,Strata,276000586
163,Direction: Both,Strata,276000586
164,Symmetric: Close enough,Strata,276000586
165,Color change: Discrete,Strata,276000586
166,Coloring strategy: Sequential,Strata,276000586
167,Overhanging cliff: No,Strata,276000586
168,Palette composition: Full,Strata,276000586
169,All Stratas,Strata,276000587
170,View: Cross section,Strata,276000587
171,Density: Medium,Strata,276000587
172,No fill: No,Strata,276000587
173,Palette: Lava,Strata,276000587
174,Surface: Standard,Strata,276000587
175,Outlined: No,Strata,276000587
176,Direction: Right to left,Strata,276000587
177,Symmetric: No,Strata,276000587
178,Color change: Blend,Strata,276000587
179,Coloring strategy: Group,Strata,276000587
180,Overhanging cliff: No,Strata,276000587
181,Palette composition: Derived (single),Strata,276000587
182,All Stratas,Strata,276000588
183,View: Cross section 2,Strata,276000588
184,Density: Medium,Strata,276000588
185,No fill: No,Strata,276000588
186,Palette: Sunken,Strata,276000588
187,Surface: Even,Strata,276000588
188,Outlined: Yes,Strata,276000588
189,Direction: Left to right,Strata,276000588
190,Symmetric: No,Strata,276000588
191,Color change: Blend,Strata,276000588
192,Coloring strategy: Group,Strata,276000588
193,Overhanging cliff: No,Strata,276000588
194,Palette composition: Derived (duo),Strata,276000588
195,All Stratas,Strata,276000589
196,View: Cross section,Strata,276000589
197,Density: Medium,Strata,276000589
198,No fill: No,Strata,276000589
199,Palette: Kayenta,Strata,276000589
200,Surface: Standard,Strata,276000589
201,Outlined: No,Strata,276000589
202,Direction: Right to left,Strata,276000589
203,Symmetric: No,Strata,276000589
204,Color change: Discrete,Strata,276000589
205,Coloring strategy: Sequential,Strata,276000589
206,Overhanging cliff: No,Strata,276000589
207,Palette composition: Full,Strata,276000589
208,All Stratas,Strata,276000590
209,View: Mountainside,Strata,276000590
210,Density: Medium,Strata,276000590
211,No fill: No,Strata,276000590
212,Palette: Kayenta,Strata,276000590
213,Surface: Standard,Strata,276000590
214,Outlined: No,Strata,276000590
215,Direction: Both,Strata,276000590
216,Symmetric: Close enough,Strata,276000590
217,Color change: Blend,Strata,276000590
218,Coloring strategy: Group,Strata,276000590
219,Overhanging cliff: No,Strata,276000590
220,Palette composition: Derived (duo),Strata,276000590
221,All Stratas,Strata,276000591
222,View: Cross section,Strata,276000591
223,Density: Medium,Strata,276000591
224,No fill: No,Strata,276000591
225,Palette: Jade,Strata,276000591
226,Surface: Uneven,Strata,276000591
227,Outlined: No,Strata,276000591
228,Direction: Right to left,Strata,276000591
229,Symmetric: No,Strata,276000591
230,Color change: Blend,Strata,276000591
231,Coloring strategy: Group,Strata,276000591
232,Overhanging cliff: No,Strata,276000591
233,Palette composition: Derived (duo),Strata,276000591
234,All Stratas,Strata,276000592
235,View: Cross section 2,Strata,276000592
236,Density: Medium,Strata,276000592
237,No fill: No,Strata,276000592
238,Palette: Lava,Strata,276000592
239,Surface: Standard,Strata,276000592
240,Outlined: No,Strata,276000592
241,Direction: Right to left,Strata,276000592
242,Symmetric: No,Strata,276000592
243,Color change: Discrete,Strata,276000592
244,Coloring strategy: Sequential,Strata,276000592
245,Overhanging cliff: No,Strata,276000592
246,Palette composition: Derived (duo),Strata,276000592
247,All Stratas,Strata,276000593
248,View: Cross section 2,Strata,276000593
249,Density: Medium,Strata,276000593
250,No fill: No,Strata,276000593
251,Palette: Sunken,Strata,276000593
252,Surface: Standard,Strata,276000593
253,Outlined: No,Strata,276000593
254,Direction: Left to right,Strata,276000593
255,Symmetric: No,Strata,276000593
256,Color change: Discrete,Strata,276000593
257,Coloring strategy: Sequential,Strata,276000593
258,Overhanging cliff: No,Strata,276000593
259,Palette composition: Derived (single),Strata,276000593
260,All Stratas,Strata,276000594
261,View: Mountainside 2,Strata,276000594
262,Density: Very low,Strata,276000594
263,No fill: No,Strata,276000594
264,Palette: Redwall,Strata,276000594
265,Surface: Standard,Strata,276000594
266,Outlined: No,Strata,276000594
267,Direction: Left to right,Strata,276000594
268,Symmetric: No,Strata,276000594
269,Color change: Discrete,Strata,276000594
270,Coloring strategy: Sequential,Strata,276000594
271,Overhanging cliff: No,Strata,276000594
272,Palette composition: Full,Strata,276000594
273,All Stratas,Strata,276000595
274,View: Cross section,Strata,276000595
275,Density: Low,Strata,276000595
276,No fill: No,Strata,276000595
277,Palette: Kayenta,Strata,276000595
278,Surface: Standard,Strata,276000595
279,Outlined: Yes,Strata,276000595
280,Direction: Right to left,Strata,276000595
281,Symmetric: No,Strata,276000595
282,Color change: Discrete,Strata,276000595
283,Coloring strategy: Sequential,Strata,276000595
284,Overhanging cliff: Yes,Strata,276000595
285,Palette composition: Full,Strata,276000595
286,All Stratas,Strata,276000596
287,View: Mountainside 2,Strata,276000596
288,Density: Medium,Strata,276000596
289,No fill: No,Strata,276000596
290,Palette: Blue mineral,Strata,276000596
291,Surface: Standard,Strata,276000596
292,Outlined: No,Strata,276000596
293,Direction: Left to right,Strata,276000596
294,Symmetric: No,Strata,276000596
295,Color change: Discrete,Strata,276000596
296,Coloring strategy: Sequential,Strata,276000596
297,Overhanging cliff: No,Strata,276000596
298,Palette composition: Full,Strata,276000596
299,All Stratas,Strata,276000597
300,View: Mountainside,Strata,276000597
301,Density: Low,Strata,276000597
302,No fill: No,Strata,276000597
303,Palette: Magma,Strata,276000597
304,Surface: Standard,Strata,276000597
305,Outlined: No,Strata,276000597
306,Direction: Left to right,Strata,276000597
307,Symmetric: No,Strata,276000597
308,Color change: Blend,Strata,276000597
309,Coloring strategy: Group,Strata,276000597
310,Overhanging cliff: No,Strata,276000597
311,Palette composition: Full,Strata,276000597
312,All Stratas,Strata,276000598
313,View: Mountainside,Strata,276000598
314,Density: Very high,Strata,276000598
315,No fill: No,Strata,276000598
316,Palette: Lava,Strata,276000598
317,Surface: Even,Strata,276000598
318,Outlined: No,Strata,276000598
319,Direction: Left to right,Strata,276000598
320,Symmetric: No,Strata,276000598
321,Color change: Blend,Strata,276000598
322,Coloring strategy: Group,Strata,276000598
323,Overhanging cliff: No,Strata,276000598
324,Palette composition: Derived (single),Strata,276000598
325,All Stratas,Strata,276000599
326,View: Mountainside,Strata,276000599
327,Density: High,Strata,276000599
328,No fill: No,Strata,276000599
329,Palette: Ruby,Strata,276000599
330,Surface: Uneven,Strata,276000599
331,Outlined: Yes,Strata,276000599
332,Direction: Left to right,Strata,276000599
333,Symmetric: No,Strata,276000599
334,Color change: Discrete,Strata,276000599
335,Coloring strategy: Sequential,Strata,276000599
336,Overhanging cliff: No,Strata,276000599
337,Palette composition: Derived (duo),Strata,276000599
338,All Stratas,Strata,276000600
339,View: Cross section,Strata,276000600
340,Density: Medium,Strata,276000600
341,No fill: No,Strata,276000600
342,Palette: Magma,Strata,276000600
343,Surface: Uneven,Strata,276000600
344,Outlined: No,Strata,276000600
345,Direction: Left to right,Strata,276000600
346,Symmetric: No,Strata,276000600
347,Color change: Discrete,Strata,276000600
348,Coloring strategy: Sequential,Strata,276000600
349,Overhanging cliff: No,Strata,276000600
350,Palette composition: Full,Strata,276000600
351,All Stratas,Strata,276000601
352,View: Cross section,Strata,276000601
353,Density: Medium,Strata,276000601
354,No fill: No,Strata,276000601
355,Palette: Cañón,Strata,276000601
356,Surface: Standard,Strata,276000601
357,Outlined: No,Strata,276000601
358,Direction: Right to left,Strata,276000601
359,Symmetric: No,Strata,276000601
360,Color change: Discrete,Strata,276000601
361,Coloring strategy: Group,Strata,276000601
362,Overhanging cliff: No,Strata,276000601
363,Palette composition: Full,Strata,276000601
364,All Stratas,Strata,276000602
365,View: Cross section 2,Strata,276000602
366,Density: Low,Strata,276000602
367,No fill: No,Strata,276000602
368,Palette: Sunken,Strata,276000602
369,Surface: Standard,Strata,276000602
370,Outlined: No,Strata,276000602
371,Direction: Right to left,Strata,276000602
372,Symmetric: No,Strata,276000602
373,Color change: Blend,Strata,276000602
374,Coloring strategy: Group,Strata,276000602
375,Overhanging cliff: No,Strata,276000602
376,Palette composition: Derived (single),Strata,276000602
377,All Stratas,Strata,276000603
378,View: Cross section,Strata,276000603
379,Density: Low,Strata,276000603
380,No fill: No,Strata,276000603
381,Palette: Jade,Strata,276000603
382,Surface: Standard,Strata,276000603
383,Outlined: No,Strata,276000603
384,Direction: Left to right,Strata,276000603
385,Symmetric: No,Strata,276000603
386,Color change: Discrete,Strata,276000603
387,Coloring strategy: Sequential,Strata,276000603
388,Overhanging cliff: No,Strata,276000603
389,Palette composition: Full,Strata,276000603
390,All Stratas,Strata,276000604
391,View: Cross section 2,Strata,276000604
392,Density: Medium,Strata,276000604
393,No fill: No,Strata,276000604
394,Palette: Magma,Strata,276000604
395,Surface: Even,Strata,276000604
396,Outlined: No,Strata,276000604
397,Direction: Right to left,Strata,276000604
398,Symmetric: No,Strata,276000604
399,Color change: Blend,Strata,276000604
400,Coloring strategy: Group,Strata,276000604
401,Overhanging cliff: No,Strata,276000604
402,Palette composition: Derived (single),Strata,276000604
403,All Stratas,Strata,276000605
404,View: Cross section,Strata,276000605
405,Density: Very high,Strata,276000605
406,No fill: No,Strata,276000605
407,Palette: Jade,Strata,276000605
408,Surface: Uneven,Strata,276000605
409,Outlined: No,Strata,276000605
410,Direction: Left to right,Strata,276000605
411,Symmetric: No,Strata,276000605
412,Color change: Blend,Strata,276000605
413,Coloring strategy: Group,Strata,276000605
414,Overhanging cliff: No,Strata,276000605
415,Palette composition: Full,Strata,276000605
416,All Stratas,Strata,276000606
417,View: Cross section,Strata,276000606
418,Density: Medium,Strata,276000606
419,No fill: No,Strata,276000606
420,Palette: Sandstone,Strata,276000606
421,Surface: Standard,Strata,276000606
422,Outlined: No,Strata,276000606
423,Direction: Right to left,Strata,276000606
424,Symmetric: No,Strata,276000606
425,Color change: Discrete,Strata,276000606
426,Coloring strategy: Group,Strata,276000606
427,Overhanging cliff: No,Strata,276000606
428,Palette composition: Derived (duo),Strata,276000606
429,All Stratas,Strata,276000607
430,View: Mountainside,Strata,276000607
431,Density: Very low,Strata,276000607
432,No fill: No,Strata,276000607
433,Palette: Sunken,Strata,276000607
434,Surface: Uneven,Strata,276000607
435,Outlined: No,Strata,276000607
436,Direction: Left to right,Strata,276000607
437,Symmetric: No,Strata,276000607
438,Color change: Blend,Strata,276000607
439,Coloring strategy: Group,Strata,276000607
440,Overhanging cliff: No,Strata,276000607
441,Palette composition: Full,Strata,276000607
442,All Stratas,Strata,276000608
443,View: Cross section 2,Strata,276000608
444,Density: High,Strata,276000608
445,No fill: No,Strata,276000608
446,Palette: Blue mineral,Strata,276000608
447,Surface: Standard,Strata,276000608
448,Outlined: No,Strata,276000608
449,Direction: Left to right,Strata,276000608
450,Symmetric: No,Strata,276000608
451,Color change: Blend,Strata,276000608
452,Coloring strategy: Group,Strata,276000608
453,Overhanging cliff: Yes,Strata,276000608
454,Palette composition: Full,Strata,276000608
455,All Stratas,Strata,276000609
456,View: Mountainside 2,Strata,276000609
457,Density: Medium,Strata,276000609
458,No fill: No,Strata,276000609
459,Palette: Blue mineral,Strata,276000609
460,Surface: Standard,Strata,276000609
461,Outlined: No,Strata,276000609
462,Direction: Right to left,Strata,276000609
463,Symmetric: No,Strata,276000609
464,Color change: Blend,Strata,276000609
465,Coloring strategy: Group,Strata,276000609
466,Overhanging cliff: No,Strata,276000609
467,Palette composition: Full,Strata,276000609
468,All Stratas,Strata,276000610
469,View: Cross section,Strata,276000610
470,Density: Very high,Strata,276000610
471,No fill: No,Strata,276000610
472,Palette: Kayenta,Strata,276000610
473,Surface: Uneven,Strata,276000610
474,Outlined: No,Strata,276000610
475,Direction: Right to left,Strata,276000610
476,Symmetric: No,Strata,276000610
477,Color change: Blend,Strata,276000610
478,Coloring strategy: Group,Strata,276000610
479,Overhanging cliff: No,Strata,276000610
480,Palette composition: Derived (duo),Strata,276000610
481,All Stratas,Strata,276000611
482,View: Cross section,Strata,276000611
483,Density: High,Strata,276000611
484,No fill: No,Strata,276000611
485,Palette: Redwall,Strata,276000611
486,Surface: Standard,Strata,276000611
487,Outlined: No,Strata,276000611
488,Direction: Right to left,Strata,276000611
489,Symmetric: No,Strata,276000611
490,Color change: Discrete,Strata,276000611
491,Coloring strategy: Random,Strata,276000611
492,Overhanging cliff: No,Strata,276000611
493,Palette composition: Derived (single),Strata,276000611
494,All Stratas,Strata,276000612
495,View: Mountainside,Strata,276000612
496,Density: Medium,Strata,276000612
497,No fill: No,Strata,276000612
498,Palette: Kayenta,Strata,276000612
499,Surface: Uneven,Strata,276000612
500,Outlined: No,Strata,276000612
501,Direction: Left to right,Strata,276000612
502,Symmetric: No,Strata,276000612
503,Color change: Discrete,Strata,276000612
504,Coloring strategy: Random,Strata,276000612
505,Overhanging cliff: No,Strata,276000612
506,Palette composition: Full,Strata,276000612
507,All Stratas,Strata,276000613
508,View: Mountainside,Strata,276000613
509,Density: Medium,Strata,276000613
510,No fill: No,Strata,276000613
511,Palette: Blue mineral,Strata,276000613
512,Surface: Standard,Strata,276000613
513,Outlined: No,Strata,276000613
514,Direction: Right to left,Strata,276000613
515,Symmetric: No,Strata,276000613
516,Color change: Discrete,Strata,276000613
517,Coloring strategy: Sequential,Strata,276000613
518,Overhanging cliff: No,Strata,276000613
519,Palette composition: Full,Strata,276000613
520,All Stratas,Strata,276000614
521,View: Cross section 2,Strata,276000614
522,Density: Low,Strata,276000614
523,No fill: No,Strata,276000614
524,Palette: Green mineral,Strata,276000614
525,Surface: Standard,Strata,276000614
526,Outlined: No,Strata,276000614
527,Direction: Right to left,Strata,276000614
528,Symmetric: No,Strata,276000614
529,Color change: Discrete,Strata,276000614
530,Coloring strategy: Sequential,Strata,276000614
531,Overhanging cliff: No,Strata,276000614
532,Palette composition: Derived (single),Strata,276000614
533,All Stratas,Strata,276000615
534,View: Cross section 2,Strata,276000615
535,Density: Low,Strata,276000615
536,No fill: No,Strata,276000615
537,Palette: Sunken,Strata,276000615
538,Surface: Even,Strata,276000615
539,Outlined: No,Strata,276000615
540,Direction: Left to right,Strata,276000615
541,Symmetric: No,Strata,276000615
542,Color change: Discrete,Strata,276000615
543,Coloring strategy: Random,Strata,276000615
544,Overhanging cliff: No,Strata,276000615
545,Palette composition: Full,Strata,276000615
546,All Stratas,Strata,276000616
547,View: Mountainside 2,Strata,276000616
548,Density: Medium,Strata,276000616
549,No fill: Yes,Strata,276000616
550,Palette: Sunken,Strata,276000616
551,Surface: Standard,Strata,276000616
552,Outlined: Yes,Strata,276000616
553,Direction: Left to right,Strata,276000616
554,Symmetric: No,Strata,276000616
555,Color change: None,Strata,276000616
556,Coloring strategy: None,Strata,276000616
557,Overhanging cliff: No,Strata,276000616
558,Palette composition: None,Strata,276000616
559,All Stratas,Strata,276000617
560,View: Cross section,Strata,276000617
561,Density: Low,Strata,276000617
562,No fill: No,Strata,276000617
563,Palette: Kayenta,Strata,276000617
564,Surface: Standard,Strata,276000617
565,Outlined: No,Strata,276000617
566,Direction: Right to left,Strata,276000617
567,Symmetric: No,Strata,276000617
568,Color change: Discrete,Strata,276000617
569,Coloring strategy: Group,Strata,276000617
570,Overhanging cliff: No,Strata,276000617
571,Palette composition: Derived (single),Strata,276000617
572,All Stratas,Strata,276000618
573,View: Mountainside 2,Strata,276000618
574,Density: Low,Strata,276000618
575,No fill: No,Strata,276000618
576,Palette: Magma,Strata,276000618
577,Surface: Standard,Strata,276000618
578,Outlined: No,Strata,276000618
579,Direction: Both,Strata,276000618
580,Symmetric: Close enough,Strata,276000618
581,Color change: Discrete,Strata,276000618
582,Coloring strategy: Group,Strata,276000618
583,Overhanging cliff: No,Strata,276000618
584,Palette composition: Derived (single),Strata,276000618
585,All Stratas,Strata,276000619
586,View: Cross section 2,Strata,276000619
587,Density: Medium,Strata,276000619
588,No fill: No,Strata,276000619
589,Palette: Sunken,Strata,276000619
590,Surface: Even,Strata,276000619
591,Outlined: No,Strata,276000619
592,Direction: Left to right,Strata,276000619
593,Symmetric: No,Strata,276000619
594,Color change: Blend,Strata,276000619
595,Coloring strategy: Group,Strata,276000619
596,Overhanging cliff: No,Strata,276000619
597,Palette composition: Derived (duo),Strata,276000619
598,All Stratas,Strata,276000620
599,View: Cross section,Strata,276000620
600,Density: Very low,Strata,276000620
601,No fill: No,Strata,276000620
602,Palette: Ruby,Strata,276000620
603,Surface: Standard,Strata,276000620
604,Outlined: Yes,Strata,276000620
605,Direction: Both,Strata,276000620
606,Symmetric: Close enough,Strata,276000620
607,Color change: Blend,Strata,276000620
608,Coloring strategy: Group,Strata,276000620
609,Overhanging cliff: No,Strata,276000620
610,Palette composition: Derived (duo),Strata,276000620
611,All Stratas,Strata,276000621
612,View: Cross section,Strata,276000621
613,Density: Medium,Strata,276000621
614,No fill: No,Strata,276000621
615,Palette: Sandstone,Strata,276000621
616,Surface: Uneven,Strata,276000621
617,Outlined: No,Strata,276000621
618,Direction: Both,Strata,276000621
619,Symmetric: Close enough,Strata,276000621
620,Color change: Discrete,Strata,276000621
621,Coloring strategy: Random,Strata,276000621
622,Overhanging cliff: No,Strata,276000621
623,Palette composition: Derived (single),Strata,276000621
624,All Stratas,Strata,276000622
625,View: Cross section,Strata,276000622
626,Density: Medium,Strata,276000622
627,No fill: No,Strata,276000622
628,Palette: Obsidian,Strata,276000622
629,Surface: Standard,Strata,276000622
630,Outlined: No,Strata,276000622
631,Direction: Left to right,Strata,276000622
632,Symmetric: No,Strata,276000622
633,Color change: Blend,Strata,276000622
634,Coloring strategy: Group,Strata,276000622
635,Overhanging cliff: No,Strata,276000622
636,Palette composition: Full,Strata,276000622
637,All Stratas,Strata,276000623
638,View: Cross section 2,Strata,276000623
639,Density: Medium,Strata,276000623
640,No fill: No,Strata,276000623
641,Palette: Moonshine,Strata,276000623
642,Surface: Even,Strata,276000623
643,Outlined: No,Strata,276000623
644,Direction: Left to right,Strata,276000623
645,Symmetric: No,Strata,276000623
646,Color change: Blend,Strata,276000623
647,Coloring strategy: Group,Strata,276000623
648,Overhanging cliff: Yes,Strata,276000623
649,Palette composition: Full,Strata,276000623
650,All Stratas,Strata,276000624
651,View: Cross section 2,Strata,276000624
652,Density: Medium,Strata,276000624
653,No fill: No,Strata,276000624
654,Palette: Lava,Strata,276000624
655,Surface: Even,Strata,276000624
656,Outlined: No,Strata,276000624
657,Direction: Right to left,Strata,276000624
658,Symmetric: No,Strata,276000624
659,Color change: Discrete,Strata,276000624
660,Coloring strategy: Sequential,Strata,276000624
661,Overhanging cliff: No,Strata,276000624
662,Palette composition: Full,Strata,276000624
663,All Stratas,Strata,276000625
664,View: Mountainside,Strata,276000625
665,Density: Low,Strata,276000625
666,No fill: No,Strata,276000625
667,Palette: Green mineral,Strata,276000625
668,Surface: Standard,Strata,276000625
669,Outlined: No,Strata,276000625
670,Direction: Both,Strata,276000625
671,Symmetric: Close enough,Strata,276000625
672,Color change: Blend,Strata,276000625
673,Coloring strategy: Group,Strata,276000625
674,Overhanging cliff: No,Strata,276000625
675,Palette composition: Derived (single),Strata,276000625
676,All Stratas,Strata,276000626
677,View: Cross section 2,Strata,276000626
678,Density: Medium,Strata,276000626
679,No fill: No,Strata,276000626
680,Palette: Cañón,Strata,276000626
681,Surface: Even,Strata,276000626
682,Outlined: No,Strata,276000626
683,Direction: Left to right,Strata,276000626
684,Symmetric: No,Strata,276000626
685,Color change: Discrete,Strata,276000626
686,Coloring strategy: Sequential,Strata,276000626
687,Overhanging cliff: No,Strata,276000626
688,Palette composition: Derived (duo),Strata,276000626
689,All Stratas,Strata,276000627
690,View: Cross section,Strata,276000627
691,Density: Low,Strata,276000627
692,No fill: No,Strata,276000627
693,Palette: Cañón,Strata,276000627
694,Surface: Standard,Strata,276000627
695,Outlined: No,Strata,276000627
696,Direction: Right to left,Strata,276000627
697,Symmetric: No,Strata,276000627
698,Color change: Blend,Strata,276000627
699,Coloring strategy: Group,Strata,276000627
700,Overhanging cliff: No,Strata,276000627
701,Palette composition: Full,Strata,276000627
702,All Stratas,Strata,276000628
703,View: Cross section 2,Strata,276000628
704,Density: Low,Strata,276000628
705,No fill: No,Strata,276000628
706,Palette: Sunken,Strata,276000628
707,Surface: Standard,Strata,276000628
708,Outlined: No,Strata,276000628
709,Direction: Right to left,Strata,276000628
710,Symmetric: No,Strata,276000628
711,Color change: Discrete,Strata,276000628
712,Coloring strategy: Sequential,Strata,276000628
713,Overhanging cliff: No,Strata,276000628
714,Palette composition: Derived (duo),Strata,276000628
715,All Stratas,Strata,276000629
716,View: Mountainside,Strata,276000629
717,Density: Medium,Strata,276000629
718,No fill: No,Strata,276000629
719,Palette: Ruby,Strata,276000629
720,Surface: Standard,Strata,276000629
721,Outlined: No,Strata,276000629
722,Direction: Left to right,Strata,276000629
723,Symmetric: No,Strata,276000629
724,Color change: Discrete,Strata,276000629
725,Coloring strategy: Sequential,Strata,276000629
726,Overhanging cliff: No,Strata,276000629
727,Palette composition: Full,Strata,276000629
728,All Stratas,Strata,276000630
729,View: Mountainside,Strata,276000630
730,Density: Medium,Strata,276000630
731,No fill: No,Strata,276000630
732,Palette: Gneiss,Strata,276000630
733,Surface: Standard,Strata,276000630
734,Outlined: No,Strata,276000630
735,Direction: Right to left,Strata,276000630
736,Symmetric: No,Strata,276000630
737,Color change: Blend,Strata,276000630
738,Coloring strategy: Group,Strata,276000630
739,Overhanging cliff: No,Strata,276000630
740,Palette composition: Full,Strata,276000630
741,All Stratas,Strata,276000631
742,View: Cross section,Strata,276000631
743,Density: High,Strata,276000631
744,No fill: No,Strata,276000631
745,Palette: Basalt,Strata,276000631
746,Surface: Standard,Strata,276000631
747,Outlined: No,Strata,276000631
748,Direction: Right to left,Strata,276000631
749,Symmetric: No,Strata,276000631
750,Color change: Discrete,Strata,276000631
751,Coloring strategy: Random,Strata,276000631
752,Overhanging cliff: No,Strata,276000631
753,Palette composition: Full,Strata,276000631
754,All Stratas,Strata,276000632
755,View: Mountainside 2,Strata,276000632
