,value,trait_type,collectionTokenId
126,All Cryptoblots,Cryptoblots,3001184
127,Color: Moroccan Blue,Cryptoblots,3001184
128,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001184
129,All Cryptoblots,Cryptoblots,3001185
130,Color: Marengo Gray,Cryptoblots,3001185
131,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001185
132,All Cryptoblots,Cryptoblots,3001186
133,Color: Canary Yellow,Cryptoblots,3001186
134,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001186
135,All Cryptoblots,Cryptoblots,3001187
136,Color: Gunmetal Gray,Cryptoblots,3001187
137,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001187
138,All Cryptoblots,Cryptoblots,3001188
139,Color: Process Yellow,Cryptoblots,3001188
140,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001188
141,All Cryptoblots,Cryptoblots,3001189
142,Color: Dark Brown,Cryptoblots,3001189
143,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001189
144,All Cryptoblots,Cryptoblots,3001190
145,Color: Palatinate Purple,Cryptoblots,3001190
146,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001190
147,All Cryptoblots,Cryptoblots,3001191
148,Color: Bleu de France,Cryptoblots,3001191
149,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001191
150,All Cryptoblots,Cryptoblots,3001192
151,Color: Palatinate Purple,Cryptoblots,3001192
152,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001192
153,All Cryptoblots,Cryptoblots,3001193
154,Color: Chestnut Brown,Cryptoblots,3001193
155,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001193
156,All Cryptoblots,Cryptoblots,3001194
157,Color: Moroccan Blue,Cryptoblots,3001194
158,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001194
159,All Cryptoblots,Cryptoblots,3001195
160,Color: Moroccan Blue,Cryptoblots,3001195
161,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001195
162,All Cryptoblots,Cryptoblots,3001196
163,Color: Mantis Green,Cryptoblots,3001196
164,Mystery Feature: Ternary Cryptoblot,Cryptoblots,3001196
165,All Cryptoblots,Cryptoblots,3001197
166,Color: Golden Yellow,Cryptoblots,3001197
167,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001197
168,All Cryptoblots,Cryptoblots,3001198
169,Color: Tyrian Purple,Cryptoblots,3001198
170,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001198
171,All Cryptoblots,Cryptoblots,3001199
172,Color: Orchid Purple,Cryptoblots,3001199
173,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001199
174,All Cryptoblots,Cryptoblots,3001200
175,Color: Golden Yellow,Cryptoblots,3001200
176,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001200
177,All Cryptoblots,Cryptoblots,3001201
178,Color: Tyrian Purple,Cryptoblots,3001201
179,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001201
180,All Cryptoblots,Cryptoblots,3001202
181,Color: Spanish Gray,Cryptoblots,3001202
182,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001202
183,All Cryptoblots,Cryptoblots,3001203
184,Color: Silver Gray,Cryptoblots,3001203
185,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001203
186,All Cryptoblots,Cryptoblots,3001204
187,Color: Spanish Red,Cryptoblots,3001204
188,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001204
189,All Cryptoblots,Cryptoblots,3001205
190,Color: Spanish Gray,Cryptoblots,3001205
191,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001205
192,All Cryptoblots,Cryptoblots,3001206
193,Color: Cream Yellow,Cryptoblots,3001206
194,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001206
195,All Cryptoblots,Cryptoblots,3001207
196,Color: Salmon Red,Cryptoblots,3001207
197,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001207
198,All Cryptoblots,Cryptoblots,3001208
199,Color: Palatinate Purple,Cryptoblots,3001208
200,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001208
201,All Cryptoblots,Cryptoblots,3001209
202,Color: Dark Brown,Cryptoblots,3001209
203,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001209
204,All Cryptoblots,Cryptoblots,3001210
205,Color: Chocolate Brown,Cryptoblots,3001210
206,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001210
207,All Cryptoblots,Cryptoblots,3001211
208,Color: Golden Yellow,Cryptoblots,3001211
209,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001211
210,All Cryptoblots,Cryptoblots,3001212
211,Color: Lust Red,Cryptoblots,3001212
212,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001212
213,All Cryptoblots,Cryptoblots,3001213
214,Color: Palatinate Purple,Cryptoblots,3001213
215,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001213
216,All Cryptoblots,Cryptoblots,3001214
217,Color: Canary Yellow,Cryptoblots,3001214
218,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001214
219,All Cryptoblots,Cryptoblots,3001215
220,Color: Marengo Gray,Cryptoblots,3001215
221,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001215
222,All Cryptoblots,Cryptoblots,3001216
223,Color: Lust Red,Cryptoblots,3001216
224,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001216
225,All Cryptoblots,Cryptoblots,3001217
226,Color: Mantis Green,Cryptoblots,3001217
227,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001217
228,All Cryptoblots,Cryptoblots,3001218
229,Color: Lust Red,Cryptoblots,3001218
230,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001218
231,All Cryptoblots,Cryptoblots,3001219
232,Color: Bleu de France,Cryptoblots,3001219
233,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001219
234,All Cryptoblots,Cryptoblots,3001220
235,Color: Argentinian Blue,Cryptoblots,3001220
236,Mystery Feature: Ternary Cryptoblot,Cryptoblots,3001220
237,All Cryptoblots,Cryptoblots,3001221
238,Color: Spanish Red,Cryptoblots,3001221
239,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001221
240,All Cryptoblots,Cryptoblots,3001222
241,Color: Chestnut Brown,Cryptoblots,3001222
242,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001222
243,All Cryptoblots,Cryptoblots,3001223
244,Color: Palatinate Purple,Cryptoblots,3001223
245,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001223
246,All Cryptoblots,Cryptoblots,3001224
247,Color: Emerald Green,Cryptoblots,3001224
248,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001224
249,All Cryptoblots,Cryptoblots,3001225
250,Color: Gunmetal Gray,Cryptoblots,3001225
251,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001225
252,All Cryptoblots,Cryptoblots,3001226
253,Color: Tyrian Purple,Cryptoblots,3001226
254,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001226
255,All Cryptoblots,Cryptoblots,3001227
256,Color: Moroccan Blue,Cryptoblots,3001227
257,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001227
258,All Cryptoblots,Cryptoblots,3001228
259,Color: Marengo Gray,Cryptoblots,3001228
260,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001228
261,All Cryptoblots,Cryptoblots,3001229
262,Color: Golden Yellow,Cryptoblots,3001229
263,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001229
264,All Cryptoblots,Cryptoblots,3001230
265,Color: Emerald Green,Cryptoblots,3001230
266,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001230
267,All Cryptoblots,Cryptoblots,3001231
268,Color: Tyrian Purple,Cryptoblots,3001231
269,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001231
270,All Cryptoblots,Cryptoblots,3001232
271,Color: Khaki Brown,Cryptoblots,3001232
272,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001232
273,All Cryptoblots,Cryptoblots,3001233
274,Color: Cardinal Red,Cryptoblots,3001233
275,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001233
276,All Cryptoblots,Cryptoblots,3001234
277,Color: Canary Yellow,Cryptoblots,3001234
278,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001234
279,All Cryptoblots,Cryptoblots,3001235
280,Color: Beaver Brown,Cryptoblots,3001235
281,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001235
282,All Cryptoblots,Cryptoblots,3001236
283,Color: Cream Yellow,Cryptoblots,3001236
284,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001236
285,All Cryptoblots,Cryptoblots,3001237
286,Color: Chestnut Brown,Cryptoblots,3001237
287,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001237
288,All Cryptoblots,Cryptoblots,3001238
289,Color: Hunyadi Yellow,Cryptoblots,3001238
290,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001238
291,All Cryptoblots,Cryptoblots,3001239
292,Color: Lust Red,Cryptoblots,3001239
293,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001239
294,All Cryptoblots,Cryptoblots,3001240
295,Color: Canary Yellow,Cryptoblots,3001240
296,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001240
297,All Cryptoblots,Cryptoblots,3001241
298,Color: Palatinate Purple,Cryptoblots,3001241
299,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001241
300,All Cryptoblots,Cryptoblots,3001242
301,Color: Process Yellow,Cryptoblots,3001242
302,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001242
303,All Cryptoblots,Cryptoblots,3001243
304,Color: Lust Red,Cryptoblots,3001243
305,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001243
306,All Cryptoblots,Cryptoblots,3001244
307,Color: Cardinal Red,Cryptoblots,3001244
308,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001244
309,All Cryptoblots,Cryptoblots,3001245
310,Color: Mantis Green,Cryptoblots,3001245
311,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001245
312,All Cryptoblots,Cryptoblots,3001246
313,Color: Argentinian Blue,Cryptoblots,3001246
314,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001246
315,All Cryptoblots,Cryptoblots,3001247
316,Color: Tea Green,Cryptoblots,3001247
317,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001247
318,All Cryptoblots,Cryptoblots,3001248
319,Color: Canary Yellow,Cryptoblots,3001248
320,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001248
321,All Cryptoblots,Cryptoblots,3001249
322,Color: Spanish Gray,Cryptoblots,3001249
323,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001249
324,All Cryptoblots,Cryptoblots,3001250
325,Color: Mantis Green,Cryptoblots,3001250
326,Mystery Feature: Ternary Cryptoblot,Cryptoblots,3001250
327,All Cryptoblots,Cryptoblots,3001251
328,Color: Marengo Gray,Cryptoblots,3001251
329,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001251
330,All Cryptoblots,Cryptoblots,3001252
331,Color: Emerald Green,Cryptoblots,3001252
332,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001252
333,All Cryptoblots,Cryptoblots,3001253
334,Color: Spanish Red,Cryptoblots,3001253
335,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001253
336,All Cryptoblots,Cryptoblots,3001254
337,Color: Silver Gray,Cryptoblots,3001254
338,Mystery Feature: Ternary Cryptoblot,Cryptoblots,3001254
339,All Cryptoblots,Cryptoblots,3001255
340,Color: Spanish Red,Cryptoblots,3001255
341,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001255
342,All Cryptoblots,Cryptoblots,3001256
343,Color: Savoy Blue,Cryptoblots,3001256
344,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001256
345,All Cryptoblots,Cryptoblots,3001257
346,Color: Tyrian Purple,Cryptoblots,3001257
347,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001257
348,All Cryptoblots,Cryptoblots,3001258
349,Color: Emerald Green,Cryptoblots,3001258
350,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001258
351,All Cryptoblots,Cryptoblots,3001259
352,Color: Chocolate Brown,Cryptoblots,3001259
353,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001259
354,All Cryptoblots,Cryptoblots,3001260
355,Color: Silver Gray,Cryptoblots,3001260
356,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001260
357,All Cryptoblots,Cryptoblots,3001261
358,Color: Cardinal Red,Cryptoblots,3001261
359,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001261
360,All Cryptoblots,Cryptoblots,3001262
361,Color: Salmon Red,Cryptoblots,3001262
362,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001262
363,All Cryptoblots,Cryptoblots,3001263
364,Color: Argentinian Blue,Cryptoblots,3001263
365,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001263
366,All Cryptoblots,Cryptoblots,3001264
367,Color: Moroccan Blue,Cryptoblots,3001264
368,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001264
369,All Cryptoblots,Cryptoblots,3001265
370,Color: Tyrian Purple,Cryptoblots,3001265
371,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001265
372,All Cryptoblots,Cryptoblots,3001266
373,Color: Lust Red,Cryptoblots,3001266
374,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001266
375,All Cryptoblots,Cryptoblots,3001267
376,Color: Spanish Gray,Cryptoblots,3001267
377,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001267
378,All Cryptoblots,Cryptoblots,3001268
379,Color: Cardinal Red,Cryptoblots,3001268
380,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001268
381,All Cryptoblots,Cryptoblots,3001269
382,Color: Chocolate Brown,Cryptoblots,3001269
383,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001269
384,All Cryptoblots,Cryptoblots,3001270
385,Color: Tyrian Purple,Cryptoblots,3001270
386,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001270
387,All Cryptoblots,Cryptoblots,3001271
388,Color: Cream Yellow,Cryptoblots,3001271
389,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001271
390,All Cryptoblots,Cryptoblots,3001272
391,Color: Lust Red,Cryptoblots,3001272
392,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001272
393,All Cryptoblots,Cryptoblots,3001273
394,Color: Shamrock Green,Cryptoblots,3001273
395,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001273
396,All Cryptoblots,Cryptoblots,3001274
397,Color: Forest Green,Cryptoblots,3001274
398,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001274
399,All Cryptoblots,Cryptoblots,3001275
400,Color: Hunyadi Yellow,Cryptoblots,3001275
401,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001275
402,All Cryptoblots,Cryptoblots,3001276
403,Color: Salmon Red,Cryptoblots,3001276
404,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001276
405,All Cryptoblots,Cryptoblots,3001277
406,Color: Dark Brown,Cryptoblots,3001277
407,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001277
408,All Cryptoblots,Cryptoblots,3001278
409,Color: Mantis Green,Cryptoblots,3001278
410,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001278
411,All Cryptoblots,Cryptoblots,3001279
412,Color: Lust Red,Cryptoblots,3001279
413,Mystery Feature: Ternary Cryptoblot,Cryptoblots,3001279
414,All Cryptoblots,Cryptoblots,3001280
415,Color: Golden Yellow,Cryptoblots,3001280
416,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001280
417,All Cryptoblots,Cryptoblots,3001281
418,Color: Spanish Gray,Cryptoblots,3001281
419,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001281
420,All Cryptoblots,Cryptoblots,3001282
421,Color: Spanish Red,Cryptoblots,3001282
422,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001282
423,All Cryptoblots,Cryptoblots,3001283
424,Color: Tyrian Purple,Cryptoblots,3001283
425,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001283
426,All Cryptoblots,Cryptoblots,3001284
427,Color: Mardis Gras Purple,Cryptoblots,3001284
428,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001284
429,All Cryptoblots,Cryptoblots,3001285
430,Color: Golden Yellow,Cryptoblots,3001285
431,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001285
432,All Cryptoblots,Cryptoblots,3001286
433,Color: Moroccan Blue,Cryptoblots,3001286
434,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001286
435,All Cryptoblots,Cryptoblots,3001287
436,Color: Lust Red,Cryptoblots,3001287
437,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001287
438,All Cryptoblots,Cryptoblots,3001288
439,Color: Spanish Red,Cryptoblots,3001288
440,Mystery Feature: Ternary Cryptoblot,Cryptoblots,3001288
441,All Cryptoblots,Cryptoblots,3001289
442,Color: Bleu de France,Cryptoblots,3001289
443,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001289
444,All Cryptoblots,Cryptoblots,3001290
445,Color: Tyrian Purple,Cryptoblots,3001290
446,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001290
447,All Cryptoblots,Cryptoblots,3001291
448,Color: Shamrock Green,Cryptoblots,3001291
449,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001291
450,All Cryptoblots,Cryptoblots,3001292
451,Color: Chocolate Brown,Cryptoblots,3001292
452,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001292
453,All Cryptoblots,Cryptoblots,3001293
454,Color: Bleu de France,Cryptoblots,3001293
455,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001293
456,All Cryptoblots,Cryptoblots,3001294
457,Color: Dark Brown,Cryptoblots,3001294
458,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001294
459,All Cryptoblots,Cryptoblots,3001295
460,Color: Canary Yellow,Cryptoblots,3001295
461,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001295
462,All Cryptoblots,Cryptoblots,3001296
463,Color: Palatinate Purple,Cryptoblots,3001296
464,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001296
465,All Cryptoblots,Cryptoblots,3001297
466,Color: Lust Red,Cryptoblots,3001297
467,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001297
468,All Cryptoblots,Cryptoblots,3001298
469,Color: Moroccan Blue,Cryptoblots,3001298
470,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001298
471,All Cryptoblots,Cryptoblots,3001299
472,Color: Chocolate Brown,Cryptoblots,3001299
473,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001299
474,All Cryptoblots,Cryptoblots,3001300
475,Color: Shamrock Green,Cryptoblots,3001300
476,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001300
477,All Cryptoblots,Cryptoblots,3001301
478,Color: Chestnut Brown,Cryptoblots,3001301
479,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001301
480,All Cryptoblots,Cryptoblots,3001302
481,Color: Emerald Green,Cryptoblots,3001302
482,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001302
483,All Cryptoblots,Cryptoblots,3001303
484,Color: Canary Yellow,Cryptoblots,3001303
485,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001303
486,All Cryptoblots,Cryptoblots,3001304
487,Color: Golden Yellow,Cryptoblots,3001304
488,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001304
489,All Cryptoblots,Cryptoblots,3001305
490,Color: Savoy Blue,Cryptoblots,3001305
491,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001305
492,All Cryptoblots,Cryptoblots,3001306
493,Color: Spanish Gray,Cryptoblots,3001306
494,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001306
495,All Cryptoblots,Cryptoblots,3001307
496,Color: Spanish Red,Cryptoblots,3001307
497,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001307
498,All Cryptoblots,Cryptoblots,3001308
499,Color: Emerald Green,Cryptoblots,3001308
500,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001308
501,All Cryptoblots,Cryptoblots,3001309
502,Color: Silver Gray,Cryptoblots,3001309
503,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001309
504,All Cryptoblots,Cryptoblots,3001310
505,Color: Argentinian Blue,Cryptoblots,3001310
506,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001310
507,All Cryptoblots,Cryptoblots,3001311
508,Color: Palatinate Purple,Cryptoblots,3001311
509,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001311
510,All Cryptoblots,Cryptoblots,3001312
511,Color: Canary Yellow,Cryptoblots,3001312
512,Mystery Feature: Binary Cryptoblot,Cryptoblots,3001312
513,All Cryptoblots,Cryptoblots,3001313
514,Color: Emerald Green,Cryptoblots,3001313
515,Mystery Feature: Unary Cryptoblot,Cryptoblots,3001313
516,All Cryptoblots,Cryptoblots,3001314
