,value,trait_type,collectionTokenId
181,chord: maj7,celestial cyclones,113000079
182,layers: 4,celestial cyclones,113000079
183,spiral: false,celestial cyclones,113000079
184,density: low,celestial cyclones,113000079
185,palette: cake,celestial cyclones,113000079
186,core size: huge,celestial cyclones,113000079
187,core type: sphere,celestial cyclones,113000079
188,wireframe: false,celestial cyclones,113000079
189,top ornament: false,celestial cyclones,113000079
190,rotating core: false,celestial cyclones,113000079
191,rotation speed: faster,celestial cyclones,113000079
192,bottom ornament: false,celestial cyclones,113000079
193,radius distortion: high,celestial cyclones,113000079
194,color distribution: random,celestial cyclones,113000079
195,All celestial cyclones,celestial cyclones,113000080
196,chord: 7,celestial cyclones,113000080
197,layers: 3,celestial cyclones,113000080
198,spiral: true,celestial cyclones,113000080
199,density: medium,celestial cyclones,113000080
200,palette: blood moon,celestial cyclones,113000080
201,core size: small,celestial cyclones,113000080
202,core type: sphere,celestial cyclones,113000080
203,wireframe: false,celestial cyclones,113000080
204,top ornament: false,celestial cyclones,113000080
205,rotating core: false,celestial cyclones,113000080
206,rotation speed: slow,celestial cyclones,113000080
207,bottom ornament: false,celestial cyclones,113000080
208,radius distortion: high,celestial cyclones,113000080
209,color distribution: asc,celestial cyclones,113000080
210,All celestial cyclones,celestial cyclones,113000081
211,chord: dim,celestial cyclones,113000081
212,layers: 2,celestial cyclones,113000081
213,spiral: false,celestial cyclones,113000081
214,density: low,celestial cyclones,113000081
215,palette: cake,celestial cyclones,113000081
216,core size: medium,celestial cyclones,113000081
217,core type: sphere,celestial cyclones,113000081
218,wireframe: false,celestial cyclones,113000081
219,top ornament: false,celestial cyclones,113000081
220,rotating core: true,celestial cyclones,113000081
221,rotation speed: slow,celestial cyclones,113000081
222,bottom ornament: true,celestial cyclones,113000081
223,radius distortion: medium,celestial cyclones,113000081
224,color distribution: random,celestial cyclones,113000081
225,All celestial cyclones,celestial cyclones,113000082
226,chord: 7,celestial cyclones,113000082
227,layers: 4,celestial cyclones,113000082
228,spiral: false,celestial cyclones,113000082
229,density: medium,celestial cyclones,113000082
230,palette: tactical tomato,celestial cyclones,113000082
231,core size: small,celestial cyclones,113000082
232,core type: sphere,celestial cyclones,113000082
233,wireframe: false,celestial cyclones,113000082
234,top ornament: false,celestial cyclones,113000082
235,rotating core: false,celestial cyclones,113000082
236,rotation speed: fast,celestial cyclones,113000082
237,bottom ornament: false,celestial cyclones,113000082
238,radius distortion: medium,celestial cyclones,113000082
239,color distribution: random,celestial cyclones,113000082
240,All celestial cyclones,celestial cyclones,113000083
241,chord: 7,celestial cyclones,113000083
242,layers: 1,celestial cyclones,113000083
243,spiral: true,celestial cyclones,113000083
244,density: medium,celestial cyclones,113000083
245,palette: forest,celestial cyclones,113000083
246,core size: small,celestial cyclones,113000083
247,core type: diamond,celestial cyclones,113000083
248,wireframe: false,celestial cyclones,113000083
249,top ornament: false,celestial cyclones,113000083
250,rotating core: false,celestial cyclones,113000083
251,rotation speed: fast,celestial cyclones,113000083
252,bottom ornament: false,celestial cyclones,113000083
253,radius distortion: low,celestial cyclones,113000083
254,color distribution: random,celestial cyclones,113000083
255,All celestial cyclones,celestial cyclones,113000084
256,chord: whole,celestial cyclones,113000084
257,layers: 4,celestial cyclones,113000084
258,spiral: false,celestial cyclones,113000084
259,density: low,celestial cyclones,113000084
260,palette: vaporwave,celestial cyclones,113000084
261,core size: small,celestial cyclones,113000084
262,core type: sphere,celestial cyclones,113000084
263,wireframe: false,celestial cyclones,113000084
264,top ornament: false,celestial cyclones,113000084
265,rotating core: false,celestial cyclones,113000084
266,rotation speed: faster,celestial cyclones,113000084
267,bottom ornament: false,celestial cyclones,113000084
268,radius distortion: low,celestial cyclones,113000084
269,color distribution: random,celestial cyclones,113000084
270,All celestial cyclones,celestial cyclones,113000085
271,chord: m7,celestial cyclones,113000085
272,layers: 4,celestial cyclones,113000085
273,spiral: false,celestial cyclones,113000085
274,density: medium,celestial cyclones,113000085
275,palette: vaporwave,celestial cyclones,113000085
276,core size: small,celestial cyclones,113000085
277,core type: diamond,celestial cyclones,113000085
278,wireframe: false,celestial cyclones,113000085
279,top ornament: false,celestial cyclones,113000085
280,rotating core: false,celestial cyclones,113000085
281,rotation speed: medium,celestial cyclones,113000085
282,bottom ornament: false,celestial cyclones,113000085
283,radius distortion: high,celestial cyclones,113000085
284,color distribution: random,celestial cyclones,113000085
285,All celestial cyclones,celestial cyclones,113000086
286,chord: 7,celestial cyclones,113000086
287,layers: 5,celestial cyclones,113000086
288,spiral: false,celestial cyclones,113000086
289,density: high,celestial cyclones,113000086
290,palette: tactical tomato,celestial cyclones,113000086
291,core size: medium,celestial cyclones,113000086
292,core type: sphere,celestial cyclones,113000086
293,wireframe: false,celestial cyclones,113000086
294,top ornament: true,celestial cyclones,113000086
295,rotating core: false,celestial cyclones,113000086
296,rotation speed: fast,celestial cyclones,113000086
297,bottom ornament: false,celestial cyclones,113000086
298,radius distortion: high,celestial cyclones,113000086
299,color distribution: random,celestial cyclones,113000086
300,All celestial cyclones,celestial cyclones,113000087
301,chord: 7,celestial cyclones,113000087
302,layers: 5,celestial cyclones,113000087
303,spiral: false,celestial cyclones,113000087
304,density: medium,celestial cyclones,113000087
305,palette: lava,celestial cyclones,113000087
306,core size: large,celestial cyclones,113000087
307,core type: sphere,celestial cyclones,113000087
308,wireframe: false,celestial cyclones,113000087
309,top ornament: true,celestial cyclones,113000087
310,rotating core: false,celestial cyclones,113000087
311,rotation speed: faster,celestial cyclones,113000087
312,bottom ornament: false,celestial cyclones,113000087
313,radius distortion: medium,celestial cyclones,113000087
314,color distribution: random,celestial cyclones,113000087
315,All celestial cyclones,celestial cyclones,113000088
316,chord: 7,celestial cyclones,113000088
317,layers: 5,celestial cyclones,113000088
318,spiral: false,celestial cyclones,113000088
319,density: medium,celestial cyclones,113000088
320,palette: reef,celestial cyclones,113000088
321,core size: large,celestial cyclones,113000088
322,core type: sphere,celestial cyclones,113000088
323,wireframe: false,celestial cyclones,113000088
324,top ornament: false,celestial cyclones,113000088
325,rotating core: false,celestial cyclones,113000088
326,rotation speed: slow,celestial cyclones,113000088
327,bottom ornament: false,celestial cyclones,113000088
328,radius distortion: medium,celestial cyclones,113000088
329,color distribution: random,celestial cyclones,113000088
330,All celestial cyclones,celestial cyclones,113000089
331,chord: 7,celestial cyclones,113000089
332,layers: 5,celestial cyclones,113000089
333,spiral: false,celestial cyclones,113000089
334,density: high,celestial cyclones,113000089
335,palette: reef,celestial cyclones,113000089
336,core size: medium,celestial cyclones,113000089
337,core type: sphere,celestial cyclones,113000089
338,wireframe: false,celestial cyclones,113000089
339,top ornament: true,celestial cyclones,113000089
340,rotating core: false,celestial cyclones,113000089
341,rotation speed: fast,celestial cyclones,113000089
342,bottom ornament: false,celestial cyclones,113000089
343,radius distortion: medium,celestial cyclones,113000089
344,color distribution: random,celestial cyclones,113000089
345,,,113000090
346,All celestial cyclones,celestial cyclones,113000091
347,chord: 7,celestial cyclones,113000091
348,layers: 4,celestial cyclones,113000091
349,spiral: false,celestial cyclones,113000091
350,density: high,celestial cyclones,113000091
351,palette: reef,celestial cyclones,113000091
352,core size: huge,celestial cyclones,113000091
353,core type: sphere,celestial cyclones,113000091
354,wireframe: false,celestial cyclones,113000091
355,top ornament: false,celestial cyclones,113000091
356,rotating core: false,celestial cyclones,113000091
357,rotation speed: faster,celestial cyclones,113000091
358,bottom ornament: false,celestial cyclones,113000091
359,radius distortion: high,celestial cyclones,113000091
360,color distribution: random,celestial cyclones,113000091
361,All celestial cyclones,celestial cyclones,113000092
362,chord: maj7,celestial cyclones,113000092
363,layers: 3,celestial cyclones,113000092
364,spiral: true,celestial cyclones,113000092
365,density: low,celestial cyclones,113000092
366,palette: tactical tomato,celestial cyclones,113000092
367,core size: huge,celestial cyclones,113000092
368,core type: sphere,celestial cyclones,113000092
369,wireframe: false,celestial cyclones,113000092
370,top ornament: true,celestial cyclones,113000092
371,rotating core: false,celestial cyclones,113000092
372,rotation speed: faster,celestial cyclones,113000092
373,bottom ornament: false,celestial cyclones,113000092
374,radius distortion: medium,celestial cyclones,113000092
375,color distribution: asc,celestial cyclones,113000092
376,All celestial cyclones,celestial cyclones,113000093
377,chord: maj7,celestial cyclones,113000093
378,layers: 3,celestial cyclones,113000093
379,spiral: false,celestial cyclones,113000093
380,density: high,celestial cyclones,113000093
381,palette: vaporwave,celestial cyclones,113000093
382,core size: huge,celestial cyclones,113000093
383,core type: sphere,celestial cyclones,113000093
384,wireframe: false,celestial cyclones,113000093
385,top ornament: true,celestial cyclones,113000093
386,rotating core: false,celestial cyclones,113000093
387,rotation speed: faster,celestial cyclones,113000093
388,bottom ornament: false,celestial cyclones,113000093
389,radius distortion: low,celestial cyclones,113000093
390,color distribution: random,celestial cyclones,113000093
391,All celestial cyclones,celestial cyclones,113000094
392,chord: 7,celestial cyclones,113000094
393,layers: 5,celestial cyclones,113000094
394,spiral: false,celestial cyclones,113000094
395,density: low,celestial cyclones,113000094
396,palette: reef,celestial cyclones,113000094
397,core size: huge,celestial cyclones,113000094
398,core type: sphere,celestial cyclones,113000094
399,wireframe: false,celestial cyclones,113000094
400,top ornament: false,celestial cyclones,113000094
401,rotating core: false,celestial cyclones,113000094
402,rotation speed: fast,celestial cyclones,113000094
403,bottom ornament: false,celestial cyclones,113000094
404,radius distortion: low,celestial cyclones,113000094
405,color distribution: random,celestial cyclones,113000094
406,All celestial cyclones,celestial cyclones,113000095
407,chord: whole,celestial cyclones,113000095
408,layers: 3,celestial cyclones,113000095
409,spiral: false,celestial cyclones,113000095
410,density: medium,celestial cyclones,113000095
411,palette: ochre,celestial cyclones,113000095
412,core size: medium,celestial cyclones,113000095
413,core type: sphere,celestial cyclones,113000095
414,wireframe: false,celestial cyclones,113000095
415,top ornament: false,celestial cyclones,113000095
416,rotating core: false,celestial cyclones,113000095
417,rotation speed: medium,celestial cyclones,113000095
418,bottom ornament: false,celestial cyclones,113000095
419,radius distortion: low,celestial cyclones,113000095
420,color distribution: random,celestial cyclones,113000095
421,All celestial cyclones,celestial cyclones,113000096
422,chord: add9,celestial cyclones,113000096
423,layers: 5,celestial cyclones,113000096
424,spiral: false,celestial cyclones,113000096
425,density: low,celestial cyclones,113000096
426,palette: reef,celestial cyclones,113000096
427,core size: small,celestial cyclones,113000096
428,core type: sphere,celestial cyclones,113000096
429,wireframe: false,celestial cyclones,113000096
430,top ornament: false,celestial cyclones,113000096
431,rotating core: false,celestial cyclones,113000096
432,rotation speed: slow,celestial cyclones,113000096
433,bottom ornament: false,celestial cyclones,113000096
434,radius distortion: medium,celestial cyclones,113000096
435,color distribution: random,celestial cyclones,113000096
436,All celestial cyclones,celestial cyclones,113000097
437,chord: whole,celestial cyclones,113000097
438,layers: 4,celestial cyclones,113000097
439,spiral: false,celestial cyclones,113000097
440,density: high,celestial cyclones,113000097
441,palette: reef,celestial cyclones,113000097
442,core size: huge,celestial cyclones,113000097
443,core type: sphere,celestial cyclones,113000097
444,wireframe: false,celestial cyclones,113000097
445,top ornament: true,celestial cyclones,113000097
446,rotating core: false,celestial cyclones,113000097
447,rotation speed: faster,celestial cyclones,113000097
448,bottom ornament: false,celestial cyclones,113000097
449,radius distortion: low,celestial cyclones,113000097
450,color distribution: random,celestial cyclones,113000097
451,All celestial cyclones,celestial cyclones,113000098
452,chord: maj7,celestial cyclones,113000098
453,layers: 5,celestial cyclones,113000098
454,spiral: false,celestial cyclones,113000098
455,density: low,celestial cyclones,113000098
456,palette: vaporwave,celestial cyclones,113000098
457,core size: small,celestial cyclones,113000098
458,core type: sphere,celestial cyclones,113000098
459,wireframe: false,celestial cyclones,113000098
460,top ornament: false,celestial cyclones,113000098
461,rotating core: false,celestial cyclones,113000098
462,rotation speed: medium,celestial cyclones,113000098
463,bottom ornament: false,celestial cyclones,113000098
464,radius distortion: low,celestial cyclones,113000098
465,color distribution: random,celestial cyclones,113000098
466,All celestial cyclones,celestial cyclones,113000099
467,chord: 7,celestial cyclones,113000099
468,layers: 3,celestial cyclones,113000099
469,spiral: true,celestial cyclones,113000099
470,density: low,celestial cyclones,113000099
471,palette: cake,celestial cyclones,113000099
472,core size: large,celestial cyclones,113000099
473,core type: sphere,celestial cyclones,113000099
474,wireframe: false,celestial cyclones,113000099
475,top ornament: false,celestial cyclones,113000099
476,rotating core: false,celestial cyclones,113000099
477,rotation speed: faster,celestial cyclones,113000099
478,bottom ornament: true,celestial cyclones,113000099
479,radius distortion: medium,celestial cyclones,113000099
480,color distribution: des,celestial cyclones,113000099
481,All celestial cyclones,celestial cyclones,113000100
482,chord: add9,celestial cyclones,113000100
483,layers: 5,celestial cyclones,113000100
484,spiral: false,celestial cyclones,113000100
485,density: high,celestial cyclones,113000100
486,palette: cake,celestial cyclones,113000100
487,core size: large,celestial cyclones,113000100
488,core type: sphere,celestial cyclones,113000100
489,wireframe: false,celestial cyclones,113000100
490,top ornament: true,celestial cyclones,113000100
491,rotating core: true,celestial cyclones,113000100
492,rotation speed: fast,celestial cyclones,113000100
493,bottom ornament: true,celestial cyclones,113000100
494,radius distortion: medium,celestial cyclones,113000100
495,color distribution: random,celestial cyclones,113000100
496,All celestial cyclones,celestial cyclones,113000101
497,chord: maj7,celestial cyclones,113000101
498,layers: 3,celestial cyclones,113000101
499,spiral: true,celestial cyclones,113000101
500,density: low,celestial cyclones,113000101
501,palette: vaporwave,celestial cyclones,113000101
502,core size: huge,celestial cyclones,113000101
503,core type: sphere,celestial cyclones,113000101
504,wireframe: false,celestial cyclones,113000101
505,top ornament: false,celestial cyclones,113000101
506,rotating core: false,celestial cyclones,113000101
507,rotation speed: slow,celestial cyclones,113000101
508,bottom ornament: false,celestial cyclones,113000101
509,radius distortion: high,celestial cyclones,113000101
510,color distribution: random,celestial cyclones,113000101
511,All celestial cyclones,celestial cyclones,113000103
512,chord: maj7,celestial cyclones,113000103
513,layers: 5,celestial cyclones,113000103
514,spiral: false,celestial cyclones,113000103
515,density: low,celestial cyclones,113000103
516,palette: olive oil,celestial cyclones,113000103
517,core size: medium,celestial cyclones,113000103
518,core type: sphere,celestial cyclones,113000103
519,wireframe: false,celestial cyclones,113000103
520,top ornament: true,celestial cyclones,113000103
521,rotating core: false,celestial cyclones,113000103
522,rotation speed: faster,celestial cyclones,113000103
523,bottom ornament: true,celestial cyclones,113000103
524,radius distortion: medium,celestial cyclones,113000103
525,color distribution: random,celestial cyclones,113000103
526,All celestial cyclones,celestial cyclones,113000104
527,chord: whole,celestial cyclones,113000104
528,layers: 3,celestial cyclones,113000104
529,spiral: false,celestial cyclones,113000104
530,density: high,celestial cyclones,113000104
531,palette: forest,celestial cyclones,113000104
532,core size: medium,celestial cyclones,113000104
533,core type: sphere,celestial cyclones,113000104
534,wireframe: false,celestial cyclones,113000104
535,top ornament: false,celestial cyclones,113000104
536,rotating core: false,celestial cyclones,113000104
537,rotation speed: medium,celestial cyclones,113000104
538,bottom ornament: false,celestial cyclones,113000104
539,radius distortion: high,celestial cyclones,113000104
540,color distribution: des,celestial cyclones,113000104
541,All celestial cyclones,celestial cyclones,113000105
542,chord: 7,celestial cyclones,113000105
543,layers: 3,celestial cyclones,113000105
544,spiral: false,celestial cyclones,113000105
545,density: high,celestial cyclones,113000105
546,palette: vaporwave,celestial cyclones,113000105
547,core size: small,celestial cyclones,113000105
548,core type: sphere,celestial cyclones,113000105
549,wireframe: false,celestial cyclones,113000105
550,top ornament: false,celestial cyclones,113000105
551,rotating core: true,celestial cyclones,113000105
552,rotation speed: slow,celestial cyclones,113000105
553,bottom ornament: false,celestial cyclones,113000105
554,radius distortion: medium,celestial cyclones,113000105
555,color distribution: random,celestial cyclones,113000105
556,All celestial cyclones,celestial cyclones,113000106
557,chord: dim,celestial cyclones,113000106
558,layers: 2,celestial cyclones,113000106
559,spiral: false,celestial cyclones,113000106
560,density: high,celestial cyclones,113000106
561,palette: ochre,celestial cyclones,113000106
562,core size: small,celestial cyclones,113000106
563,core type: sphere,celestial cyclones,113000106
564,wireframe: false,celestial cyclones,113000106
565,top ornament: false,celestial cyclones,113000106
566,rotating core: false,celestial cyclones,113000106
567,rotation speed: medium,celestial cyclones,113000106
568,bottom ornament: true,celestial cyclones,113000106
569,radius distortion: medium,celestial cyclones,113000106
570,color distribution: random,celestial cyclones,113000106
571,All celestial cyclones,celestial cyclones,113000107
572,chord: whole,celestial cyclones,113000107
573,layers: 3,celestial cyclones,113000107
574,spiral: false,celestial cyclones,113000107
575,density: medium,celestial cyclones,113000107
576,palette: cake,celestial cyclones,113000107
577,core size: large,celestial cyclones,113000107
578,core type: diamond,celestial cyclones,113000107
579,wireframe: false,celestial cyclones,113000107
580,top ornament: false,celestial cyclones,113000107
581,rotating core: true,celestial cyclones,113000107
582,rotation speed: slow,celestial cyclones,113000107
583,bottom ornament: false,celestial cyclones,113000107
584,radius distortion: low,celestial cyclones,113000107
585,color distribution: asc,celestial cyclones,113000107
586,All celestial cyclones,celestial cyclones,113000108
587,chord: m7,celestial cyclones,113000108
588,layers: 4,celestial cyclones,113000108
589,spiral: false,celestial cyclones,113000108
590,density: medium,celestial cyclones,113000108
591,palette: ochre,celestial cyclones,113000108
592,core size: large,celestial cyclones,113000108
593,core type: sphere,celestial cyclones,113000108
594,wireframe: false,celestial cyclones,113000108
595,top ornament: true,celestial cyclones,113000108
596,rotating core: false,celestial cyclones,113000108
597,rotation speed: slow,celestial cyclones,113000108
598,bottom ornament: false,celestial cyclones,113000108
599,radius distortion: medium,celestial cyclones,113000108
600,color distribution: asc,celestial cyclones,113000108
601,All celestial cyclones,celestial cyclones,113000109
602,chord: add9,celestial cyclones,113000109
603,layers: 3,celestial cyclones,113000109
604,spiral: false,celestial cyclones,113000109
605,density: medium,celestial cyclones,113000109
606,palette: vaporwave,celestial cyclones,113000109
607,core size: medium,celestial cyclones,113000109
608,core type: diamond,celestial cyclones,113000109
609,wireframe: false,celestial cyclones,113000109
610,top ornament: false,celestial cyclones,113000109
611,rotating core: false,celestial cyclones,113000109
612,rotation speed: medium,celestial cyclones,113000109
613,bottom ornament: false,celestial cyclones,113000109
614,radius distortion: low,celestial cyclones,113000109
615,color distribution: random,celestial cyclones,113000109
616,All celestial cyclones,celestial cyclones,113000110
617,chord: m7,celestial cyclones,113000110
618,layers: 2,celestial cyclones,113000110
619,spiral: false,celestial cyclones,113000110
620,density: high,celestial cyclones,113000110
621,palette: vaporwave,celestial cyclones,113000110
622,core size: large,celestial cyclones,113000110
623,core type: sphere,celestial cyclones,113000110
624,wireframe: false,celestial cyclones,113000110
625,top ornament: false,celestial cyclones,113000110
626,rotating core: false,celestial cyclones,113000110
627,rotation speed: faster,celestial cyclones,113000110
628,bottom ornament: false,celestial cyclones,113000110
629,radius distortion: high,celestial cyclones,113000110
630,color distribution: des,celestial cyclones,113000110
631,All celestial cyclones,celestial cyclones,113000111
632,chord: dim,celestial cyclones,113000111
633,layers: 4,celestial cyclones,113000111
634,spiral: false,celestial cyclones,113000111
635,density: low,celestial cyclones,113000111
636,palette: vaporwave,celestial cyclones,113000111
637,core size: huge,celestial cyclones,113000111
638,core type: sphere,celestial cyclones,113000111
639,wireframe: false,celestial cyclones,113000111
640,top ornament: false,celestial cyclones,113000111
641,rotating core: false,celestial cyclones,113000111
642,rotation speed: faster,celestial cyclones,113000111
643,bottom ornament: false,celestial cyclones,113000111
644,radius distortion: medium,celestial cyclones,113000111
645,color distribution: random,celestial cyclones,113000111
646,All celestial cyclones,celestial cyclones,113000112
647,chord: whole,celestial cyclones,113000112
648,layers: 3,celestial cyclones,113000112
649,spiral: false,celestial cyclones,113000112
650,density: medium,celestial cyclones,113000112
651,palette: tactical tomato,celestial cyclones,113000112
652,core size: large,celestial cyclones,113000112
653,core type: sphere,celestial cyclones,113000112
654,wireframe: false,celestial cyclones,113000112
655,top ornament: false,celestial cyclones,113000112
656,rotating core: false,celestial cyclones,113000112
657,rotation speed: fast,celestial cyclones,113000112
658,bottom ornament: true,celestial cyclones,113000112
659,radius distortion: medium,celestial cyclones,113000112
660,color distribution: asc,celestial cyclones,113000112
661,All celestial cyclones,celestial cyclones,113000113
662,chord: whole,celestial cyclones,113000113
