,value,trait_type,collectionTokenId
163,Punch: False,Para Bellum ,261000394
164,Layout: Polaroid,Para Bellum ,261000394
165,Rotate: False,Para Bellum ,261000394
166,Palette: Sienna,Para Bellum ,261000394
167,Stagger: False,Para Bellum ,261000394
168,Texture: False,Para Bellum ,261000394
169,Draw Mode: Split,Para Bellum ,261000394
170,Composition: Inverted Polaroid,Para Bellum ,261000394
171,All Para Bellum s,Para Bellum ,261000395
172,Punch: False,Para Bellum ,261000395
173,Layout: Polaroid,Para Bellum ,261000395
174,Rotate: False,Para Bellum ,261000395
175,Palette: Ochre Red,Para Bellum ,261000395
176,Stagger: True,Para Bellum ,261000395
177,Texture: True,Para Bellum ,261000395
178,Draw Mode: Grow,Para Bellum ,261000395
179,Composition: Polaroid,Para Bellum ,261000395
180,All Para Bellum s,Para Bellum ,261000396
181,Punch: False,Para Bellum ,261000396
182,Layout: Polaroid,Para Bellum ,261000396
183,Rotate: False,Para Bellum ,261000396
184,Palette: Violet Black Warm,Para Bellum ,261000396
185,Stagger: False,Para Bellum ,261000396
186,Texture: True,Para Bellum ,261000396
187,Draw Mode: Grow,Para Bellum ,261000396
188,Composition: Inverted Polaroid,Para Bellum ,261000396
189,All Para Bellum s,Para Bellum ,261000397
190,Punch: False,Para Bellum ,261000397
191,Layout: Big Word,Para Bellum ,261000397
192,Rotate: False,Para Bellum ,261000397
193,Palette: Nebula,Para Bellum ,261000397
194,Stagger: False,Para Bellum ,261000397
195,Texture: True,Para Bellum ,261000397
196,Draw Mode: Grow,Para Bellum ,261000397
197,Composition: Whole Canvas,Para Bellum ,261000397
198,All Para Bellum s,Para Bellum ,261000398
199,Punch: False,Para Bellum ,261000398
200,Layout: Overlap,Para Bellum ,261000398
201,Rotate: False,Para Bellum ,261000398
202,Palette: Red List,Para Bellum ,261000398
203,Stagger: False,Para Bellum ,261000398
204,Texture: True,Para Bellum ,261000398
205,Draw Mode: Grow,Para Bellum ,261000398
206,Composition: Whole Canvas,Para Bellum ,261000398
207,All Para Bellum s,Para Bellum ,261000399
208,Punch: False,Para Bellum ,261000399
209,Layout: Polaroid,Para Bellum ,261000399
210,Rotate: False,Para Bellum ,261000399
211,Palette: Jazz,Para Bellum ,261000399
212,Stagger: False,Para Bellum ,261000399
213,Texture: True,Para Bellum ,261000399
214,Draw Mode: Grow,Para Bellum ,261000399
215,Composition: Polaroid,Para Bellum ,261000399
216,All Para Bellum s,Para Bellum ,261000400
217,Punch: False,Para Bellum ,261000400
218,Layout: Wordlines,Para Bellum ,261000400
219,Rotate: False,Para Bellum ,261000400
220,Palette: Cold Blaze,Para Bellum ,261000400
221,Stagger: False,Para Bellum ,261000400
222,Texture: False,Para Bellum ,261000400
223,Draw Mode: Grow,Para Bellum ,261000400
224,Composition: Whole Canvas,Para Bellum ,261000400
225,All Para Bellum s,Para Bellum ,261000401
226,Punch: True,Para Bellum ,261000401
227,Layout: Overlap,Para Bellum ,261000401
228,Rotate: False,Para Bellum ,261000401
229,Palette: Yellow Cherry Orange,Para Bellum ,261000401
230,Stagger: False,Para Bellum ,261000401
231,Texture: True,Para Bellum ,261000401
232,Draw Mode: Split,Para Bellum ,261000401
233,Composition: Whole Canvas,Para Bellum ,261000401
234,All Para Bellum s,Para Bellum ,261000402
235,Punch: False,Para Bellum ,261000402
236,Layout: Polaroid,Para Bellum ,261000402
237,Rotate: False,Para Bellum ,261000402
238,Palette: Haze,Para Bellum ,261000402
239,Stagger: False,Para Bellum ,261000402
240,Texture: True,Para Bellum ,261000402
241,Draw Mode: Split,Para Bellum ,261000402
242,Composition: Inverted Polaroid,Para Bellum ,261000402
243,All Para Bellum s,Para Bellum ,261000403
244,Punch: False,Para Bellum ,261000403
245,Layout: Polaroid,Para Bellum ,261000403
246,Rotate: False,Para Bellum ,261000403
247,Palette: #22,Para Bellum ,261000403
248,Stagger: False,Para Bellum ,261000403
249,Texture: True,Para Bellum ,261000403
250,Draw Mode: Grow,Para Bellum ,261000403
251,Composition: Polaroid,Para Bellum ,261000403
252,All Para Bellum s,Para Bellum ,261000404
253,Punch: False,Para Bellum ,261000404
254,Layout: Wordlines,Para Bellum ,261000404
255,Rotate: False,Para Bellum ,261000404
256,Palette: Cold Blaze,Para Bellum ,261000404
257,Stagger: False,Para Bellum ,261000404
258,Texture: True,Para Bellum ,261000404
259,Draw Mode: Split,Para Bellum ,261000404
260,Composition: Whole Canvas,Para Bellum ,261000404
261,All Para Bellum s,Para Bellum ,261000405
262,Punch: False,Para Bellum ,261000405
263,Layout: Big Word,Para Bellum ,261000405
264,Rotate: False,Para Bellum ,261000405
265,Palette: Tangarine,Para Bellum ,261000405
266,Stagger: False,Para Bellum ,261000405
267,Texture: False,Para Bellum ,261000405
268,Draw Mode: Grow,Para Bellum ,261000405
269,Composition: Whole Canvas,Para Bellum ,261000405
270,All Para Bellum s,Para Bellum ,261000406
271,Punch: False,Para Bellum ,261000406
272,Layout: Single,Para Bellum ,261000406
273,Rotate: False,Para Bellum ,261000406
274,Palette: Dominopark,Para Bellum ,261000406
275,Stagger: False,Para Bellum ,261000406
276,Texture: True,Para Bellum ,261000406
277,Draw Mode: Grow,Para Bellum ,261000406
278,Composition: Whole Canvas,Para Bellum ,261000406
279,All Para Bellum s,Para Bellum ,261000407
280,Punch: False,Para Bellum ,261000407
281,Layout: Polaroid,Para Bellum ,261000407
282,Rotate: False,Para Bellum ,261000407
283,Palette: Cold Blaze,Para Bellum ,261000407
284,Stagger: False,Para Bellum ,261000407
285,Texture: True,Para Bellum ,261000407
286,Draw Mode: Split,Para Bellum ,261000407
287,Composition: Polaroid,Para Bellum ,261000407
288,All Para Bellum s,Para Bellum ,261000408
289,Punch: True,Para Bellum ,261000408
290,Layout: Overlap,Para Bellum ,261000408
291,Rotate: False,Para Bellum ,261000408
292,Palette: Elwood,Para Bellum ,261000408
293,Stagger: False,Para Bellum ,261000408
294,Texture: True,Para Bellum ,261000408
295,Draw Mode: Split,Para Bellum ,261000408
296,Composition: Whole Canvas,Para Bellum ,261000408
297,All Para Bellum s,Para Bellum ,261000409
298,Punch: False,Para Bellum ,261000409
299,Layout: Big Word,Para Bellum ,261000409
300,Rotate: False,Para Bellum ,261000409
301,Palette: Rick,Para Bellum ,261000409
302,Stagger: False,Para Bellum ,261000409
303,Texture: True,Para Bellum ,261000409
304,Draw Mode: Grow,Para Bellum ,261000409
305,Composition: Whole Canvas,Para Bellum ,261000409
306,All Para Bellum s,Para Bellum ,261000410
307,Punch: False,Para Bellum ,261000410
308,Layout: Single,Para Bellum ,261000410
309,Rotate: False,Para Bellum ,261000410
310,Palette: Cold Blaze,Para Bellum ,261000410
311,Stagger: False,Para Bellum ,261000410
312,Texture: False,Para Bellum ,261000410
313,Draw Mode: Grow,Para Bellum ,261000410
314,Composition: Whole Canvas,Para Bellum ,261000410
315,All Para Bellum s,Para Bellum ,261000411
316,Punch: True,Para Bellum ,261000411
317,Layout: Big Word,Para Bellum ,261000411
318,Rotate: False,Para Bellum ,261000411
319,Palette: U-6,Para Bellum ,261000411
320,Stagger: False,Para Bellum ,261000411
321,Texture: False,Para Bellum ,261000411
322,Draw Mode: Split,Para Bellum ,261000411
323,Composition: Whole Canvas,Para Bellum ,261000411
324,All Para Bellum s,Para Bellum ,261000412
325,Punch: True,Para Bellum ,261000412
326,Layout: Paragraph,Para Bellum ,261000412
327,Rotate: True,Para Bellum ,261000412
328,Palette: Avenue A,Para Bellum ,261000412
329,Stagger: False,Para Bellum ,261000412
330,Texture: True,Para Bellum ,261000412
331,Draw Mode: Split,Para Bellum ,261000412
332,Composition: Whole Canvas,Para Bellum ,261000412
333,All Para Bellum s,Para Bellum ,261000413
334,Punch: False,Para Bellum ,261000413
335,Layout: Single,Para Bellum ,261000413
336,Rotate: False,Para Bellum ,261000413
337,Palette: U-12,Para Bellum ,261000413
338,Stagger: False,Para Bellum ,261000413
339,Texture: False,Para Bellum ,261000413
340,Draw Mode: Grow,Para Bellum ,261000413
341,Composition: Whole Canvas,Para Bellum ,261000413
342,All Para Bellum s,Para Bellum ,261000414
343,Punch: False,Para Bellum ,261000414
344,Layout: Wordlines,Para Bellum ,261000414
345,Rotate: False,Para Bellum ,261000414
346,Palette: #22,Para Bellum ,261000414
347,Stagger: False,Para Bellum ,261000414
348,Texture: True,Para Bellum ,261000414
349,Draw Mode: Grow,Para Bellum ,261000414
350,Composition: Whole Canvas,Para Bellum ,261000414
351,All Para Bellum s,Para Bellum ,261000415
352,Punch: True,Para Bellum ,261000415
353,Layout: Big Word,Para Bellum ,261000415
354,Rotate: False,Para Bellum ,261000415
355,Palette: Jazz,Para Bellum ,261000415
356,Stagger: False,Para Bellum ,261000415
357,Texture: True,Para Bellum ,261000415
358,Draw Mode: Split,Para Bellum ,261000415
359,Composition: Whole Canvas,Para Bellum ,261000415
360,All Para Bellum s,Para Bellum ,261000416
361,Punch: False,Para Bellum ,261000416
362,Layout: Big Word,Para Bellum ,261000416
363,Rotate: False,Para Bellum ,261000416
364,Palette: Elwood,Para Bellum ,261000416
365,Stagger: False,Para Bellum ,261000416
366,Texture: True,Para Bellum ,261000416
367,Draw Mode: Grow,Para Bellum ,261000416
368,Composition: Whole Canvas,Para Bellum ,261000416
369,All Para Bellum s,Para Bellum ,261000417
370,Punch: True,Para Bellum ,261000417
371,Layout: Big Word,Para Bellum ,261000417
372,Rotate: False,Para Bellum ,261000417
373,Palette: Yellow Red Blue,Para Bellum ,261000417
374,Stagger: False,Para Bellum ,261000417
375,Texture: True,Para Bellum ,261000417
376,Draw Mode: Split,Para Bellum ,261000417
377,Composition: Whole Canvas,Para Bellum ,261000417
378,All Para Bellum s,Para Bellum ,261000418
379,Punch: False,Para Bellum ,261000418
380,Layout: Fadelines,Para Bellum ,261000418
381,Rotate: True,Para Bellum ,261000418
382,Palette: Sienna,Para Bellum ,261000418
383,Stagger: False,Para Bellum ,261000418
384,Texture: True,Para Bellum ,261000418
385,Draw Mode: Split,Para Bellum ,261000418
386,Composition: Whole Canvas,Para Bellum ,261000418
387,All Para Bellum s,Para Bellum ,261000419
388,Punch: False,Para Bellum ,261000419
389,Layout: Wordlines,Para Bellum ,261000419
390,Rotate: False,Para Bellum ,261000419
391,Palette: Mono,Para Bellum ,261000419
392,Stagger: False,Para Bellum ,261000419
393,Texture: False,Para Bellum ,261000419
394,Draw Mode: Split,Para Bellum ,261000419
395,Composition: Whole Canvas,Para Bellum ,261000419
396,All Para Bellum s,Para Bellum ,261000420
397,Punch: False,Para Bellum ,261000420
398,Layout: Big Word,Para Bellum ,261000420
399,Rotate: False,Para Bellum ,261000420
400,Palette: Elwood,Para Bellum ,261000420
401,Stagger: False,Para Bellum ,261000420
402,Texture: True,Para Bellum ,261000420
403,Draw Mode: Grow,Para Bellum ,261000420
404,Composition: Whole Canvas,Para Bellum ,261000420
405,,,261000421
406,All Para Bellum s,Para Bellum ,261000422
407,Punch: False,Para Bellum ,261000422
408,Layout: Single,Para Bellum ,261000422
409,Rotate: False,Para Bellum ,261000422
410,Palette: #22,Para Bellum ,261000422
411,Stagger: False,Para Bellum ,261000422
412,Texture: True,Para Bellum ,261000422
413,Draw Mode: Split,Para Bellum ,261000422
414,Composition: Whole Canvas,Para Bellum ,261000422
415,All Para Bellum s,Para Bellum ,261000423
416,Punch: False,Para Bellum ,261000423
417,Layout: Single,Para Bellum ,261000423
418,Rotate: False,Para Bellum ,261000423
419,Palette: Apples,Para Bellum ,261000423
420,Stagger: False,Para Bellum ,261000423
421,Texture: True,Para Bellum ,261000423
422,Draw Mode: Split,Para Bellum ,261000423
423,Composition: Whole Canvas,Para Bellum ,261000423
424,All Para Bellum s,Para Bellum ,261000424
425,Punch: True,Para Bellum ,261000424
426,Layout: Paragraph,Para Bellum ,261000424
427,Rotate: False,Para Bellum ,261000424
428,Palette: Cold Blaze,Para Bellum ,261000424
429,Stagger: False,Para Bellum ,261000424
430,Texture: True,Para Bellum ,261000424
431,Draw Mode: Split,Para Bellum ,261000424
432,Composition: Whole Canvas,Para Bellum ,261000424
433,All Para Bellum s,Para Bellum ,261000425
434,Punch: False,Para Bellum ,261000425
435,Layout: Polaroid,Para Bellum ,261000425
436,Rotate: False,Para Bellum ,261000425
437,Palette: Yellow Red Blue,Para Bellum ,261000425
438,Stagger: False,Para Bellum ,261000425
439,Texture: True,Para Bellum ,261000425
440,Draw Mode: Grow,Para Bellum ,261000425
441,Composition: Polaroid,Para Bellum ,261000425
442,All Para Bellum s,Para Bellum ,261000426
443,Punch: False,Para Bellum ,261000426
444,Layout: Fadelines,Para Bellum ,261000426
445,Rotate: True,Para Bellum ,261000426
446,Palette: Light Blue Movers,Para Bellum ,261000426
447,Stagger: False,Para Bellum ,261000426
448,Texture: True,Para Bellum ,261000426
449,Draw Mode: Split,Para Bellum ,261000426
450,Composition: Whole Canvas,Para Bellum ,261000426
451,All Para Bellum s,Para Bellum ,261000427
452,Punch: False,Para Bellum ,261000427
453,Layout: Wordlines,Para Bellum ,261000427
454,Rotate: False,Para Bellum ,261000427
455,Palette: U-12,Para Bellum ,261000427
456,Stagger: False,Para Bellum ,261000427
457,Texture: True,Para Bellum ,261000427
458,Draw Mode: Grow,Para Bellum ,261000427
459,Composition: Whole Canvas,Para Bellum ,261000427
460,All Para Bellum s,Para Bellum ,261000428
461,Punch: False,Para Bellum ,261000428
462,Layout: Paragraph,Para Bellum ,261000428
463,Rotate: True,Para Bellum ,261000428
464,Palette: U-6,Para Bellum ,261000428
465,Stagger: False,Para Bellum ,261000428
466,Texture: True,Para Bellum ,261000428
467,Draw Mode: Grow,Para Bellum ,261000428
468,Composition: Whole Canvas,Para Bellum ,261000428
469,All Para Bellum s,Para Bellum ,261000429
470,Punch: False,Para Bellum ,261000429
471,Layout: Single,Para Bellum ,261000429
472,Rotate: False,Para Bellum ,261000429
473,Palette: Mono,Para Bellum ,261000429
474,Stagger: False,Para Bellum ,261000429
475,Texture: False,Para Bellum ,261000429
476,Draw Mode: Split,Para Bellum ,261000429
477,Composition: Whole Canvas,Para Bellum ,261000429
478,All Para Bellum s,Para Bellum ,261000430
479,Punch: True,Para Bellum ,261000430
480,Layout: Overlap,Para Bellum ,261000430
481,Rotate: False,Para Bellum ,261000430
482,Palette: Boy and dog,Para Bellum ,261000430
483,Stagger: False,Para Bellum ,261000430
484,Texture: True,Para Bellum ,261000430
485,Draw Mode: Split,Para Bellum ,261000430
486,Composition: Whole Canvas,Para Bellum ,261000430
487,All Para Bellum s,Para Bellum ,261000431
488,Punch: False,Para Bellum ,261000431
489,Layout: Overlap,Para Bellum ,261000431
490,Rotate: False,Para Bellum ,261000431
491,Palette: Elwood,Para Bellum ,261000431
492,Stagger: False,Para Bellum ,261000431
493,Texture: False,Para Bellum ,261000431
494,Draw Mode: Grow,Para Bellum ,261000431
495,Composition: Whole Canvas,Para Bellum ,261000431
496,All Para Bellum s,Para Bellum ,261000432
497,Punch: True,Para Bellum ,261000432
498,Layout: Big Word,Para Bellum ,261000432
499,Rotate: False,Para Bellum ,261000432
500,Palette: Ochre Red,Para Bellum ,261000432
501,Stagger: False,Para Bellum ,261000432
502,Texture: False,Para Bellum ,261000432
503,Draw Mode: Split,Para Bellum ,261000432
504,Composition: Whole Canvas,Para Bellum ,261000432
505,All Para Bellum s,Para Bellum ,261000433
506,Punch: False,Para Bellum ,261000433
507,Layout: Overlap,Para Bellum ,261000433
508,Rotate: False,Para Bellum ,261000433
509,Palette: Dominopark,Para Bellum ,261000433
510,Stagger: False,Para Bellum ,261000433
511,Texture: True,Para Bellum ,261000433
512,Draw Mode: Grow,Para Bellum ,261000433
513,Composition: Whole Canvas,Para Bellum ,261000433
514,All Para Bellum s,Para Bellum ,261000434
515,Punch: True,Para Bellum ,261000434
516,Layout: Overlap,Para Bellum ,261000434
517,Rotate: False,Para Bellum ,261000434
518,Palette: Haze,Para Bellum ,261000434
519,Stagger: False,Para Bellum ,261000434
520,Texture: True,Para Bellum ,261000434
521,Draw Mode: Split,Para Bellum ,261000434
522,Composition: Whole Canvas,Para Bellum ,261000434
523,All Para Bellum s,Para Bellum ,261000435
524,Punch: False,Para Bellum ,261000435
525,Layout: Polaroid,Para Bellum ,261000435
526,Rotate: False,Para Bellum ,261000435
527,Palette: Blue Flames,Para Bellum ,261000435
528,Stagger: False,Para Bellum ,261000435
529,Texture: True,Para Bellum ,261000435
530,Draw Mode: Split,Para Bellum ,261000435
531,Composition: Polaroid,Para Bellum ,261000435
532,All Para Bellum s,Para Bellum ,261000436
533,Punch: False,Para Bellum ,261000436
534,Layout: Big Word,Para Bellum ,261000436
535,Rotate: False,Para Bellum ,261000436
536,Palette: Jazz,Para Bellum ,261000436
537,Stagger: False,Para Bellum ,261000436
538,Texture: True,Para Bellum ,261000436
539,Draw Mode: Grow,Para Bellum ,261000436
540,Composition: Whole Canvas,Para Bellum ,261000436
541,All Para Bellum s,Para Bellum ,261000437
542,Punch: False,Para Bellum ,261000437
543,Layout: Single,Para Bellum ,261000437
544,Rotate: False,Para Bellum ,261000437
545,Palette: Blue Flames,Para Bellum ,261000437
546,Stagger: False,Para Bellum ,261000437
547,Texture: False,Para Bellum ,261000437
548,Draw Mode: Split,Para Bellum ,261000437
549,Composition: Whole Canvas,Para Bellum ,261000437
550,All Para Bellum s,Para Bellum ,261000438
551,Punch: False,Para Bellum ,261000438
552,Layout: Big Word,Para Bellum ,261000438
553,Rotate: False,Para Bellum ,261000438
554,Palette: Reds,Para Bellum ,261000438
555,Stagger: False,Para Bellum ,261000438
556,Texture: True,Para Bellum ,261000438
557,Draw Mode: Split,Para Bellum ,261000438
558,Composition: Whole Canvas,Para Bellum ,261000438
559,All Para Bellum s,Para Bellum ,261000439
560,Punch: False,Para Bellum ,261000439
561,Layout: Fadelines,Para Bellum ,261000439
562,Rotate: True,Para Bellum ,261000439
563,Palette: Red White Brown,Para Bellum ,261000439
564,Stagger: True,Para Bellum ,261000439
565,Texture: True,Para Bellum ,261000439
566,Draw Mode: Split,Para Bellum ,261000439
567,Composition: Whole Canvas,Para Bellum ,261000439
568,All Para Bellum s,Para Bellum ,261000440
569,Punch: False,Para Bellum ,261000440
570,Layout: Single,Para Bellum ,261000440
571,Rotate: False,Para Bellum ,261000440
572,Palette: Ochre Red,Para Bellum ,261000440
573,Stagger: False,Para Bellum ,261000440
574,Texture: True,Para Bellum ,261000440
575,Draw Mode: Grow,Para Bellum ,261000440
576,Composition: Whole Canvas,Para Bellum ,261000440
577,,,261000441
578,All Para Bellum s,Para Bellum ,261000442
579,Punch: False,Para Bellum ,261000442
580,Layout: Big Word,Para Bellum ,261000442
581,Rotate: False,Para Bellum ,261000442
582,Palette: Tangarine,Para Bellum ,261000442
583,Stagger: False,Para Bellum ,261000442
584,Texture: True,Para Bellum ,261000442
585,Draw Mode: Grow,Para Bellum ,261000442
586,Composition: Whole Canvas,Para Bellum ,261000442
587,All Para Bellum s,Para Bellum ,261000443
588,Punch: False,Para Bellum ,261000443
589,Layout: Fadelines,Para Bellum ,261000443
590,Rotate: False,Para Bellum ,261000443
591,Palette: U-12,Para Bellum ,261000443
592,Stagger: True,Para Bellum ,261000443
593,Texture: True,Para Bellum ,261000443
594,Draw Mode: Split,Para Bellum ,261000443
595,Composition: Whole Canvas,Para Bellum ,261000443
596,All Para Bellum s,Para Bellum ,261000444
597,Punch: True,Para Bellum ,261000444
598,Layout: Big Word,Para Bellum ,261000444
599,Rotate: False,Para Bellum ,261000444
600,Palette: Light Blue Movers,Para Bellum ,261000444
601,Stagger: False,Para Bellum ,261000444
602,Texture: True,Para Bellum ,261000444
603,Draw Mode: Split,Para Bellum ,261000444
604,Composition: Whole Canvas,Para Bellum ,261000444
605,All Para Bellum s,Para Bellum ,261000445
606,Punch: False,Para Bellum ,261000445
607,Layout: Big Word,Para Bellum ,261000445
608,Rotate: False,Para Bellum ,261000445
609,Palette: China,Para Bellum ,261000445
610,Stagger: False,Para Bellum ,261000445
611,Texture: True,Para Bellum ,261000445
612,Draw Mode: Grow,Para Bellum ,261000445
613,Composition: Whole Canvas,Para Bellum ,261000445
614,All Para Bellum s,Para Bellum ,261000446
615,Punch: True,Para Bellum ,261000446
616,Layout: Overlap,Para Bellum ,261000446
617,Rotate: False,Para Bellum ,261000446
618,Palette: Yellow Cherry Orange,Para Bellum ,261000446
619,Stagger: False,Para Bellum ,261000446
620,Texture: True,Para Bellum ,261000446
