,hash,value,gasPrice,gas
0,0x055815a3523655a18f5e8aeace1f066fbd6f166a0bd872960fdbc950005fc59b,0.8,7.4120790951e-08,5.61715e-13
1,0x818315ac7a83592a71205a676190bef36eef407898e22ad71fe00659c4143db2,0.6,3.33e-07,5.45617e-13
2,0x9c5b5b16b744e2505728d82a7c81f27ca0c54176b28675fb494a5984d838676f,0.6,2e-07,5.61715e-13
3,0x822728ed5fdb7ce06aedb5a1102b12b2ec907f83c9b0ba5a1eaee7f4b7a711c8,0.6,1.86073184099e-07,5.45617e-13
4,0x42f670905beea302ca984da70da1fc9aefd2527892bdd9c9161b7a0d077d269e,0.6,1.8e-07,4.73509e-13
5,0x1c3b4b6a1d400d22cfbe7400f05f96aca4f13bc392ae9cf6f716c5ddedbdfc66,1.0,1.02e-07,3.11049e-13
6,0x25187d50fe22aa5805970054a7ff80d7ae057fd6aff9a5e4bd9e3c5da25f3d49,0.8,1.75073184099e-07,5.38813e-13
7,0xab526e59a8f44664d1229a217def47f82803ceebc7f2a2e10b94a3fb344715b0,0.0,7.2664127546e-08,2.069095e-12
8,0xbb51e92e26c8f20de5b6e8db59c4a58b12de72d0ade168d8a8acec826f4c989a,0.6,1.5e-07,5.45617e-13
9,0xe0818edad9962dbd586d25fab0fcb5ba2763c003c79358665122dbea192d406a,0.6,1.48392454832e-07,5.61715e-13
10,0xcc17defdccb2e3af5b560e201f38ba1e734c1fda2a65af7c06780403e0814131,0.6,1.48392454832e-07,5.83369e-13
11,0x385c4a537cdc673b11baba499a4a3dfa64189929f6d594642ad5f537cc4e0641,0.6,1.15073184099e-07,5.67067e-13
12,0x5ad97cb4f2a69701f3c7900a34342bbd82d4c33e24ad8a6b41660cf2855aedb9,0.6,1.04e-07,5.61715e-13
13,0x37b6dcc43e41b7fe770875859f8a957dd414711939f4d5e6ef5c1bef90f3381d,0.6,9e-08,5.83369e-13
14,0xf878cf8c4fe048b84dd98e71f9b2a0cc37422b2ec07af6b45214836dda5bb8b8,0.8,7.7073184099e-08,5.60263e-13
15,0xf887ad35b4ea3730b6b6916759f5f19e16703513ab19c56cd89c2ed5c38931b6,0.21,6.0897377787e-08,3.24609e-13
16,0xa8dbb395f48a2ead934763375dcd58d89f6934993e225fa41df6251bdd28ee69,0.6,7.7073184099e-08,5.61715e-13
17,0x73e7ca206701ace55c694581c39be78535e200278373b2644dd3eacdeadb9a78,0.03,4.3527909367e-08,3.20753e-13
18,0x10c6d8b953fd4cc90e8d97a11aca280894bf44e9a0e1396bafc5322285a50b4f,0.6,7.7073184099e-08,5.38813e-13
19,0xd7d53687b4cc8566fe9a3102138cc2f921efe558e45b30684492e4002dc688a8,0.7,8.4606747758e-08,2.99036e-13
20,0xba7ddce10e3382dbde043042719f10f178eecc1e393c214f226432adb7eb9919,0.275,8.5216368693e-08,3.33097e-13
21,0x4ca1f83a604e9da6e26571c7054067ac1c5d2b40fe04c54ed8fbd45e89ef8b53,0.0,1.06995946694e-07,5.71441e-13
22,0x9aecf0c5eb15d410a94846fd25a68f727e161ed10d25b9eec43862aa2f7b20b3,0.6,7.7073184099e-08,5.38813e-13
23,0xf923a2fe360e9c329fd1b108a9f348d178df23675168e90f1fbbde8daa127b7d,1.5,6.3746519856e-08,3.02722e-13
24,0xc1e57216f1c9b277f0e90837b0c097b1a165ec69c3a9e4dfdc8072105ef74d88,0.0,9.6996263618e-08,4.24602e-13
25,0x3351a22f1ee5128ee469ca2d0a3c40f80b5ba3e6898d51061edd35329f64022f,0.6,7.7073184099e-08,5.45617e-13
26,0x7114320f35c56988a16d2668f41d643f89778ddb8ab9552a64417e4c2fa3c8ef,0.6,8.6449799685e-08,5.60263e-13
27,0x847d1901dde83ee168af3d7799e55c44b011fea940c69df6326a76e609596ae6,0.6,4e-07,5.61715e-13
28,0x6013bf1eee8299d4dda517b72bd99999c20b2738021e6f4642b43d69b1d357ea,0.6,1.84449799685e-07,5.61715e-13
29,0xf3f42e1a67f9fe97fd2f2fc4b3acf31dbf3a16dd921d2065a63de2e7172d9a41,0.55,7.226601126e-08,3.02676e-13
30,0x4e3c0f265b6b1492ac3507046fc6a15f4fcb75deff6b090e326bc5ff2cf64f65,0.6,1.60724459344e-07,5.83369e-13
31,0xe96f89efe318f35cee46524f75a6afc03d4fb0d06e9dd538a31557ca1bb47861,0.79,9.4133795576e-08,3.24952e-13
32,0xbfed8f9c65a4d052bb3d369f3c27e5cd0ab38a1d94a3ae0738f7bce864685602,0.0,7.8254660603e-08,3.83452e-13
33,0x61007f6aaa65b0987f16b8f1c0c0bce47afd296340844f9aac048325b8646443,0.03,2.7484255299e-08,3.29189e-13
34,0x63fb2a344f29552f81d61c323b629c6604f08e98146fb22a0588a5184d852436,0.8,1.54779420355e-07,5.55954e-13
35,0x4d4d6244d8119d1e2672ae40c5260652303ec075c5cc55cc93215e74b50361bb,0.6,1.5e-07,5.61715e-13
36,0x1ff3f9f572513945f7f4cabf19bd57751095686ccbef40868e1872a6ddf51210,0.035,6.5984031982e-08,3.02379e-13
37,0x20dea3d777cd2fbd98be42a9def86a7f51b352a9b705083248dc4e130378f880,0.07,1.01555037223e-07,3.4686e-13
38,0xa4f9cb74d37bb59d944c90edb5ccde4b0b5b14a4b4602026b1e7292ed3fddb2c,0.6,1.3e-07,5.67067e-13
39,0x63ab2d61842179f801da3051bb14a03f335fe8bfeac27fcfff11e7f6cd9954db,0.95,1.00263378245e-07,3.2464e-13
40,0xb08259e5b545f7eeacabf2b6093589eb2e7e305e7ce145bb04054cb7d83193b2,1.1,7.4823889649e-08,2.80607e-13
41,0x69ee5404a5e458de9ee6baf987b85552481d1f242df27b13fd6a7375b32c82e2,0.65,1.07034915784e-07,3.02439e-13
42,0x3f7f48cdb885883c5c25b53461321c878e9e2e8e5e91a8c95a0b6b439bdafd7b,0.6,1.15651197806e-07,5.45617e-13
43,0xa4468fc654874a7aaf55e1bb25845c3b285142338c45b5cb18f2bd88cdbd7765,0.0,6.754086962e-08,8.6227e-14
44,0x9472071ffa6efbe17767b243922cec478926c45f84e08f68d309432ed186e4c1,0.6,1.14319270733e-07,5.38813e-13
45,0x9d2d04d2978e9a821636d03bf180f8588d020c868dc5239fad1d81f66b041c3a,0.6,1.11e-07,5.61715e-13
46,0x7e1d6e749c30b3e29e1d22fa3fd529d3919a46efcad4a3d1b952542cc7c8ecaa,0.7,7.4167485359e-08,3.0241e-13
47,0xef5160b0bbac10bef8868e8d9a73c12082064dd8c079f6bf4e62ecd771f6b166,0.6,1e-07,5.67067e-13
48,0x781ea5db1548799718f2985e9735cd3a6ea59421df8475920237c4c891353514,0.6,7.501480999e-08,3.2464e-13
49,0x64557a0ebe37f822d520e680afae560a8a048dc35a5c4715a42673404fe109cd,0.8,9.9847470443e-08,5.61715e-13
50,0xd6c13c9b54e6bc7453b494d5e5856f670e4e0ae4cb60deae0317b00d5db1e66b,0.6,9.6449799685e-08,5.60263e-13
51,0xf5d850904ee85c2f33afe309f65bf5b44ccfb34bb820287c092fc41694d52840,0.589,6.8193926896e-08,3.2502e-13
52,0x576f91e6c0a5fa534df44aa32facd60aefdd75e2b316d36380268c1f8cefe9dc,0.69,6.9046975904e-08,3.02379e-13
53,0xf9923e76f31f05572badff808cbdaca9c8874d9b589f63ca4e9dc858d200e8ac,0.6,9.1e-08,5.83369e-13
54,0x87c2450fd9b6a83d16675fc118843093d1f4a1805bfa8c6907f3bf30a11db979,0.6,9e-08,5.61715e-13
55,0x3af5f694487002a69b34570d5aa81b93f4ee5ab50c42b8e100ad7ef88f84986d,0.6,8.9449799685e-08,5.45617e-13
56,0x5e4ea989b1b81a5c1db66c7dc1beaa031893437d4292061d89311ef6ced65eb8,0.05,1.29e-07,3.02416e-13
57,0xb89504ae8b1b1eb51827a9a48d9492c5a71b1ff87b25a0c5506b25e115a97e01,0.8,8.6449799685e-08,5.83369e-13
58,0x27daaddf9c454db22c7ce26271653e0d664864b2f50870a696be9e77b25e69fb,0.6,8.6449799685e-08,3.74477e-13
59,0xb71ee4feaf48cc8eac0976f19896bf9ff2acc0e9efc01bc18ca3104cebe7bf55,0.6,8.6449799685e-08,5.45617e-13
60,0x3f724481a6a3b07c98496a49d738b903f9f998d0af546a868262ff417127d2d9,0.606,7.556908404e-08,3.02395e-13
61,0x9e3cab8256229bada758cbe71db87922c4a51417ca129563350e94a8ead3a4a2,0.6,8.2e-08,3.4687e-13
62,0xa4794303a7d53f3b3fe596fd83562f3b35d2bdecad8df1609c335af47c216b51,0.6,8.6449799685e-08,5.60263e-13
63,0x89b8419c6310c37bf3a783b6db3622a1399143a94f354159c1fb8c4799dd0f4b,0.745,6.3e-08,3.10799e-13
64,0x3cc94c020109b1db6a8b3d41a730cfb343a7a8542f8580260ef52cdbdcef14b6,0.6,8.6449799685e-08,5.61715e-13
65,0xb8c9b0b38271d91d878f28c32bc2070dda99d105a19dab49b21e14630a914f0e,0.6,8.6449799685e-08,5.61715e-13
66,0xc2219459f27e758ab02c28156b0ab06713190a08848305a57d65293265d33463,0.6,8.6449799685e-08,5.61715e-13
67,0x0368efd01bd459d0de7b5db215ebad780d8765dc916891897075335adbc283d5,0.599,6.881406487e-08,3.0241e-13
68,0x2ff5bf7970adb6ec893dafc06cbb072ecc1312b427ae2473f81756c7b0b7d5b3,0.21,1.06490875834e-07,3.02364e-13
69,0x79527170cbb9305e305bcc9d3a0603adadb7171def10633fabbb0ad04204cc93,0.6,8.6449799685e-08,5.45617e-13
70,0xad6ca27139b7c41b44a9322494735c385692ca26e777b5154358bbd4a51d1714,0.0,9.5e-08,1.44208e-13
71,0xaf86ec3c90d6ebf09abc041791a16fe8c3bbfdef407dfac74ab5969010f6a7b1,0.6,3.49937035838e-07,5.56513e-13
72,0x903524860171e35176af79ec145786d1ea4b9be995abc2e0d47817996e127cf1,0.65,9.1288189118e-08,3.10768e-13
73,0xd0209904a5fd861b9d595334efc24219e4d1bd199f6f6aaca9fdaea9839d62f9,0.6,1.71211695497e-07,5.61715e-13
74,0x973a7c45a24f5efb69c25ee5f22b04b905063be2c501cdbf9108fc4427921f12,1.2,1.4e-07,5.61715e-13
75,0xc6e4bf75cc15b4c4f30cf48bbfb9620bf26b3a1d4d717c74a0bc90c94d7805b8,0.12,5.5497329106e-08,2.77029e-13
