,hash,value,gasPrice,gas
0,0x6aec25d4080d851346b8641531d943849b4522b69ecfbfc972180fcbc42b61ae,6.0,5e-07,5.95737e-13
1,0xdd258aedfd7f6c0d079fd9cf41a16185c15a50f50d281afa3acd06c0be0e316a,6.1,9.9e-08,2.88902e-13
2,0x7c8d5d5058c50dc53b7865d064a47c766fbbcbba918035321b6988556a572209,20.9,6.5e-08,2.88637e-13
3,0xa5ea405c8b17b24cc66d5d20ce3d58e6532434491cda408280a8f36200b3a6e2,8.2,5.4091021061e-08,2.88918e-13
4,0xe2c919325a485ddadb391c92a1545425b3afab8dda95c9481894a804c87b6dbc,9.5,1.39188379687e-07,2.88574e-13
5,0x5ac75f1ddc5fe2a06e5fc2fe489210168b1e1c24106301ba04e43f125ac114c7,6.3,2.4796477762e-08,3.20838e-13
6,0x5aeab7d63d74ac528c71552c92d2647791ae7cdba184f7f88e3172b26e859bf8,0.0,1.9582173758e-08,3.69915e-13
7,0x17a93db1c1e8baf3eada281a74194f662f593d81ccb638dc1f22c3fb71ffbbe2,0.0,2.4299681265e-08,1.20427e-13
8,0x4ab18f3102e0921f211035ecc01662d29e2e22f594aeea659789d4e38f49aa24,6.0,5e-07,5.95737e-13
9,0x0c8c5ec201bfc78acb6f79ac0c4dcd3382d61b61cd2125986c6f14fc045ceed4,12.0,6.3760358543e-08,3.33034e-13
10,0xfc2311deca99fdde299b45c41f27d37e6ae6b75c4d59023438066810ac82e949,11.0,6.368074933e-08,3.24661e-13
11,0x4ad2f4f4f8b6ea891a8d267e8899dd4065a0018a7a1de75257a4f82cb356b397,6.0,5e-07,6.17391e-13
12,0x8a4b7c355ddf103164b2d15d5c7496d3a5aef486a68edaae9639ee85559b50a0,7.4,1.38498242445e-07,3.29738e-13
13,0x2a2f1b04b8a3146a905dd0bfea345debfdc45b90582e5db3057d4bc1b82df0d9,9.25,7.5000001459e-08,3.29738e-13
14,0xedb4d9cff1bb6cc11fee40f54095922b6d0d2ca9b4f6e5a9c738bf88d742f881,0.0,7.1000001459e-08,1.03327e-13
15,0x156ccecd7ce5e64e23593dd7d0755e772e6d53c32ccc91c290a1e50a2d9b8b2e,6.0,5e-07,6.17391e-13
16,0x989931064d6f4921fec6421d0f5b51796f1a4f859bf97d3e8b568141629c3aaf,7.25,1.41523276789e-07,3.11148e-13
17,0x8746e2f321a5df05835b4c39fb644449beb588cd162a9e860dbcbb56899e09fa,8.0,3.041353577e-07,3.02447e-13
18,0x24cd13f0e8584d47e60caa18c7e2fd63bd5af88dc7928a3f82b17eafd2c7ea5c,11.75,6.7964798386e-08,3.33019e-13
19,0xf6b75296dbf5d743c485f2b6f9e17e286ed2766973772b920c688d1a85865178,7.5,1.20744502803e-07,3.1082e-13
20,0x7aca3eb38b06509c4c39a5515232cdbcddb625457002769e7c108369b68ebdea,6.0,5e-07,6.17391e-13
21,0x77b96630bacd963daabb51e41079e919805ad2480fc6426813190dfe348e5a94,7.4,8.9525976454e-08,3.07712e-13
22,0xaece4bf6e5fdabb7142d8e27bb8d1b7f0fe8b4a46a4b1501991d2882706d6eac,10.795822671961654,6.4896454186e-08,3.207e-13
23,0xd322071e6c7e98d871c8942df38f51687f683746738786632bfa51846cda6a62,0.0,5.1778283407e-08,8.6227e-14
24,0x64924e98d852046a702c2ad6766e565da4cf14b3620c33decb7357f079f104e6,0.0,9.1819882668e-08,1.03327e-13
25,0x335564b8ec6a3cca23d9f1f92f65ef20e7e4c43b3b718ccb8141f08bfa71cbdd,6.0,5e-07,5.94285e-13
26,0x1010fc2afd992e4e1da8d85e256e9685a597e9fa58a17bdbb82c8d7b3ad5acad,8.49,1.1279057176e-07,2.85751e-13
27,0xa2ab0c48f0c795b407024d495e726c95af576dd6d3363adbfdb0da3a9ed1a347,6.0,5e-07,5.79639e-13
28,0x0ae8c9c50a8d66192909540d652d88edf40f5ad243eb8d336eb200daf8205918,6.79,9.3543726876e-08,2.88606e-13
29,0x49e8418346dd7c13a16f0139b344df33d363c0dc86ea103d3f64bd4f882635ec,11.99,6.3045042233e-08,2.88918e-13
30,0xd577c1ace6c104676df27ff53f2ae6cf3fbcc886696b6cf3cabd5beea0058dfb,14.6969,6.415902893e-08,3.33047e-13
31,0x88c2596edfd0a2b1ad3d0c3faa413cc4e2461a93070d8f62d99d421e451a3e5b,10.2,5.2117934644e-08,3.10804e-13
32,0xec26a9076048d26b532f75635a1e56c385272c5ccb998db3c0d7eee15d2d7d24,6.0,5e-07,6.17391e-13
33,0xf368fc1009b353ce9b8294584676f89f7f21f38da9663a4ac70059b6ff390616,6.8,1.13155922735e-07,3.11116e-13
34,0x931e29f63b5196ea3ea2613126f042b96fdd3d05697a2fe1d2143b2e87ac1979,0.0,1.0481438332e-07,1.20415e-13
35,0xed4bbee05f494acb21bba0e070fdf4eb54654a887e899aae5d08e98294758a99,0.0,7.9653723974e-08,1.03315e-13
36,0x466736728975145435bdfbd01d1a07e629812cec6d3bf925d9421040f0bd2f4d,0.0,7.8184323215e-08,3.40292e-13
37,0xdb60a00d3afa2fde8d5ee0283f19cb3aa1e9a12f612ae5567233690a9b50b3d3,0.0,9.9313545423e-08,2.07221e-13
38,0xa3ff8839e0b1bf402b1cc703c84b927e1d611e08102ec5d309e330b3e9509c3d,6.0,5e-07,5.79639e-13
39,0xd1f3ba3edad9f3374cc03a9134109332e0844f47d3e80cb179bb2e40a350bebe,12.99,1.31235944597e-07,3.02774e-13
40,0xef8ac6dc25780e8305427ad7f28e9ae72be5d89c0ef6861a8f85ce03fd1c4991,50.0,7.8798263289e-08,3.02509e-13
41,0x2ec1d37377f9a9f5f122592c7647dda0f5cb9d7c329762ea2ce5c7a246c67c65,6.0,5e-07,5.79639e-13
42,0xc7da9400b5c9e4bc64e5b270c095a819a22c4307ac1b34742b40890c94dd266d,0.0,4.29704173e-08,9.6898e-14
43,0x312493323d86d0f79b91221da3d360e5d6af2122842d183f0d1657eb4ab9c6d5,6.0,5e-07,5.94285e-13
44,0xe7a965120dc1a3781f9fba791281b7edddca156ab884434bfe11cf8c5a33bf11,8.88,5.8934643344e-08,3.24708e-13
45,0xc518576888e832e63e8c6bf08d8e5f0213abfe8964e9e09416112cfc5c361b68,6.0,5e-07,5e-13
46,0xcd465da9841abd12461e9f2ff5bce3a93118b0f2da68b3c24c765dc38f89ce58,9.99,8.0800411707e-08,3.2966e-13
47,0xf0bb8a6cf7466ea6ec7785fb84febc6b3354cc6a92f71554c4776da4a396b1c9,0.0,7.0279251002e-08,1.03315e-13
48,0xfc596e0859562e6fe87e51bcaf9c82291e51be1349273a2b0048f341a73f5488,6.0,5e-07,5e-13
49,0x12bdd20eabd237316fad7cf25093e4c253bba8d929e79bf61596df3642d6e853,15.0,5.8975041403e-08,2.88871e-13
50,0x7f5313b35aaac038f72643b56a05da88354545dd237d2d9d67417ec2e0b1a6b6,0.0,1.07355475727e-07,6.8434e-13
51,0xa1756ec9e80293ca55cf1928f2c51a8784d1c31f041e983e7a3b434b599fea4a,0.0,1.03436504591e-07,3.39097e-13
52,0x27a92f7c12e83c505ad30fb2e3aea0e2c07b297e1c80d26f113029a497a63872,0.0,9.540533105e-08,6.58747e-13
53,0xcc86a6cb1121b87f56467636a37ef5ffb0bfa95a992707c511a35030198d7bdb,0.0,1.76622821192e-07,3.39097e-13
54,0xe4d5d1a288d2460a94d1b1d4321eea191abc5b653639c1b7dffd031e81599cab,6.0,5e-07,5.94285e-13
55,0xea09ddc5823a325bec944f884a0d1d3aa746fbd56aa82073b83c54a4d9f912bb,7.4,2.079e-07,3.1082e-13
56,0x8dab1e4f46ae2da094876fde523a79d794846138d7316f530eef1cba227d24b0,0.0,7.59e-08,1.20427e-13
57,0xad67694f4a9bb62b43ec78cd910d961b46bf9d5c3a6d9bb867b35e902c4a9c4a,6.0,5e-07,5e-13
58,0x0c455669ec85323c81bfd94785f3a5934cd3b78cf0aa82947be72ab4a7434a38,0.0,7.6618709261e-08,1.03327e-13
59,0x958e5c56327102d14b22b46d88399060c4781f9195192e03f4fd871437345625,23.69,5.0710065156e-08,3.02509e-13
60,0xd195fcd4e0517d65a6a02b0d706466b48af14220838949833319ea2704f12fc2,6.75,9.7742889833e-08,2.63747e-13
61,0x2187593e2c0171baf70c96523242e26bdf1c93e1b5c6b08fb39c1cfc14d279a6,6.0,5e-07,6e-13
62,0x5c9204399d3c3bfb75f01b7abf4c008bd9fdbab5cb97f686e1bd0cfe61d33cb4,9.98,1.06e-07,2.88871e-13
63,0xcf21d54bed33105272d656687e295e2507761bac05319b891ac4720453ea68e5,6.5,6.7218278743e-08,3.02478e-13
64,0x8feaa5c0be1764f34f76f4a2e62a0d93ea9f2b86cb0ecb786a477c903473f767,0.0,6.7846907942e-08,8.6215e-14
65,0x765efe98b8a8b1bd2c6b1c60abfaac80da6ddbe6ecf9d214f6e79844e5cbf668,6.0,5e-07,5.72835e-13
66,0x48c3e300f5e3678ae54a74e903e1d1331ce87128fc0d7b03ee5e9b99eabc071e,9.5,1.11511986383e-07,2.88606e-13
67,0xb623302620d568740fbf428e2a6137d616c5cbfa36af31114b1c409771b3efe2,0.0,1.53632671892e-07,3.1623e-13
68,0xf1ab2be60b0d40948eb79a327b0e5998505b2208ee4dee1589d9b54d6b8bd4e1,0.0,1.10118540185e-07,6.32995e-13
69,0x11267eea6697d7bd5d52e81c24f40e7bf10f98240f2e6ec6b5fa21c9833330a9,0.0,3.66254562629e-07,3.39097e-13
70,0xbb376bed845a9ac39581641715515639705761a34ffbcd8d26ee7ba912ba3815,0.0,1.3830555303e-07,5.1165e-14
71,0x0409909b5fb5d782af928810c75d94dd9eb96d852535110d7b278e70515e201f,11.11,6.5603452795e-08,3.02728e-13
72,0x33cada0fe13fa17bec84b3075d92a9a86ada822a4035d40d07dfc0192fdcaf1e,6.0,5e-07,6.17391e-13
73,0xbf090b72884d7688f1e63d87bd2defca3a194b4f4214cf901922881d0e2f38de,5.869,1.22673241707e-07,3.29738e-13
74,0xe956d980b7e4f0e315f44e1b3941b0613a9e67154795f9c6557d951d6846f931,23.99,6.8904441316e-08,3.05667e-13
75,0x1177dfb3bebac03ff105e1c5fc0b03abd2635d2b3f79d0c7b4856537fcb07e3f,21.99,1e-07,3.02462e-13
