,hash,value,gasPrice,gas
0,0xcf51ea3f04a4e866afacd9e2be5f79c0c04b92665d154fbf5e85f650df31706a,0.25,7.8572835963e-08,5.24952e-13
1,0xba3e5c1c79ea4b6443bd4e3f0d84cc5f994be40b4e4d3a4870a49028c3e737d6,0.25,8.2626352557e-08,5.4105e-13
2,0x7cb54a22d8c058bc4786a81ff037865d32bb80990adf4119074526357ca83bf5,0.25,1.11483919792e-07,5.62704e-13
3,0x2b96990056104e9daff4599c6f7c5ecbfa21bd734a7be3e083ff58d5e4e2cd48,0.25,9.9925073176e-08,5.62704e-13
4,0x53a02fcc0c984f357b5acfe37a2a4d0c54a282d697088ad3a06fb00385f38ca7,0.25,1.11483919792e-07,5.46402e-13
5,0x5afb7df9dd1142cbd7a2bca91b665d309849406dc5629212c95bf47a06115e91,0.079,1.14500075593e-07,3.29379e-13
6,0x57fa20d8902d9e03ceb3c716dcfe7de59accd0b686b6d8f1e6aff1722260a6a6,0.25,1.2842704303e-07,5.24952e-13
7,0x605010f696a42365a413f387fb2acd605127fd09273722b41109e0360887ee6e,0.25,1.18281466618e-07,5.62704e-13
8,0x330deb2c31cea17e27e4d324e3a4a950aae2bae63292f51b09334f4ecac7ee2a,0.25,1.02293686328e-07,5.46402e-13
9,0xd5415783176a6f4df61f236d6bdc0d8fdb4c93e0c6b3ada81d5b6dbacf019ec2,0.25,9.7956522136e-08,5.4105e-13
10,0x6891d1012a2c05782bc86c394eae906dca6079a011f6615fc1a35f102363baec,0.25,8.5710242093e-08,5.24952e-13
11,0x94a41466a7861113d953794e8983ee3b13672ce75e66991a83f8acb7a9f46d3e,0.25,8.7123890613e-08,5.18148e-13
12,0x739c4f91fcbf784c7141090730ce482650dabd2d6c206d33c52e19bc046dcf64,0.25,8.2512970778e-08,5.4105e-13
13,0x3cf6378de20cf277eb778ea0444e8e18464cedded2a812e3fa5818ce3642bac9,0.25,7.0870317802e-08,5.4105e-13
14,0x3ff47ad057953f63f889000eba2beae031707c884a234d16fa5e74812f6fe429,0.25,6.7202207837e-08,5.4105e-13
15,0x83374cb50c48c600c3f994f3718461adf306afe8063118c6133cec72bfe3e82c,0.25,6.260676346e-08,5.18148e-13
16,0x12201d13cb53046a4dec8cd55fa4bc1f516b6fdaa3564c644c862135a3765c89,0.25,6.9747019021e-08,5.39598e-13
17,0x9f2ed091181ee9f27a73271e18b045dc2cef4e0e31f0accb030f75277f196d98,0.0,6.3708055541e-08,1.03327e-13
18,0x2d16346d03e2fd32d910a2be3d4dabbcc9f679c5fb092f042ee65fc1de458765,0.25,6.6036109082e-08,5.18148e-13
19,0x20b81836752424bc442118ea01ebd6d7929234011fbe0a9a682e210f2f12357e,0.25,6.0423499476e-08,5.18148e-13
20,0x97fb6f81264acd671cd4340f10807092dc980a33a7a2384bb4bd18f2e53187b4,0.25,9.9e-08,5.4105e-13
21,0x6ff9288efa640d726e098d800a3f356219f17491bd14cbc4bbf0a9da58f2d85b,0.25,9.5e-08,5.24952e-13
22,0xae5fc672932ddd6d8cb420232fcb6b498f655b9516bc9bd6ec735da9aea314c4,0.25,8.3222893274e-08,5.18148e-13
