,hash,value,gasPrice,gas
0,0x27f10e41eb8b98f9a8c07145f7fc624d8268b636872a5daff1088868bb3ca850,6.0,9.8485099423e-08,6.17391e-13
1,0x8f09b87579ff9776ab2478f388fd28097ff96472d1c2313e5a02f9204ac2a8bb,13.738,3.4648424778e-08,3.008449e-12
2,0xfaf25fae4fd8a650782395eaddfe042755844bb9f55efbfadbdf0e85679b3187,0.0,4.6685469809e-08,9.6898e-14
3,0x424c698ca0f241cd618145e0a63837fa733e8339bf9c0cbbefb577fb23d7b0f1,6.0,9.8485099423e-08,6.17391e-13
4,0x9390f1615d763e8845dd70b202383a44cdfd355d7f6c693ab624758e3199a676,6.0,8.2955132874e-08,5.94285e-13
5,0x49e534439195a24843b7fbcc0608c93106e594713c0f03badeb907ae9c20dba0,3.8,8.1187552627e-08,3.10737e-13
6,0x2d35c432982883b53332aba906c096c9faaaa7357d92a6c71f33edd3cb44c78c,0.0,3.8639831703e-08,9.6886e-14
7,0x65166fbd1fa35d440587c97847bcff8438d99af1594a787e60b7588524714023,6.0,7.4981854419e-08,5.95737e-13
8,0xbf46133f4a3ab591a97f8c261bb64decd376442097caef2ef7c36cdf8b3a14b7,0.0,6.5521142834e-08,3.73761e-13
9,0x5f11509be1a135c7e4ac49a1bcffff06ce6f57e5085bd38a6c16cb5a4cfde2ee,0.0,7.6733588734e-08,1.13998e-13
10,0x76b9e284941bd0c5df128b86a9ac67b0110cef4b672715b9d4d607ab7b0db41e,1.25,1.8576658755e-07,3.02447e-13
11,0xf5e2d0ab2fff6ad60df835d61536a91213a43bc1792ec86206bb08e47c1441e4,6.0,7.4981854419e-08,5.95737e-13
12,0xb8620e1dc4f534c290494252b349d09c9d5271cbabc72f6d226ede13828b0169,0.0,1.43812492504e-07,9.6898e-14
13,0x769bf84f21e0f1dd8729f422ccd049c55b6182b34c5f4703930e5b2ab93fe36c,0.0,6.8900816393e-08,3.29332e-13
14,0xd312fba8e7710bbcb48c21e66e320b8df7ea84849c49b7eb29f5b2443327692f,1.29,5.0453952911e-08,3.02447e-13
15,0xdda1e186777f363010b45aed2e85214c79dfc3f5b777ad0f68712825add91bd4,6.0,7.2411878804e-08,6.17391e-13
16,0x6a66280f11570569a7e985a572b37b5e5a553907515f2bfc2ec2af0d6c8591f9,6.0,7.2411878804e-08,8.94285e-13
17,0xcd13950f45e50f754216b64058e966f6d1e4fb3fff8a12e5fa4d36ca2c070635,6.99,6.6621057631e-08,3.10768e-13
18,0xe56b64b21c85f9f020af93d1bfe7f59e0e629b49dbd4ed0bfd5eb4940f538a87,6.0,7.2411878804e-08,5.94285e-13
19,0xbb4d4a3eeeb417845302b787ef59d7c39fdb1499df40aaeec6de23c96829136b,0.0,2.0173603235e-07,1.17627e-13
20,0x5091dbeab30172109c2e49cd05c2d6d1aa8cf50256cc852065b8aa8d29b022d8,0.0,1.34264424674e-07,1.17627e-13
21,0xcc330cc9bed256b18a6395ed43b028bd2998106b2ef66e142e155510c900ebf9,6.0,3e-07,5.94285e-13
22,0xa1737bf377a0117362b04faf83c2e0ad8586af2fb6d4af7f9ac32ab95a48c3a5,7.0,8.6800042128e-08,3.1108e-13
23,0x310ecf9abcd33cd80ac8107b5dbc5f90cbf72bebcb3501f44576eb7200e2aeb3,8.75,2.14059051691e-07,2.8846e-13
24,0x749df046c38dc2395609c8042c6eaaa361af1377c1c725e55387e6a2bfcc3568,6.0,1.77695145504e-07,5.95737e-13
25,0xf5de6e6987c1462181769ba44f10ae8699d52521a63fdb25b3362c28da50e00e,0.0,9.6496949134e-08,8.6227e-14
26,0x26720961d4264952f5461854e0c443f79b4aea2a7505cbbbf3031e757175653e,6.0,1.77650278379e-07,5.95737e-13
27,0x51905939129f866ae024fb870d676982243d065a1e42a884733f2abc6d83ebb2,0.0,1.27156651742e-07,7.07654e-13
