,hash,value,gasPrice,gas
0,0x32138978103090ffa1bafd08420d14dddf20c136b64a633bbaa8c5c078f470c9,0.0,4.1595575098e-08,1.17627e-13
1,0xbace51ebd92e051acd0ada1ad88595258c19f582b4d78f4e40470096c9f12fcd,0.1,1.5e-07,5.4105e-13
2,0x95b1bab568589a969bae7d1907165a96a4d81c5e3985d3bd5b620471fbe67d47,0.258,4.5e-08,2.69492e-13
3,0x5d79a5302b087dfd19b4e36c2f4e442c5cb35a47e07eab8cd7e04013e6ebe95b,0.3,6.8959259023e-08,2.41407e-13
4,0x91fb92e43266f0be74f44570f7fd32f01d64be37b8e887c73f745b23db3df868,0.45,7.2e-08,3.02364e-13
5,0xb2d04062ca0b5a2725aac381b6b6e64e796f5b65c5ee0ec9640833bcfddbbe31,0.0,8.6e-08,1.763394e-12
6,0x9bf5aec6ecec521d27251d2e8cda1cf01588b3e6cdfffe9f49c1e4c6cda8abda,0.1,1.5e-07,5.18148e-13
7,0x73990ef91c1e6b291232564f1616ec6760f1699f2ae7fc600b7ba02a95bb526b,0.1,1.41e-07,5.4105e-13
8,0x908a1c4dfc91500d9dedf13979a88f9a49795589be23d24ee4fcac2ea249e0e7,0.375,7.4017511485e-08,3.02442e-13
9,0x66faffe008d5ce679a387086dc8399bb7cfccf44dd1c454942fa0695b89468cd,0.225,6.0130186288e-08,2.88569e-13
10,0xabac9f95f8220ab75d5f16edc1e7fd40e937487cbf334b5ca25527bc574aa2c7,0.14,5.7748332604e-08,2.98755e-13
11,0x1e3839e2b24c638013d3621641fc1270ced7c7f95afcc61ac1c7cbaec8e4d8df,0.1,1.41e-07,5.24952e-13
12,0xbd8c596074f2b4cc6e84fb6c6ce5c249d25a23d4bd35e1d13d1502fa91080130,0.26,7.7240547068e-08,3.0241e-13
13,0xbeb9cb28c9ed624eed6d64315cffe77be0370d34e61b23f307b00e043676a7f3,0.1,1.51e-07,5.24952e-13
14,0x5242833aa629248754de431f6f6d0b0fdd8620cb3d9dd9dcf5834bab7eedada2,0.295,3.9e-08,2.34974e-13
15,0x1f60893fc6b9b5f1de3ecfe49f78c0c4c81255d3ec6c36379c4a6de303623c8d,0.1,1.51e-07,5.4105e-13
16,0x15836b826be35c6dce77d9108f9716244b2a88b514bb0aa4c48ce19e2a844cfd,0.385,6.9165046003e-08,3.02754e-13
17,0xe2e60b515ceca5e2bf9b50e3957eff18c30d6ec4ddc7c2516e6f898170ffb0e8,0.0,1.03757499256e-07,3.29514e-13
18,0x68f5b0a777e9f9a77c26fe0761bb11748a3254971d3e949760f2949a18acd074,0.1,1.51e-07,5.4105e-13
19,0x746b36e9a54a1d53ea4ee1fad7839cda229faace2c03f3753cd91cf73f2d1eab,0.264,7.7759914577e-08,3.0241e-13
