,hash,value,gasPrice,gas
0,0xd78880edceaec436af1344e3cd202ec9a8c1cff17717c8d7324c4c64c49d059b,2.4,6.89416083415e-07,5e-13
1,0x6f578be204218bbd5da9f78dc99d659c794dee380f9fcdcd76d0b53fd4ce9785,1.5,8.0272636368e-08,3.10836e-13
2,0x42c596d5514ee78c4e2997753aa720d3be76cfcd845fb98e6ea07eb7e82cc53f,0.0,9.795648201e-08,8.6227e-14
3,0x792e524c861703dd2b0092a79bb9f784ee728e16a1948ee4f6150ae30aa598e2,2.4,6.87398376043e-07,5e-13
4,0xaa596b8d5094734029d7294d2497bf5d8c66d17dd2f950187ba865a263e718b1,3.2,2.93967275391e-07,2.88606e-13
5,0xcf8951a589f3929b59130ea9c79467e2c55f754b5cba9a3628984f07f8ab3379,2.345,1.22550738537e-07,2.88637e-13
6,0x1681aa027223f7e6c788468a95bcaca300beee75f63d2b218024207131680ba0,2.4,6.87398376043e-07,5e-13
7,0x5951bc75d0957a0e283d099ae9450275bd42edbf9afbb9b2f48cac6e56197d08,1.875,1.57260061777e-07,2.88637e-13
8,0x5679be844b47f8442aebf555e1dd7f5eeca6a8ce2a636ac9b03be20f396a828f,0.0,1.4188208352e-07,8.6227e-14
9,0xfbe951c1296f8aac2e16aad024620b9455193efd9b26d9aeb2c621e938f58aae,0.0,7.915460414e-08,3.33851e-13
10,0x9eac644879d97af6221216da665c64d7d4961acb1cc8a4c07e9ac19e2ad8ece4,2.4,6.87398376043e-07,5e-13
11,0x8b1a80f1945f58656e5d5a406e2c50ef462d8a501303005ccdd7ee062698a62f,6.0,3.59998352857e-07,3.10836e-13
12,0x0b802a2c685a064404dae8f1ad740ff5b90b23224eb05f8ae60aef8a21e23d3e,2.4,6.87398376043e-07,5e-13
13,0xbe844f1d503aca1da5f49db0c44a6377a9b993c806bfb1ca1db2f82165759583,3.39,2.27417377937e-07,3.10836e-13
14,0xd07178ff2c306cb488d74bd1715f74dcc6b809d076d30a2de4d2b84b70a270db,2.4,6.85312655472e-07,5e-13
15,0x138146e8a5da0b88c5d7153a7acdb6927bac1305ffe18a48eaf778aad058c704,0.0,3.40790759996e-07,1.03327e-13
16,0xf31c1fa962f4e1649ad1a999c0eb6c3bfe2d3f00fd5a7c69e3249c106ad9a710,3.69,2.16043301551e-07,2.8859e-13
17,0x71d7e942a230355fdbb06ff2360530a8e13bb80e1894814aa16c814f7c73e9c8,2.4,6.85312655472e-07,5e-13
18,0x13e03db9982dd12de79b861842f1337576c2718ebe747755406512d397bf390f,2.4,6.85312655472e-07,5e-13
19,0x9306b283a72a4d9577237a865331cd9ffdb7daac4e21f292445beea311d339f5,2.4,6.85312655472e-07,5e-13
20,0xe5271abf95218f19b2f586f1bab4dce0961b6a31105f6ed3ac6a4017c42b0802,1.25,9.2678443948e-08,2.63256e-13
21,0xeea40c20d90a47f71db54c6d2fd8ce22286080ffa246aff02e92d7021eb7e404,2.4,6.85312655472e-07,5e-13
22,0xe55ef93dc2e7a960cc5a2383c4004c34d6d2b3dec7b6267d7e205b4b95f9bb75,0.0,7.6367496684e-08,9.6898e-14
23,0xdfad871eb3d6c383de1aa0138a28849ba648ec876090ccbdbe23079fe25f9a47,2.4,6.85312655472e-07,5e-13
24,0xee4aba1807857c1489806fa0cd75c57224c554d9170763f28dad9496d6ce84da,3.2,2.63110272037e-07,3.10836e-13
25,0x5854f44f040669dd7c403d5f0e3915373922948f84887279ef62a9a8703176fd,2.4,6.85312655472e-07,5e-13
26,0x1e8e1d7f29bcb46effef030202b91572a888b10c5b564dd5715a03bf294ee59a,3.0,2.06631268254e-07,2.8859e-13
27,0xb90d61a507e93983fbed324e92f95e43f10ea261735a2bd15205877d941a6c33,2.4,6.85312655472e-07,5e-13
28,0x43194a42818c4da00235ae7549fcd33473964bb68fe5930c055f430f7e36a24e,2.8,3.00128715574e-07,3.10836e-13
29,0xbaf2ad42bbdea1a306c7a8c2c6fe85d313e1d3b38ae8c3fece0242b368546977,2.45,1.43642641926e-07,3.33034e-13
30,0x582c509de29deaf52442aa1f22d38b30bfb3eb2ffacd37aeedb3780d79895a60,2.4,6.78261469728e-07,5e-13
31,0xbe6b644f1d3cc91e1f7f6e387e48cf8b7dd34a66ae0426fd79c8bf0b54971664,3.69,2.80873151622e-07,3.10836e-13
32,0x01615d6bf0386a0ff031e0fe8f89500bf81ea33fa488b81a455bc62a53df90b3,2.4,6.77441319575e-07,5e-13
33,0xd124653900a7df085697ffacaaa01ab39f603418bb1dcd3f3e28fc937ef209f1,2.4,6.77441319575e-07,5e-13
34,0x4461d447747d4e43b7d7999b30b1dfa8ffa4e1c8cedb45a4be1b2106b36fec6b,9.0,2.3095544985e-07,3.10836e-13
