,hash,value,gasPrice,gas
0,0xf18cbb94c1a5fe227bf00b7c113c56770ff1be03d484676ca05aff2914c92f80,1.95,1.752e-08,2.24414e-13
1,0x07a6758e984d8e22cb9820c4d667f43f411862c50f39ddf3ec9d0e4cbd147be4,1.0,4e-08,3.24547e-13
2,0xee2c527a83f63dcb1e7f11462f90a98a2ad5db061996a6f069c9e49dbdede933,2.5,4.0814200143e-08,3.02364e-13
3,0x38a167b299d0ba7d9c0a3d5b68dd91d072a0b27b6bfd1b18d24bf977d99b9133,3.75,1.32499557216e-07,3.4687e-13
4,0xd4d1d7d5e5bd3e167078f9def07c88be2e6c67c428f0fb4371da2e4215d1cb7e,0.9,1.35586385671e-07,3.10768e-13
5,0xef0d7e74a8fbeeb1e1eb721b91f9618ab238a0726f03f1bd8ca72a2ed84447d9,0.1,1.5e-06,5.73619e-13
6,0x0687354cef6bbf6cbdccad56fd5c15c137006e5e06e9f7496eeef838ef6441db,0.0,1.35e-07,1.03327e-13
7,0x00bed3ea294219abf17f049a7699187059009ddef317041b4861b1c46c02268d,1.3,3.4e-08,2.24402e-13
8,0x6ca760ad8971647a7e25d00731bee968216e4011115c61cc058ab49c63498222,1.17,3.9645963924e-08,2.33289e-13
9,0xce26ea11e13bb80825c2fd990f82fada736fb0554ab7a73bc1c59484b0068e44,0.1,1.463e-06,5.52169e-13
10,0x9bec7393c93fa905356f96164f0ee1811c7ae946a8ed5b0140b201d099b84ceb,0.94,2.6e-08,2.24124e-13
11,0x3b58b1c99f51b6a11fbf5a8aa234ca44d6882306c0d00c56c1eda006cb79c913,1.2,3.8e-08,2.34913e-13
12,0xf75f413a0ebedd0156c2c405b209bf288c214e13e8ea0b1231be903886cb0b42,0.0,8.3876624159e-08,9.6898e-14
13,0x7f310c05cfcba885406848a1270a1749771d97088741a6e3220ec4ad30dd8735,0.1,1.449e-06,5.75071e-13
14,0xfd433295ef16ce426a8bd1723065bb8022fc23742a871db6253cfd4d3b8f29e9,1.35,1.44e-07,2.24111e-13
15,0xa143ceefc3ad8753ba791010d5acd6ab9ad71387554810dd2127001658ef253f,0.1,1.421e-06,5.52169e-13
16,0x46bb868ad017c5a33fdc84c247976caedf778ca03365f7536c87c5f3e9c9158b,0.9999,3.52e-08,2.58738e-13
17,0xf2d2fd7633d650c9d8e79bf50d5cd0ec6538e890651422e0623817c7995ebb28,0.99,3.5e-08,2.41431e-13
18,0x0e442f6f979b61d5aead8857bb5a7bbe3e539bef604c5e9f194e9fc0fbf426ea,0.1,1.414e-06,5.52169e-13
19,0x48304f9d7a78b70ed171c34a82cb1a86eed8de9d5e87f6c326f8946648189cb5,0.1,1.414e-06,5.52169e-13
20,0xf9c6dfd589779b3b57fe33a76b0b4468421cbd8abba0a438b8d976ce35bbe28f,1.4,3.2e-08,2.35156e-13
21,0xbee9a4f4861559539f270f8250795c98d30a3c438c3e5551ffa0b8e570d53450,1.65,1.9830900854e-08,3.10768e-13
22,0x37479664b7e37d2363fcd8a5d41fe0a0050e47d14c1280212408c00867246263,0.1,1.401e-06,5.52169e-13
23,0x956c812df997dbe1a9e0b6e951b0484b4c68070e0f9b0a51d83af824e4b3d1be,0.1,1.4e-06,5.52169e-13
24,0x135a9e3ca45dbd3c1288cf0ad21d5bb4f59b73b4e02b8da29a50a09c41cc078f,1.4,3.8e-08,2.58714e-13
25,0x515ac2b7b07bf7b2a3a52fdc56963a7cdfc200e0395349692fad3f8e793a8cc9,0.1,1.4e-06,5.75071e-13
26,0x3450e6f75c8ade1394a72ae426e88914ff2a304b02de03bdef8e63e1f00cd00f,1.25,4.4e-08,2.24354e-13
27,0xcfdd6a5e7b894c52cb8bd649e7ff495475bbddecc509815913fcecdf47d3d132,0.1,1.4e-06,5.80423e-13
28,0x68d1917d6632af701d14be08a7e590b45a7db9b40acffe83696c0a2b4119553e,0.0,3e-08,1.03315e-13
29,0xdd2a5572ab6bf9f3c7a600149eea44ca4f23df7cde1e5141ffee708c638bf894,0.1,1.4e-06,5.96725e-13
30,0x1aea2b1e778ff83d092d0c49853538fc7dcdc730e58b53b72e3d65928c012580,1.4,8e-08,2.41685e-13
31,0x69d86525014a5653ffd5026b3c785d776e4181c50a14fbec4dd7ffb9c32959ce,1.5,4.2e-08,3.0241e-13
32,0xe1b4263880c374e06ab4a7f0bd7c109ab30f6bdd8711e972653a25510e3c62b6,2.75,8.3123024825e-08,3.0241e-13
33,0x22fa054001b7291e0ec210b17e034ed236ffcca00d8d06d32a6347c027cf70ba,2.79,9.5463975119e-08,3.02379e-13
34,0xf7b0e0d4600aa08d891a79b0b703f0fb0d5885d94842a175fefb2221098a605f,3.45,8.4e-08,3.0241e-13
35,0x7d2fbcdbe5841c464117725a7248bb46336987191fe7ce11a4d7daf3e5eaa66a,1.8,8.8969204936e-08,3.02379e-13
36,0xf4f8d23f5e68bfb46660722175a6ab5c71c87cae9bb408ea73d1cec4b8eae8ad,1.99,8.036546018e-08,2.84882e-13
37,0x3f8e5ce79af664cf727a13d0370c00af0ce7b43d07f6aae3a0c0e2b0c49bb4a8,1.8,8.2996579509e-08,3.24677e-13
38,0xb3bf1b6cc30197c6756d4afb442ee43d78b7a01e391a010d831a78169badd5fc,0.1,1.4e-06,5.58973e-13
39,0x006b0949104faa05fea9e20e6f4dc4f7d12f497cdff32ac374e00d7e2d07679c,0.0,7.5156823163e-08,1.31098e-13
40,0x972e221985f2a89c4cb6be22bf535c882bc339012b6c6ecbdbccbd4386310b35,0.0,1.22212855655e-07,3.22959e-13
41,0x891043770313429a7086f09213d1df5c9f045ac654e3ec3cc19ce638b49341a2,0.0,1.03225345701e-07,4.64954e-13
42,0xff3d14cdee98a5eff9e2914b65515f3223c2d51680b9fe15f12e9d6ab8563b76,0.1,1.399e-06,5.58973e-13
43,0x7f776af93b93e071b974f1ea538f03e40874f670971351b527f48729655e5111,0.0,4.568690612e-08,9.6898e-14
44,0xecafdde456476d7b9a05406b902b893f0ac479b16ace06eb48bc453cdd06676a,0.1,1.44e-06,5.80423e-13
45,0xdeb59663c5160a692fc9aa64e27fbe51a954bce43851fb3824a1a2035200d504,0.0,3e-08,1.28298e-13
46,0x0c8e7c619ac6ade1c9a87b20eb521ff80c99404c7adb4dc61b52f0d127095003,0.1,1.374e-06,5.80423e-13
47,0xe14ea0cd916ab0d862b9dfa8e29dc80ad006ef94c03150e13b1064dedf8b9c9f,0.0,3.4e-08,1.03327e-13
48,0xd725bf259154bc894fbdfc97cebbb2cb4d658151c04729cd1032aefa30b68552,1.19,3.5919763221e-08,2.3495e-13
49,0xdac47d7f996b2bb2f80de2f0dd56b100ea3228721f2746bc3c746c21034f1eea,3.0,1.21605974249e-07,2.84882e-13
50,0xad91a8ee785b61526b24a5ef76dfbc229c91257770ba622dfff8b49b47b95e29,3.6,8.3240325414e-08,3.3331e-13
51,0x286216328c1d9ac8cfa0959ebfb7c98c92be62e2d6b863f5e1993150c8309286,1.39,1.03376524973e-07,3.24692e-13
52,0x4fb3bbb23321a86acb6697f6b1cac7c2678c10a3b92a8a434d1baa59f8238a11,0.1,1.35e-06,5.96725e-13
