,hash,value,gasPrice,gas
0,0x39c9694bee07f4a2f9fc1ad51c994b78824c51ae69b7cc9a23bfba48b21df36d,0.1,3.2e-07,5.38344e-13
1,0x2b7ba106f9201357110d24345c427d6b8a4aef1ada4d197f692b57ba561d7678,0.445,3.4e-08,2.66688e-13
2,0xe8d81ff9184d5fd04621f37f7e73c754cfd4eb3478259cd89a9b05054d7ad66e,0.75,2.8e-08,2.52261e-13
3,0x5084814c68bac8fc6fab1ec5aa806cf54754f7a196f0845079ea489d29335f87,0.0,2.6369621856e-08,9.6898e-14
4,0xef21a1c88f78a248cc1712b9c06634ab0261a9464e0d7994dac2ac8528e92051,0.0,6.055904433e-08,9.6898e-14
5,0x62fd448b95d6857c6c13a0e793201ec22fa6e0fc95b55b9a94dd89622ffa9b0c,0.1,3.1e-07,5.36716e-13
6,0xfd7b5209c0eeb9ce306a4f60555c818b31b97e03cd07f5133472129052af40c9,0.0,1.6e-07,2.75869e-13
7,0x6858af021c27b5ebded57fb506accb9a798231b8ee713f570627b29126f7f424,0.1,3.1e-07,5.21887e-13
8,0xed3f3fca554f9f736b803ba3bb862418f52c45d6ca7a676a36bd27216f3e6e28,0.1,3.06e-07,5.38344e-13
9,0x70b3b169e86169afa49a06104cd565ff324eb0f17f7223ed6ae4b6b81077a520,2.2,5e-08,2.41443e-13
10,0xd0dbbb45cc6ce7edd08808474631aaf80f91b076964d2fb8df967f7f27a27f03,3.0,4.1749968835e-08,3.02722e-13
11,0x6f43ba030e9a67a6d11c978594b26ff6bec09b060e0cd33b5a0538e08cfc3f17,0.0,4.5957127334e-08,9.6898e-14
12,0x221ed982416002cae9503463c80d72ac0b6c64c92e51f7cdd7734ea81bca6738,0.1,3.05e-07,5.39971e-13
13,0xb36cb4d3ae6ff84b55e17a46a0c7bfd79ff43c0a0d71a06595ab8d344a132e40,0.0,3.4e-08,2.90384e-13
14,0x33d5f72901d3f8ca639a8c775548d12a14419a330c62ebedf0e083690d86944f,0.1,3.05e-07,5.38344e-13
15,0xf0c45fd9898e2ce16fe45d3bdcac67bd03da9c55e6beb6538e5a097942638542,1.8996513596587643,3.5e-08,2.49402e-13
16,0xfef8759f314c5803fbc24bcff834eaee620f1e8008c14ea7e1bb09dcd0e76f32,2.0,4.5e-08,2.34925e-13
17,0x6baf044d746cd5828bb5627dfd182b61bfa5e00c223a041ffaa89ee3cd636ed0,3.15,4.1e-08,2.24354e-13
