,hash,value,gasPrice,gas
0,0x74f61d009df7a9927e894674bf2d82f10eae9fc911fa8248996f9a12c098d2f1,1.0,6.7080538308e-08,5e-13
1,0x6f65908a2a761526600eca1a4d2adf77ba572450b93e6ce30666c80d8dc4d1f3,1.0,6.7080538308e-08,5e-13
2,0xc9c1121dd2bcb06cd7f35d15eb3e42499b9b6df89f8efe5caca786bbbb2a1195,0.0,4.1780749254e-08,1.03327e-13
3,0x893ed3876c8863e6dd808a8f74a1ca837547b019dd04adb40eca07a853ae5aee,1.0,6.7080538308e-08,5e-13
4,0x12e1341c598fa3d6500a423ce69c34900b1458dae41d20c6de7042f6f251e213,1.0,6.7080538308e-08,5e-13
5,0xf79310046c28318a332d57e36908c6fe0511123a91b1636139ea92d7ff2f2c91,1.0,6.6962338308e-08,5e-13
6,0x0f7c57bd32587df4b6c6973c8081397b13d14ec49ef1d2c17f23318d5c581601,6.5,2.7105718098e-08,3.48931e-13
7,0x60c976e073c9ef1715312d5a7089b939fc10ac9695f46eb72b3766898836c7a0,0.0,3.2604498512e-08,7.93365e-13
8,0xbd4b7d73ba11291bd2174e765332d918ae72eb2ee573d88633c619cb7361a902,1.0,6.6962338308e-08,5e-13
9,0x97e2760c45c61ce685ff401088aef7ecb16078771305df5d69224b41e862de01,0.0,8.1109451965e-08,5e-13
10,0xeeec03ea8180528c202e1b48b413dfb27ab0f3e1d811785227bb1a043fc7177d,1.0,6.6962338308e-08,5e-13
11,0x946b2060f165821323ba46c416d49ce797d4fa7dcfae33fde1614f578e396885,0.0,2.0778329464e-08,3.59596e-13
12,0xb2c953aa0c237e2ce2ec796da0e92efca693d25e9dc792618ae068b17fc32315,1.0,6.6905884308e-08,5e-13
13,0x9b28152829ce3a08fe608488379f2b24f66e71a406992c45eed9dac6e90f88bd,0.8,5.8324973159e-08,3.49e-13
14,0xe2f562038508c1d825ca7cbd8759918d95482d54209fb551fdc055414225483e,0.8,4.9619538752e-08,3.2918e-13
15,0x6787b1622ac29ec5e1d6142392169fe1de09a8c78c3880f492e89af6ebfbb4b6,1.0,6.6905884308e-08,5e-13
16,0xe9583b7528ceed9c4f5d32cb0426f5b41efa62c5ba5ffa9cb98f270e5c23298c,1.0,6.6905884308e-08,5e-13
17,0x76e7424b6c5dddd3c5af86ec3a38d7fda2d1877a59ddcbe6390e3883f4c4d336,0.73,3.9529697936e-08,3.2922e-13
18,0xaf1b5058ccdf8ae3254ca8f783f87066287e209a2ca26d6d0b210eb72ba3d9a6,1.0,6.6905884308e-08,5e-13
19,0x169306bf240fb8cb35a269879117c3538a69f5719f06d6277889ff671455c921,1.1,3.7107796428e-08,3.63738e-13
20,0xe221e5d3de944bbf86e1c97815556f1bc140d119b6083c7bb2685671a11f6dc8,1.0,6.6798961852e-08,5e-13
21,0xc588ac94ed00b5f5d6451e25ae413b9238af6e3d02b2b6d4c041c286abbc1d43,3.0,2.8301450025e-08,3.48984e-13
22,0x598d1fdc1714dee06fe44396c15385b1f2cab4c44d7e5afdf1f7e2157104451d,0.0,2.8982720067e-08,1.03315e-13
23,0x5fe7063d7bfbd256d725d4dc9776d62a494ab98e4055f1f4ee307b0bacb7bfa7,1.0,6.6580538308e-08,5e-13
24,0x4bc37fe6301f2e33ce773dfbff561aaeaa347b37d29d71108d40f2cb8f8e75aa,0.0,4.5e-08,9.6898e-14
25,0x72593245be151a1abd03cfe24aeb76ca727b06f68bf5e6b138a30e2df8e1259b,1.0,1.5e-07,5e-13
