,hash,value,gasPrice,gas
0,0xfaa72919d1a69372157e43dfc48eca39a22773dc4eb7b4b5569e0a8e9c1c421e,1.0,6.2090299363e-08,2.41443e-13
1,0x0bf6698bb9f9a17cc5b6187db63fa44286b8e8a7c550a150989aa7206b9e758d,0.108,2.3e-08,5.4102e-13
2,0xa3da922c1f3e81d6efe665f6cfe220af4f5ff5f315f5aec63a4950471ebded9e,0.25,5.5e-08,2.3495e-13
3,0x94ff27ee9a48a7960de165fe27477660e0fc71d68963ad00330c7b6760470572,0.65,1.55944145062e-07,3.02317e-13
4,0xba8b4b23c5ba52459ce51da30061b51f3741ea97db8ba6609f4eeead3890c93a,0.108,3.2e-08,5.4102e-13
5,0xe7665ddccea434b1eda8c5bd478a59b351fadbd40e31de30c77cf6fe292ee250,0.288,5.5e-08,2.3495e-13
6,0x51ef75c0de641658a197979db62070c63ce9177e7b1507e1e97c9ec10bec7407,0.68,6.5783364869e-08,2.88538e-13
7,0xa2586928714a31372648a789bd3ba97fec745167ae281831d9fd0fcf5768f68a,0.108,2.3e-08,5.4102e-13
8,0xfe6874e9f4ffa4b1ba645c6df39425a575a8a55e19a66fd459026694e248c4ef,0.108,2.3e-08,5.18118e-13
9,0x581acd55888cc002274f1cd7defb2910197d6b56b6631cfc6a69e370bbe99184,0.0,3.4e-08,2.73076e-13
10,0xba2a53a2e59adb7ad77eb00ab6e7bb390895095aea23806827e9e4baaa5df4c8,0.63,1.09164514376e-07,3.02317e-13
11,0xe34a5ae552b25640c0a641422d321d1bc4e0b3b82b883b7d06f5054fd9e7688b,0.108,2.3e-08,5.24922e-13
12,0x3127d20353d4bbaadd7ef664ee8ff5ff9a794c3a0d5fd3e292f2eaccc60b4611,0.3,7.4e-08,2.32097e-13
13,0x51ee2f37bdf08a2c16bf1f82468c1c57597bb868f05ff4ad13c1a2ddba4ad769,0.6,7.6487625636e-08,2.88606e-13
14,0x18f3d9826bc76325a7c1abaad0c754168baa2b5075e9e103ef2f10e1b2592a89,0.108,2.2e-08,5.18118e-13
15,0x048558e6bf1909887d8d14b68583366302e77a51600c070cc54bede4911edee4,0.108,3.1e-08,5.18118e-13
16,0x19d1ac06a548a3679ab3b74b9d9f8d6f52baeec3d570282c955afc3c2d260cbb,0.2,4.41e-08,2.52439e-13
17,0xf1f9ca7ccdc3ca9a41c7a00ab9c14e29d17e52949e521865748be8c43d895c6c,1.25,7.5226899098e-08,3.02379e-13
18,0xa53453d2523afcb84579475cd215c70e6188b29f04b1427d40f260a7485b70cc,0.108,2.1e-08,5.24922e-13
19,0x2cd5a31ba0639a66307df1d66605469f8bacde7d786915ab72c548f1863d4a8b,0.19,3.2e-08,2.24172e-13
