,hash,value,gasPrice,gas
0,0x36b675a45d92741287ef66ff92ff3d319011933e5fed76628ce8c0144dfaf6ea,0.0,3.4e-08,8.6215e-14
1,0xc8996a46d98700675714d292d3d87cb9e23d4528d8070353fe8cbd5556219605,0.1,6.82e-08,5.42992e-13
2,0x2dd8270faad3076f10688161cadcd25a81e1e62fc2129da9b0dbe087f44a4562,0.69,3.1e-08,2.52196e-13
3,0x919f48cf48849dffa7ddcddc2cbd223fcd6b404dfe21bcfd07e1e8633f70da16,0.75,4.0114775179e-08,3.24562e-13
4,0x454dfc3093f03d89ac00f0db59f7ad9d279ee555164c9d9455f7e9791cd3286c,1.79,1.94065595847e-07,2.7706e-13
5,0x221ee7d1cae6cd3aefaaa081ef26e1b1e6b809af1b498756ad3fd9103dcd1f8f,0.1,9.1e-08,5.42992e-13
6,0x11a6c1855145d80d2eaec62f1db4262ad3ddd9ed6dc6f28c8760d995f3f84424,0.1,4.1e-08,5.1429e-13
7,0x5b5c831a5adf9c525f6c9a61f669aa65315407f3e2642b2704cb7e40f51ae627,0.1,4.2000001459e-08,5.59347e-13
8,0x5f6e91bfa0bdbe0f2520b3a56cf74ec72b41ae0ba3176bc496d4f0fb0b79ad04,0.3,3.2e-08,2.52427e-13
9,0xbe2e299c05cdacb937be2a26f67ea07f1eafafc3a386aaca8c5346e7a6501051,0.1,6.3e-08,5.21202e-13
10,0x5213ae9715a9a4a069e39cb81b3aca1139ac439fd0e6d9c3762eb3a954cb0022,0.0,3.7477332724e-08,2.73113e-13
11,0x358d9884c42aa75052afc7f71afd3751fe0e506ae79e8177b0cb5cebd4ec7048,0.1,5.555e-08,5.37556e-13
12,0xfad6b683e8cfe0102207f613027881122d154db575628a43664005518301050e,0.5,4.4e-08,2.3495e-13
13,0x44a8c7b1c61ff2512a5d2f8ab4cbd18b07ab4b47301034289a436d2b50ef18a5,0.075,8.4235457194e-08,3.02442e-13
14,0x4406fb8cb73bf473f839bbdbbc4bbac48ebdd60f5079d7de93f0abf3c78ec030,0.1,5.555e-08,5.37556e-13
15,0x5a96670f826a8b0a2d5bc0d6e5d075bcc133a8fdf58728487ca1f9cf0803178b,0.39,1.6e-08,2.69467e-13
16,0x6f7c0eb61e01725fd89b37a5f70db7ddefd468dc36619aef84fec4cb763fa78b,0.1,5.555e-08,5.1429e-13
17,0x8470d91c2405cea392add41f76ffab014ebb4d6384315de384277adebf37713e,0.35,1.6e-08,2.34938e-13
18,0xd87d8f22f3de45720a856234458d8dbd87f20b31b401ff4dd9575234ae89e04f,0.1,6.9e-08,5.1429e-13
19,0xac72a0c5ab61d3b23f56635bdaaa4bdbb0e8fb51f6c1745022911e35b86f7990,0.88,5.1150830467e-08,2.97507e-13
20,0x118c5d954d3d18a025bc47da6615eafb067882b1b387b266703c56b63ff5143b,0.0,5.2433975137e-08,8.6227e-14
21,0x5a92b41596589749bbbfbb21337d92f166d1b81d365f94c10f20b84b61c0cbee,0.1,9.79e-08,5.3608e-13
22,0x33d42a09ea4587884fe752bea9feea4bb96a50a10ce0ea2f32166b2fc7af0d26,0.05,1e-07,4.64598e-13
23,0x2d7b604ab0fab14dba41bef907d6922db0a9cfa080046ac18cee8c668008949d,0.09,1.397e-07,2.28983e-13
24,0x8184dbf5f00884e41070620977066c5941ecd6abc77e02312c64a7b95d301f09,0.47,4.1e-08,2.24148e-13
25,0x40c34984a79cad3116f793068b5e04d890f4650100b62a56a9698cc9f4a80439,0.0,2.6e-08,9.6886e-14
26,0xac317fbf07dc3ca5c39a21e54b088ecc4b06982f5331f89f3137c4654f31ab26,0.1,1.05e-07,5.42992e-13
27,0xa2c09b04c13126ecbaf86a5d53b8d6f937d00a08719efe4fd854442a80978515,0.1,7.26e-08,5.37556e-13
28,0xfec7eafc1099f27a7c98b36ede9d81c954ce024d61dc2ad1a7e365bf8212479b,0.1,7.26e-08,5.1429e-13
29,0xce44005d0937dd2617e416ce57337820f18227505c8563f015a04c494e9310db,0.1,7.26e-08,5.37556e-13
30,0xd8bb0551321163b09dbf19a742667cee7fb3eb85e8578b19020d76947809b88c,0.1,5e-08,5.1054e-13
31,0x8160ec443748ef51203f4f485df1d3a5939e2470b6eae9f05d5ee85b6051e288,0.1,5e-08,5.1054e-13
32,0xb6ba93a4323fa3f3f637c9507773478309dc58290e706386b3aef0358439a219,0.1,5e-08,5.1054e-13
33,0xec07c5b1bab486224a65d47f3c263a226316d7af9971758ce0f0baf9fd0a74e0,0.1,5e-08,5.1054e-13
34,0x19795d7ae1044482608609821a9a28a8d03e444bd6fb973454d68586eca5037d,0.1,5e-08,5.1054e-13
35,0x2d0603a2cbd8b8c570ad4f2dd44f1834a3945425e7ec046115dc3a6a3aa28854,0.1,5e-08,5.33806e-13
36,0xe232e8a89a14bbf40ebc438f1d630b547636909ad6d9905b49204c4cda36fa5c,0.05,1e-07,4.64598e-13
37,0x76d7af0cd21bc51ab1bd275482b76dbe1cfc9870feaf143c982cfa68170fff9f,0.09,2.01e-07,2.2874e-13
38,0xdab12550456004d93cc87c028b3330f24f3ee7544c890f650d0c47f8a0dbbe73,0.28,2.39e-08,2.2439e-13
39,0x6d4d0801644725c6b3b2f2ed988a25d475663114111a63d0cdf053036ae042b7,0.1,5e-08,5.33806e-13
40,0x1ea1f3bd06b523b4ac2049cb449263028ffbb89e1d7b4e486a9e06906d3e06dc,0.1,5e-08,5.17452e-13
41,0x946ee2d5aef0d2a0077f07c66e5b5e04a2a0180ab4ae0edd9c73b2b1c7473e48,0.1,5e-08,5.33806e-13
42,0x63347fe1fe8f115e5b45da70a29ecbbba5b398c1f52683c33adcfa875fd42166,0.1,5e-08,5.1054e-13
43,0xa83b9c75089bb8ae8f0ecb9c0c495dc64055cc7f7b3b91674783ecb637787654,0.125,2.7084069842e-08,3.20831e-13
44,0x295677144c2894e26cec3e217d17cddfd8319ccc9b7b8dbaf7f169d83302ed07,0.1,5e-08,5.1054e-13
45,0x222d501bc4ce0be55d4d7757cd144fe776e64f042843672c23e341d510c56409,0.1,4.2e-08,5.17452e-13
46,0x035e926068f1c1b71c1d3f11d7e8b0cc62de57e7184bc6a8c63230484ef56007,0.1,4.2e-08,5.17452e-13
47,0xca0af404b586b6c4281de25a5335039b3255b81086ee4d2e4338dad1641e38ea,0.1,3.29e-08,5.37556e-13
48,0xba0df63eae11793651e22648ecc574ce9c9efe76dc4650552b1119a3c3b2b60a,0.1,3.9e-08,5.33806e-13
49,0xbc45133f07322f5eb0e9afe1c371e8542a31ad8c5f44ff97a792a7e7c73e9ddb,0.1,3.6e-08,5.1054e-13
50,0x139c47869f14637605ee88d0a228803056558537145d5dc007981c46b5b17198,0.05,3.5e-08,4.64598e-13
51,0xc4ced8dcb4ce2bcb711608aafda1e0439587826789c8e1a64bda0cbcf15006d2,0.11,1.91e-07,2.2874e-13
52,0x547d96b720dc1d5c7ed7b6f2e4361fc875e1fe97bb3adf6c40b0c3bb8adc3da4,0.05280197600058021,1.53e-07,2.37087e-13
