,hash,value,gasPrice,gas
0,0xf4230584fd78325a75fccfb5c528f85442cd5f8a75ed603b6a410bd699dc1249,0.12,4.5e-07,5.90761e-13
1,0x914e9d3dc6316d449b8b3636de941094633af9c2d937590dbc9cdb8c61e927b8,0.25,2.7e-08,2.52148e-13
2,0x8fc0d73ebd27bc33d562e24d3e1427db6531fb669134363da62e51776dcdc27a,0.38,2.7e-08,2.34913e-13
3,0x0b2cbda2bc5937912f19ab6924e21e4f44bd5f6f050e5c910e3638b9dc2b4976,0.35,4.3673682398e-08,3.0241e-13
4,0x3eed89538c5e29529ff698b3f245c2803a755a337d77b1d56e3fa1936f1273ac,0.12,4.5e-07,5.75883e-13
5,0xc655ee7b02ae5212c2778c5b36bf95d6591f0cce483eac9cccdad2a59328195d,0.33,4.3955993612e-08,2.3495e-13
6,0x36ec560444b10e825ba289070ba629b7c322512164c80ffc46d9b9ccb4483a4d,1.44,6.7e-08,3.02364e-13
7,0x9d4ce32e5de111253ab01e11ddeb05d1af0428feac6bab90ebdc816b931ab073,0.75,5.5546849044e-08,3.02366e-13
8,0xb1b388b0d99680726665aab072ba39e74317ca0d63e569a3c8a572c26a5dd655,0.12,4.5e-07,6.14028e-13
9,0xedad6371c014c9f1f8d7feb802deced7d6ae920054170a69ce442d039268dcf7,0.0,5.1e-08,1.03327e-13
10,0x3be74c87e1cf65c24f991ea999c02006dd31677fea1e60e5f749d7e9314783be,0.3,3.2e-08,2.35002e-13
11,0xbbda716d45a57657b636a9a35e4e18e51c1df42d7c0f4968b97ff092fc1214b9,0.12,4.44e-07,6.14028e-13
12,0x4d3a14adc347da53eca47a65090cb5c7054d0b64846aae389ac9926aecd67719,0.0,1.7e-08,1.03327e-13
13,0x987844d83fd4f072462be038bb19fa7bd291a3575bcc964b54ab066cd1f7b87c,0.45,1.5e-08,2.35192e-13
14,0x648c76a349c983f38855be592a446dbea9d1d540a58c38fbbab92ec7a701fe01,0.12,4.43e-07,5.90761e-13
